EXP_Time;EXP_PosRef;EXP_PosFb;EXP_Pressure_A;EXP_Pressure_B;EXP_Speed;EXP_Velocity;Exp_Current
0.058;0.000;0.000;5.875;0.000;0.000;0.000;1427.300
0.059;0.000;0.000;5.856;4.371;0.000;0.000;1427.800
0.060;0.000;0.000;5.806;4.304;0.000;0.000;1427.550
0.061;0.000;0.000;5.800;4.305;0.000;0.000;1427.850
0.062;0.000;0.000;5.750;4.363;0.000;0.000;1427.200
0.063;0.000;0.000;5.731;4.271;0.000;0.000;1427.400
0.064;0.000;0.000;5.631;4.275;0.000;0.000;1427.200
0.065;0.000;0.000;5.606;4.322;0.000;0.000;1427.450
0.066;0.000;0.000;5.528;4.337;0.000;0.000;1428.000
0.067;0.000;0.000;5.509;4.370;0.000;0.000;1427.150
0.068;0.000;0.000;5.369;4.368;0.000;0.000;1427.800
0.069;0.000;0.000;5.369;4.304;0.000;0.000;1427.700
0.070;0.000;0.000;5.231;4.304;0.000;0.000;1427.500
0.071;0.000;0.000;5.234;4.370;0.000;0.000;1426.550
0.072;0.000;0.000;5.206;4.389;0.000;0.000;1426.700
0.073;0.000;0.000;5.222;4.428;0.000;0.000;1426.350
0.074;0.000;0.000;5.078;4.451;0.000;0.000;1426.050
0.075;0.000;0.000;5.109;4.555;0.000;0.000;1425.450
0.076;0.000;0.000;5.069;4.548;0.000;0.000;1425.850
0.077;0.000;0.000;5.091;4.529;0.000;0.000;1425.700
0.078;0.000;0.000;5.044;4.492;0.000;0.000;1425.900
0.079;0.000;0.000;5.091;4.511;0.000;0.000;1424.800
0.080;0.000;0.000;5.028;4.492;0.000;0.000;1424.950
0.081;0.000;0.000;5.037;4.558;0.000;0.000;1424.550
0.082;0.000;0.000;4.975;4.610;0.000;0.000;1425.300
0.083;0.000;0.000;4.994;4.655;0.000;0.000;1424.550
0.084;0.000;0.000;4.950;4.659;0.000;0.000;1424.650
0.085;0.000;0.000;4.972;4.632;0.000;0.000;1424.350
0.086;0.000;0.000;4.888;4.661;0.000;0.000;1424.250
0.087;0.000;0.000;4.906;4.690;0.000;0.000;1424.300
0.088;0.000;0.000;4.900;4.699;0.000;0.000;1423.750
0.089;0.000;0.000;4.881;4.735;0.000;0.000;1423.700
0.090;0.000;0.000;4.859;4.728;0.000;0.000;1424.150
0.091;0.000;0.000;4.856;4.655;0.000;0.000;1424.150
0.092;0.000;0.000;4.853;4.563;0.000;0.000;1423.900
0.093;0.000;0.000;4.844;4.523;0.000;0.000;1424.550
0.094;0.000;0.000;4.806;4.486;0.000;0.000;1425.000
0.095;0.000;0.000;4.772;4.406;0.000;0.000;1424.900
0.096;0.000;0.000;4.791;4.430;0.000;0.000;1424.850
0.097;0.000;0.000;4.759;4.443;0.000;0.000;1425.150
0.098;0.000;0.000;4.850;4.434;0.000;0.000;1425.600
0.099;0.000;0.000;4.800;4.416;0.000;0.000;1426.500
0.100;0.000;0.000;4.950;4.491;0.000;0.000;1426.550
0.101;0.000;0.000;4.909;4.466;0.000;0.000;1426.900
0.102;0.000;0.000;5.053;4.473;0.000;0.000;1426.450
0.103;0.000;0.000;5.037;4.414;0.000;0.000;1427.350
0.104;0.000;0.000;5.081;4.374;0.000;0.000;1427.300
0.105;0.000;0.000;5.056;4.329;0.000;0.000;1427.800
0.106;0.000;0.000;5.094;4.318;0.000;0.000;1426.850
0.107;0.000;0.000;5.056;4.370;0.000;0.000;1427.750
0.108;0.000;0.000;5.075;4.358;0.000;0.000;1427.800
0.109;0.000;0.000;5.084;4.313;0.000;0.000;1428.150
0.110;0.000;0.000;5.178;4.400;0.000;0.000;1427.500
0.111;0.000;0.000;5.175;4.442;0.000;0.000;1428.050
0.112;0.000;0.000;5.247;4.381;0.000;0.000;1427.650
0.113;0.000;0.000;5.225;4.415;0.000;0.000;1427.950
0.114;0.000;0.000;5.309;4.449;0.000;0.000;1427.550
0.115;0.000;0.000;5.325;4.360;0.000;0.000;1428.350
0.116;0.000;0.000;5.372;4.379;0.000;0.000;1428.100
0.117;0.000;0.000;5.388;4.396;0.000;0.000;1428.000
0.118;0.000;0.000;5.450;4.341;0.000;0.000;1427.600
0.119;0.000;0.000;5.469;4.293;0.000;0.000;1427.600
0.120;0.000;0.000;5.484;4.404;0.000;0.000;1427.550
0.121;0.000;0.000;5.516;4.414;0.000;0.000;1427.700
0.122;0.000;0.000;5.425;4.451;0.000;0.000;1427.550
0.123;0.000;0.000;5.425;4.541;0.000;0.000;1427.000
0.124;0.000;0.000;5.441;4.526;0.000;0.000;1426.900
0.125;0.000;0.000;5.444;4.449;0.000;0.000;1427.250
0.126;0.000;0.000;5.466;4.459;0.000;0.000;1427.200
0.127;0.000;0.000;5.478;4.454;0.000;0.000;1427.200
0.128;0.000;0.000;5.491;4.387;0.000;0.000;1426.650
0.129;0.000;0.000;5.494;4.404;0.000;0.000;1426.850
0.130;0.000;0.000;5.456;4.430;0.000;0.000;1426.350
0.131;0.000;0.000;5.447;4.339;0.000;0.000;1427.200
0.132;0.000;0.000;5.419;4.371;0.000;0.000;1426.700
0.133;0.000;0.000;5.409;4.395;0.000;0.000;1427.100
0.134;0.000;0.000;5.394;4.329;0.000;0.000;1426.200
0.135;0.000;0.000;5.384;4.257;0.000;0.000;1426.350
0.136;0.000;0.000;5.322;4.291;0.000;0.000;1425.500
0.137;0.000;0.000;5.300;4.243;0.000;0.000;1426.150
0.138;0.000;0.000;5.181;4.202;0.000;0.000;1425.550
0.139;0.000;0.000;5.162;4.169;0.000;0.000;1426.250
0.140;0.000;0.000;5.019;4.124;0.000;0.000;1425.300
0.141;0.000;0.000;4.981;4.113;0.000;0.000;1425.700
0.142;0.000;0.000;4.963;4.050;0.000;0.000;1424.900
0.143;0.000;0.000;4.972;3.987;0.000;0.000;1425.300
0.144;0.000;0.000;4.947;3.968;0.000;0.000;1424.850
0.145;0.000;0.000;4.922;4.004;0.000;0.000;1424.850
0.146;0.000;0.000;4.878;3.983;0.000;0.000;1424.350
0.147;0.000;0.000;4.866;3.961;0.000;0.000;1424.600
0.148;0.000;0.000;4.856;4.029;0.000;0.000;1424.650
0.149;0.000;0.000;4.850;3.939;0.000;0.000;1425.100
0.150;0.000;0.000;4.834;3.978;0.000;0.000;1425.150
0.151;0.000;0.000;4.822;4.048;0.000;0.000;1425.150
0.152;0.000;0.000;4.831;4.092;0.000;0.000;1425.250
0.153;0.000;0.000;4.862;4.079;0.000;0.000;1425.050
0.154;0.000;0.000;4.847;4.156;0.000;0.000;1425.200
0.155;0.000;0.000;4.841;4.226;0.000;0.000;1425.150
0.156;0.000;0.000;4.878;4.155;0.000;0.000;1424.950
0.157;0.000;0.000;4.884;4.132;0.000;0.000;1425.100
0.158;0.000;0.000;4.894;4.069;0.000;0.000;1425.250
0.159;0.000;0.000;4.894;4.069;0.000;0.000;1424.900
0.160;0.000;0.000;4.916;4.024;0.000;0.000;1424.450
0.161;0.000;0.000;4.925;3.947;0.000;0.000;1424.400
0.162;0.000;0.000;4.947;3.837;0.000;0.000;1424.900
0.163;0.000;0.000;4.944;3.804;0.000;0.000;1424.700
0.164;0.000;0.000;4.963;3.853;0.000;0.000;1425.150
0.165;0.000;0.000;4.975;3.898;0.000;0.000;1424.700
0.166;0.000;0.000;5.103;3.876;0.000;0.000;1425.650
0.167;0.000;0.000;5.122;3.886;0.000;0.000;1425.050
0.168;0.000;0.000;5.184;3.913;0.000;0.000;1426.600
0.169;0.000;0.000;5.184;3.980;0.000;0.000;1425.750
0.170;0.000;0.000;5.266;3.976;0.000;0.000;1426.650
0.171;0.000;0.000;5.284;3.968;0.000;0.000;1425.700
0.172;0.000;0.000;5.328;4.035;0.000;0.000;1427.300
0.173;0.000;0.000;5.322;4.023;0.000;0.000;1426.800
0.174;0.000;0.000;5.419;4.020;0.000;0.000;1427.800
0.175;0.000;0.000;5.422;4.070;0.000;0.000;1427.300
0.176;0.000;0.000;5.422;4.028;0.000;0.000;1428.100
0.177;0.000;0.000;5.434;3.987;0.000;0.000;1427.450
0.178;0.000;0.000;5.441;3.973;0.000;0.000;1428.050
0.179;0.000;0.000;5.453;3.958;0.000;0.000;1428.450
0.180;0.000;0.000;5.466;3.887;0.000;0.000;1429.250
0.181;0.000;0.000;5.481;3.918;0.000;0.000;1429.000
0.182;0.000;0.000;5.472;3.915;0.000;0.000;1429.500
0.183;0.000;0.000;5.463;3.900;0.000;0.000;1429.600
0.184;0.000;0.000;5.463;3.880;0.000;0.000;1429.200
0.185;0.000;0.000;5.484;3.896;0.000;0.000;1429.400
0.186;0.000;0.000;5.388;3.889;0.000;0.000;1428.500
0.187;0.000;0.000;5.381;3.804;0.000;0.000;1428.750
0.188;0.000;0.000;5.331;3.805;0.000;0.000;1427.000
0.189;0.000;0.000;5.328;3.785;0.000;0.000;1427.900
0.190;0.000;0.000;5.256;3.776;0.000;0.000;1426.550
0.191;0.000;0.000;5.247;3.844;0.000;0.000;1427.250
0.192;0.000;0.000;5.194;3.871;0.000;0.000;1425.450
0.193;0.000;0.000;5.184;3.841;0.000;0.000;1426.000
0.194;0.000;0.000;5.100;3.928;0.000;0.000;1424.950
0.195;0.000;0.000;5.119;3.930;0.000;0.000;1425.900
0.196;0.000;0.000;5.100;3.948;0.000;0.000;1425.450
0.197;0.000;0.000;5.084;3.978;0.000;0.000;1426.100
0.198;0.000;0.000;5.088;3.951;0.000;0.000;1425.500
0.199;0.000;0.000;5.072;3.914;0.000;0.000;1425.000
0.200;0.000;0.000;5.059;3.910;0.000;0.000;1424.550
0.201;0.000;0.000;5.059;3.925;0.000;0.000;1424.750
0.202;0.000;0.000;5.056;3.921;0.000;0.000;1424.050
0.203;0.000;0.000;5.053;3.980;0.000;0.000;1424.400
0.204;0.000;0.000;5.037;4.052;0.000;0.000;1423.800
0.205;0.000;0.000;5.028;3.991;0.000;0.000;1424.100
0.206;0.000;0.000;5.009;4.011;0.000;0.000;1424.200
0.207;0.000;0.000;4.991;4.011;0.000;0.000;1424.550
0.208;0.000;0.000;4.972;3.985;0.000;0.000;1424.400
0.209;0.000;0.000;4.969;4.059;0.000;0.000;1424.500
0.210;0.000;0.000;4.981;4.026;0.000;0.000;1424.750
0.211;0.000;0.000;5.000;3.962;0.000;0.000;1424.550
0.212;0.000;0.000;5.003;3.967;0.000;0.000;1424.650
0.213;0.000;0.000;5.006;4.050;0.000;0.000;1424.800
0.214;0.000;0.000;5.013;3.985;0.000;0.000;1424.650
0.215;0.000;0.000;4.997;3.986;0.000;0.000;1424.150
0.216;0.000;0.000;5.016;3.958;0.000;0.000;1424.100
0.217;0.000;0.000;5.028;3.962;0.000;0.000;1423.550
0.218;0.000;0.000;5.031;4.007;0.000;0.000;1424.000
0.219;0.000;0.000;5.050;3.947;0.000;0.000;1424.050
0.220;0.000;0.000;5.072;3.884;0.000;0.000;1424.350
0.221;0.000;0.000;5.084;3.891;0.000;0.000;1423.850
0.222;0.000;0.000;5.103;3.987;0.000;0.000;1424.100
0.223;0.000;0.000;5.103;4.041;0.000;0.000;1423.950
0.224;0.000;0.000;5.141;4.033;0.000;0.000;1424.700
0.225;0.000;0.000;5.150;3.971;0.000;0.000;1424.350
0.226;0.000;0.000;5.269;3.939;0.000;0.000;1425.200
0.227;0.000;0.000;5.294;3.891;0.000;0.000;1424.800
0.228;0.000;0.000;5.409;3.819;0.000;0.000;1426.050
0.229;0.000;0.000;5.428;3.781;0.000;0.000;1425.150
0.230;0.000;0.000;5.506;3.769;0.000;0.000;1425.800
0.231;0.000;0.000;5.484;3.813;0.000;0.000;1425.500
0.232;0.000;0.000;5.591;3.759;0.000;0.000;1426.700
0.233;0.000;0.000;5.597;3.770;0.000;0.000;1426.400
0.234;0.000;0.000;5.612;3.711;0.000;0.000;1427.200
0.235;0.000;0.000;5.606;3.723;0.000;0.000;1426.700
0.236;0.000;0.000;5.625;3.771;0.000;0.000;1426.700
0.237;0.000;0.000;5.625;3.844;0.000;0.000;1427.000
0.238;0.000;0.000;5.622;3.906;0.000;0.000;1426.950
0.239;0.000;0.000;5.628;3.915;0.000;0.000;1426.700
0.240;0.000;0.000;5.616;3.977;0.000;0.000;1427.100
0.241;0.000;0.000;5.609;4.015;0.000;0.000;1427.500
0.242;0.000;0.000;5.591;3.919;0.000;0.000;1427.850
0.243;0.000;0.000;5.606;3.899;0.000;0.000;1427.550
0.244;0.000;0.000;5.581;3.858;0.000;0.000;1427.350
0.245;0.000;0.000;5.578;3.815;0.000;0.000;1427.600
0.246;0.000;0.000;5.500;3.814;0.000;0.000;1427.100
0.247;0.000;0.000;5.494;3.819;0.000;0.000;1427.450
0.248;0.000;0.000;5.403;3.880;0.000;0.000;1426.500
0.249;0.000;0.000;5.388;3.925;0.000;0.000;1426.750
0.250;0.000;0.000;5.322;3.903;0.000;0.000;1425.950
0.251;0.000;0.000;5.331;3.909;0.000;0.000;1426.350
0.252;0.000;0.000;5.219;3.911;0.000;0.000;1425.200
0.253;0.000;0.000;5.225;3.908;0.000;0.000;1425.650
0.254;0.000;0.000;5.222;3.919;0.000;0.000;1425.150
0.255;0.000;0.000;5.225;3.980;0.000;0.000;1426.000
0.256;0.000;0.000;5.209;3.944;0.000;0.000;1425.750
0.257;0.000;0.000;5.197;3.975;0.000;0.000;1426.150
0.258;0.000;0.000;5.194;4.076;0.000;0.000;1425.300
0.259;0.000;0.000;5.181;4.082;0.000;0.000;1426.050
0.260;0.000;0.000;5.172;4.100;0.000;0.000;1425.050
0.261;0.000;0.000;5.175;3.997;0.000;0.000;1425.450
0.262;0.000;0.000;5.175;3.999;0.000;0.000;1424.550
0.263;0.000;0.000;5.181;3.999;0.000;0.000;1425.150
0.264;0.000;0.000;5.188;3.988;0.000;0.000;1424.700
0.265;0.000;0.000;5.181;3.978;0.000;0.000;1424.950
0.266;0.000;0.000;5.147;3.904;0.000;0.000;1424.350
0.267;0.000;0.000;5.150;3.833;0.000;0.000;1424.750
0.268;0.000;0.000;5.125;3.842;0.000;0.000;1424.850
0.269;0.000;0.000;5.131;3.757;0.000;0.000;1425.250
0.270;0.000;0.000;5.116;3.773;0.000;0.000;1425.300
0.271;0.000;0.000;5.112;3.775;0.000;0.000;1424.950
0.272;0.000;0.000;5.128;3.764;0.000;0.000;1425.300
0.273;0.000;0.000;5.116;3.764;0.000;0.000;1425.250
0.274;0.000;0.000;5.103;3.770;0.000;0.000;1425.250
0.275;0.000;0.000;5.091;3.716;0.000;0.000;1425.000
0.276;0.000;0.000;5.084;3.751;0.000;0.000;1425.050
0.277;0.000;0.000;5.097;3.764;0.000;0.000;1425.000
0.278;0.000;0.000;5.100;3.764;0.000;0.000;1424.850
0.279;0.000;0.000;5.094;3.766;0.000;0.000;1424.300
0.280;0.000;0.000;5.094;3.794;0.000;0.000;1424.800
0.281;0.000;0.000;5.078;3.852;0.000;0.000;1424.850
0.282;0.000;0.000;5.066;3.842;0.000;0.000;1425.050
0.283;0.000;0.000;5.041;3.865;0.000;0.000;1424.750
0.284;0.000;0.000;5.034;3.834;0.000;0.000;1424.650
0.285;0.000;0.000;5.019;3.927;0.000;0.000;1424.350
0.286;0.000;0.000;5.028;3.991;0.000;0.000;1424.650
0.287;0.000;0.000;5.025;3.991;0.000;0.000;1424.400
0.288;0.000;0.000;5.037;4.069;0.000;0.000;1424.150
0.289;0.000;0.000;5.037;4.031;0.000;0.000;1423.900
0.290;0.000;0.000;5.019;3.973;0.000;0.000;1424.450
0.291;0.000;0.000;5.000;3.962;0.000;0.000;1424.950
0.292;0.000;0.000;4.997;3.948;0.000;0.000;1424.300
0.293;0.000;0.000;4.984;3.918;0.000;0.000;1424.300
0.294;0.000;0.000;4.981;3.985;0.000;0.000;1424.100
0.295;0.000;0.000;4.997;3.973;0.000;0.000;1423.950
0.296;0.000;0.000;4.981;3.906;0.000;0.000;1423.550
0.297;0.000;0.000;4.991;3.886;0.000;0.000;1423.400
0.298;0.000;0.000;4.987;3.843;0.000;0.000;1423.550
0.299;0.000;0.000;4.991;3.866;0.000;0.000;1423.500
0.300;0.000;0.000;4.991;3.826;0.000;0.000;1423.600
0.301;0.000;0.000;4.978;3.718;0.000;0.000;1423.500
0.302;0.000;0.000;4.984;3.790;0.000;0.000;1423.600
0.303;0.000;0.000;4.966;3.818;0.000;0.000;1423.250
0.304;0.000;0.000;4.963;3.865;0.000;0.000;1424.250
0.305;0.000;0.000;4.959;3.948;0.000;0.000;1424.100
0.306;0.000;0.000;4.959;3.987;0.000;0.000;1424.700
0.307;0.000;0.000;4.947;4.000;0.000;0.000;1423.750
0.308;0.000;0.000;5.050;3.962;0.000;0.000;1425.100
0.309;0.000;0.000;5.041;3.993;0.000;0.000;1424.750
0.310;0.000;0.000;5.116;4.015;0.000;0.000;1425.600
0.311;0.000;0.000;5.131;4.035;0.000;0.000;1424.600
0.312;0.000;0.000;5.122;4.035;0.000;0.000;1426.650
0.313;0.000;0.000;5.144;4.105;0.000;0.000;1425.650
0.314;0.000;0.000;5.162;4.064;0.000;0.000;1426.950
0.315;0.000;0.000;5.166;4.025;0.000;0.000;1426.100
0.316;0.000;0.000;5.209;4.040;0.000;0.000;1427.850
0.317;0.000;0.000;5.219;3.991;0.000;0.000;1427.150
0.318;0.000;0.000;5.247;3.930;0.000;0.000;1428.550
0.319;0.000;0.000;5.256;3.921;0.000;0.000;1427.700
0.320;0.000;0.000;5.259;3.957;0.000;0.000;1428.500
0.321;0.000;0.000;5.287;4.024;0.000;0.000;1427.550
0.322;0.000;0.000;5.309;4.039;0.000;0.000;1429.100
0.323;0.000;0.000;5.334;4.040;0.000;0.000;1428.650
0.324;0.000;0.000;5.322;3.977;0.000;0.000;1428.950
0.325;0.000;0.000;5.338;4.072;0.000;0.000;1428.500
0.326;0.000;0.000;5.316;4.086;0.000;0.000;1429.050
0.327;0.000;0.000;5.312;4.177;0.000;0.000;1428.950
0.328;0.000;0.000;5.172;4.190;0.000;0.000;1428.450
0.329;0.000;0.000;5.197;4.219;0.000;0.000;1428.050
0.330;0.000;0.000;5.106;4.255;0.000;0.000;1428.050
0.331;0.000;0.000;5.134;4.274;0.000;0.000;1428.050
0.332;0.000;0.000;5.116;4.283;0.000;0.000;1427.100
0.333;0.000;0.000;5.122;4.227;0.000;0.000;1426.900
0.334;0.000;0.000;5.069;4.223;0.000;0.000;1426.850
0.335;0.000;0.000;5.094;4.295;0.000;0.000;1427.200
0.336;0.000;0.000;5.022;4.274;0.000;0.000;1426.450
0.337;0.000;0.000;5.019;4.274;0.000;0.000;1426.200
0.338;0.000;0.000;4.947;4.214;0.000;0.000;1425.900
0.339;0.000;0.000;4.953;4.290;0.000;0.000;1426.200
0.340;0.000;0.000;4.922;4.273;0.000;0.000;1426.550
0.341;0.000;0.000;4.928;4.314;0.000;0.000;1426.500
0.342;0.000;0.000;4.888;4.326;0.000;0.000;1425.900
0.343;0.000;0.000;4.900;4.352;0.000;0.000;1425.950
0.344;0.000;0.000;4.872;4.403;0.000;0.000;1426.000
0.345;0.000;0.000;4.888;4.409;0.000;0.000;1425.900
0.346;0.000;0.000;4.859;4.405;0.000;0.000;1425.600
0.347;0.000;0.000;4.894;4.427;0.000;0.000;1425.500
0.348;0.000;0.000;4.891;4.409;0.000;0.000;1425.650
0.349;0.000;0.000;4.884;4.482;0.000;0.000;1425.600
0.350;0.000;0.000;4.872;4.543;0.000;0.000;1425.300
0.351;0.000;0.000;4.859;4.563;0.000;0.000;1425.250
0.352;0.000;0.000;4.844;4.636;0.000;0.000;1425.700
0.353;0.000;0.000;4.847;4.675;0.000;0.000;1426.000
0.354;0.000;0.000;4.853;4.684;0.000;0.000;1426.250
0.355;0.000;0.000;4.838;4.655;0.000;0.000;1426.100
0.356;0.000;0.000;4.891;4.689;0.000;0.000;1426.700
0.357;0.000;0.000;4.878;4.656;0.000;0.000;1426.700
0.358;0.000;0.000;4.931;4.639;0.000;0.000;1427.000
0.359;0.000;0.000;4.925;4.679;0.000;0.000;1426.800
0.360;0.000;0.000;4.928;4.646;0.000;0.000;1426.600
0.361;0.000;0.000;4.919;4.688;0.000;0.000;1426.850
0.362;0.000;0.000;4.931;4.635;0.000;0.000;1427.150
0.363;0.000;0.000;4.941;4.567;0.000;0.000;1426.900
0.364;0.000;0.000;4.950;4.602;0.000;0.000;1426.650
0.365;0.000;0.000;4.931;4.541;0.000;0.000;1426.750
0.366;0.000;0.000;4.941;4.501;0.000;0.000;1426.800
0.367;0.000;0.000;4.931;4.491;0.000;0.000;1426.750
0.368;0.000;0.000;4.916;4.509;0.000;0.000;1426.600
0.369;0.000;0.000;4.925;4.427;0.000;0.000;1426.900
0.370;0.000;0.000;4.931;4.385;0.000;0.000;1426.800
0.371;0.000;0.000;4.944;4.379;0.000;0.000;1426.350
0.372;0.000;0.000;4.953;4.376;0.000;0.000;1426.300
0.373;0.000;0.000;4.959;4.297;0.000;0.000;1426.000
0.374;0.000;0.000;4.953;4.241;0.000;0.000;1425.750
0.375;0.000;0.000;4.966;4.232;0.000;0.000;1425.600
0.376;0.000;0.000;4.928;4.260;0.000;0.000;1425.900
0.377;0.000;0.000;4.941;4.317;0.000;0.000;1425.600
0.378;0.000;0.000;4.891;4.295;0.000;0.000;1425.250
0.379;0.000;0.000;4.912;4.321;0.000;0.000;1425.050
0.380;0.000;0.000;4.888;4.321;0.000;0.000;1424.900
0.381;0.000;0.000;4.912;4.286;0.000;0.000;1424.500
0.382;0.000;0.000;4.875;4.308;0.000;0.000;1423.850
0.383;0.000;0.000;4.878;4.246;0.000;0.000;1423.550
0.384;0.000;0.000;4.881;4.290;0.000;0.000;1423.750
0.385;0.000;0.000;4.900;4.231;0.000;0.000;1423.650
0.386;0.000;0.000;4.916;4.266;0.000;0.000;1423.650
0.387;0.000;0.000;4.922;4.199;0.000;0.000;1423.300
0.388;0.000;0.000;4.956;4.117;0.000;0.000;1424.100
0.389;0.000;0.000;4.947;4.187;0.000;0.000;1423.550
0.390;0.000;0.000;4.978;4.107;0.000;0.000;1424.000
0.391;0.000;0.000;4.991;4.093;0.000;0.000;1423.750
0.392;0.000;0.000;4.994;4.094;0.000;0.000;1424.050
0.393;0.000;0.000;4.984;4.140;0.000;0.000;1423.750
0.394;0.000;0.000;5.000;4.190;0.000;0.000;1423.650
0.395;0.000;0.000;4.981;4.212;0.000;0.000;1423.200
0.396;0.000;0.000;4.984;4.267;0.000;0.000;1422.950
0.397;0.000;0.000;4.997;4.213;0.000;0.000;1422.650
0.398;0.000;0.000;5.006;4.265;0.000;0.000;1422.650
0.399;0.000;0.000;5.000;4.211;0.000;0.000;1422.150
0.400;0.000;0.000;5.022;4.265;0.000;0.000;1422.450
0.401;0.000;0.000;5.009;4.190;0.000;0.000;1422.400
0.402;0.000;0.000;5.028;4.082;0.000;0.000;1422.900
0.403;0.000;0.000;5.013;4.073;0.000;0.000;1422.750
0.404;0.000;0.000;5.006;4.052;0.000;0.000;1423.050
0.405;0.000;0.000;5.006;3.977;0.000;0.000;1422.700
0.406;0.000;0.000;4.997;3.958;0.000;0.000;1423.150
0.407;0.000;0.000;4.987;4.007;0.000;0.000;1422.900
0.408;0.000;0.000;4.994;3.924;0.000;0.000;1422.500
0.409;0.000;0.000;4.991;3.855;0.000;0.000;1422.400
0.410;0.000;0.000;4.975;3.767;0.000;0.000;1422.450
0.411;0.000;0.000;4.959;3.776;0.000;0.000;1422.550
0.412;0.000;0.000;4.959;3.751;0.000;0.000;1422.050
0.413;0.000;0.000;4.972;3.743;0.000;0.000;1422.100
0.414;0.000;0.000;4.966;3.673;0.000;0.000;1422.350
0.415;0.000;0.000;4.994;3.709;0.000;0.000;1422.650
0.416;0.000;0.000;4.987;3.670;0.000;0.000;1422.350
0.417;0.000;0.000;4.997;3.716;0.000;0.000;1423.350
0.418;0.000;0.000;5.009;3.718;0.000;0.000;1423.100
0.419;0.000;0.000;5.025;3.714;0.000;0.000;1424.350
