EXP_Time;EXP_PosRef;EXP_PosFb;EXP_Pressure_A;EXP_Pressure_B;EXP_Speed;EXP_Velocity;Exp_Current
0.058;0.000;0.000;5.037;0.000;0.000;0.000;1428.500
0.059;0.000;0.000;5.066;3.879;0.000;0.000;1428.000
0.060;0.000;0.000;5.088;3.923;0.000;0.000;1427.550
0.061;0.000;0.000;5.053;3.911;0.000;0.000;1427.450
0.062;0.000;0.000;5.069;3.909;0.000;0.000;1426.050
0.063;0.000;0.000;5.034;3.875;0.000;0.000;1427.300
0.064;0.000;0.000;5.075;3.903;0.000;0.000;1426.550
0.065;0.000;0.000;5.044;3.858;0.000;0.000;1427.350
0.066;0.000;0.000;4.909;3.874;0.000;0.000;1426.950
0.067;0.000;0.000;4.959;3.829;0.000;0.000;1426.800
0.068;0.000;0.000;4.953;3.804;0.000;0.000;1428.250
0.069;0.000;0.000;4.978;3.818;0.000;0.000;1427.000
0.070;0.000;0.000;4.934;3.832;0.000;0.000;1428.000
0.071;0.000;0.000;4.972;3.862;0.000;0.000;1426.850
0.072;0.000;0.000;5.103;3.855;0.000;0.000;1427.200
0.073;0.000;0.000;5.053;3.802;0.000;0.000;1427.950
0.074;0.000;0.000;5.075;3.808;0.000;0.000;1426.500
0.075;0.000;0.000;5.059;3.829;0.000;0.000;1427.700
0.076;0.000;0.000;5.094;3.862;0.000;0.000;1426.400
0.077;0.000;0.000;5.059;3.949;0.000;0.000;1427.350
0.078;0.000;0.000;5.081;3.919;0.000;0.000;1426.050
0.079;0.000;0.000;5.125;3.944;0.000;0.000;1426.650
0.080;0.000;0.000;5.094;3.928;0.000;0.000;1427.300
0.081;0.000;0.000;5.106;4.031;0.000;0.000;1426.200
0.082;0.000;0.000;5.066;4.036;0.000;0.000;1427.600
0.083;0.000;0.000;5.094;4.130;0.000;0.000;1426.500
0.084;0.000;0.000;5.072;4.134;0.000;0.000;1427.550
0.085;0.000;0.000;5.106;4.173;0.000;0.000;1426.850
0.086;0.000;0.000;5.153;4.245;0.000;0.000;1426.200
0.087;0.000;0.000;5.112;4.150;0.000;0.000;1426.750
0.088;0.000;0.000;5.134;4.150;0.000;0.000;1425.450
0.089;0.000;0.000;5.088;4.087;0.000;0.000;1426.200
0.090;0.000;0.000;5.138;4.089;0.000;0.000;1425.700
0.091;0.000;0.000;5.172;4.077;0.000;0.000;1427.000
0.092;0.000;0.000;5.044;4.136;0.000;0.000;1426.700
0.093;0.000;0.000;5.094;4.179;0.000;0.000;1425.950
0.094;0.000;0.000;5.072;4.083;0.000;0.000;1427.300
0.095;0.000;0.000;5.084;4.088;0.000;0.000;1426.000
0.096;0.000;0.000;5.050;4.110;0.000;0.000;1427.000
0.097;0.000;0.000;5.109;4.120;0.000;0.000;1426.000
0.098;0.000;0.000;5.078;4.100;0.000;0.000;1426.450
0.099;0.000;0.000;5.037;4.132;0.000;0.000;1425.800
0.100;0.000;0.000;5.141;4.148;0.000;0.000;1425.900
0.101;0.000;0.000;5.131;4.103;0.000;0.000;1426.800
0.102;0.000;0.000;5.194;4.132;0.000;0.000;1425.750
0.103;0.000;0.000;5.178;4.177;0.000;0.000;1426.700
0.104;0.000;0.000;5.203;4.115;0.000;0.000;1425.100
0.105;0.000;0.000;5.175;4.113;0.000;0.000;1425.650
0.106;0.000;0.000;5.166;4.025;0.000;0.000;1425.700
0.107;0.000;0.000;5.141;4.002;0.000;0.000;1425.450
0.108;0.000;0.000;5.138;3.923;0.000;0.000;1426.100
0.109;0.000;0.000;5.213;4.002;0.000;0.000;1426.100
0.110;0.000;0.000;5.203;3.959;0.000;0.000;1426.900
0.111;0.000;0.000;5.178;3.886;0.000;0.000;1425.150
0.112;0.000;0.000;5.159;3.882;0.000;0.000;1425.800
0.113;0.000;0.000;5.125;3.889;0.000;0.000;1425.500
0.114;0.000;0.000;5.106;3.913;0.000;0.000;1425.500
0.115;0.000;0.000;5.109;3.939;0.000;0.000;1426.150
0.116;0.000;0.000;5.166;3.983;0.000;0.000;1425.700
0.117;0.000;0.000;5.144;3.953;0.000;0.000;1427.050
0.118;0.000;0.000;5.172;4.021;0.000;0.000;1426.000
0.119;0.000;0.000;5.144;4.082;0.000;0.000;1427.000
0.120;0.000;0.000;5.056;4.048;0.000;0.000;1426.050
0.121;0.000;0.000;5.016;4.063;0.000;0.000;1426.300
0.122;0.000;0.000;4.991;4.087;0.000;0.000;1426.450
0.123;0.000;0.000;5.138;4.058;0.000;0.000;1426.450
0.124;0.000;0.000;5.116;4.060;0.000;0.000;1427.600
0.125;0.000;0.000;5.141;4.124;0.000;0.000;1426.350
0.126;0.000;0.000;5.112;4.122;0.000;0.000;1427.450
0.127;0.000;0.000;5.147;4.198;0.000;0.000;1426.700
0.128;0.000;0.000;5.100;4.237;0.000;0.000;1426.950
0.129;0.000;0.000;5.075;4.164;0.000;0.000;1426.550
0.130;0.000;0.000;5.112;4.120;0.000;0.000;1426.250
0.131;0.000;0.000;5.088;4.158;0.000;0.000;1427.900
0.132;0.000;0.000;5.131;4.214;0.000;0.000;1426.500
0.133;0.000;0.000;5.119;4.207;0.000;0.000;1427.500
0.134;0.000;0.000;5.159;4.203;0.000;0.000;1426.500
0.135;0.000;0.000;5.150;4.174;0.000;0.000;1427.200
0.136;0.000;0.000;5.122;4.168;0.000;0.000;1427.150
0.137;0.000;0.000;5.166;4.144;0.000;0.000;1426.250
0.138;0.000;0.000;5.172;4.129;0.000;0.000;1427.550
0.139;0.000;0.000;5.222;4.129;0.000;0.000;1426.300
0.140;0.000;0.000;5.213;4.069;0.000;0.000;1427.850
0.141;0.000;0.000;5.256;4.055;0.000;0.000;1426.750
0.142;0.000;0.000;5.228;4.006;0.000;0.000;1427.350
0.143;0.000;0.000;5.109;3.996;0.000;0.000;1426.200
0.144;0.000;0.000;5.159;4.021;0.000;0.000;1426.650
0.145;0.000;0.000;5.156;3.945;0.000;0.000;1427.600
0.146;0.000;0.000;5.181;3.889;0.000;0.000;1426.000
0.147;0.000;0.000;5.153;3.939;0.000;0.000;1427.300
0.148;0.000;0.000;5.191;3.980;0.000;0.000;1426.750
0.149;0.000;0.000;5.134;4.031;0.000;0.000;1427.350
0.150;0.000;0.000;5.091;3.971;0.000;0.000;1426.750
0.151;0.000;0.000;5.138;3.962;0.000;0.000;1426.100
0.152;0.000;0.000;5.094;3.953;0.000;0.000;1427.550
0.153;0.000;0.000;5.097;3.951;0.000;0.000;1426.500
0.154;0.000;0.000;5.056;4.016;0.000;0.000;1427.100
0.155;0.000;0.000;5.069;4.015;0.000;0.000;1426.350
0.156;0.000;0.000;5.106;4.012;0.000;0.000;1426.800
0.157;0.000;0.000;5.053;3.988;0.000;0.000;1427.600
0.158;0.000;0.000;5.050;3.943;0.000;0.000;1426.150
0.159;0.000;0.000;5.003;3.930;0.000;0.000;1427.350
0.160;0.000;0.000;5.000;3.895;0.000;0.000;1425.650
0.161;0.000;0.000;4.997;3.975;0.000;0.000;1427.450
0.162;0.000;0.000;5.016;4.006;0.000;0.000;1427.250
0.163;0.000;0.000;5.022;3.954;0.000;0.000;1427.350
0.164;0.000;0.000;4.963;4.010;0.000;0.000;1427.550
0.165;0.000;0.000;4.956;4.058;0.000;0.000;1426.950
0.166;0.000;0.000;4.894;4.081;0.000;0.000;1428.250
0.167;0.000;0.000;4.906;4.098;0.000;0.000;1427.150
0.168;0.000;0.000;4.938;4.169;0.000;0.000;1427.850
0.169;0.000;0.000;4.963;4.077;0.000;0.000;1427.850
0.170;0.000;0.000;4.966;4.054;0.000;0.000;1427.250
0.171;0.000;0.000;4.909;4.025;0.000;0.000;1427.900
0.172;0.000;0.000;4.919;4.093;0.000;0.000;1426.900
0.173;0.000;0.000;4.888;4.158;0.000;0.000;1428.200
0.174;0.000;0.000;4.916;4.107;0.000;0.000;1427.650
0.175;0.000;0.000;5.022;4.111;0.000;0.000;1428.100
0.176;0.000;0.000;4.959;4.096;0.000;0.000;1427.950
0.177;0.000;0.000;4.966;4.089;0.000;0.000;1426.450
0.178;0.000;0.000;4.941;4.086;0.000;0.000;1428.100
0.179;0.000;0.000;4.981;4.043;0.000;0.000;1427.000
0.180;0.000;0.000;4.956;4.083;0.000;0.000;1428.050
0.181;0.000;0.000;4.950;4.083;0.000;0.000;1427.150
0.182;0.000;0.000;4.994;4.054;0.000;0.000;1427.000
0.183;0.000;0.000;4.963;4.088;0.000;0.000;1428.300
0.184;0.000;0.000;4.994;4.086;0.000;0.000;1426.800
0.185;0.000;0.000;4.984;4.010;0.000;0.000;1427.800
0.186;0.000;0.000;5.047;3.996;0.000;0.000;1427.050
0.187;0.000;0.000;5.037;3.951;0.000;0.000;1428.050
0.188;0.000;0.000;5.016;3.861;0.000;0.000;1428.150
0.189;0.000;0.000;5.053;3.865;0.000;0.000;1427.000
0.190;0.000;0.000;5.053;3.841;0.000;0.000;1428.350
0.191;0.000;0.000;5.078;3.800;0.000;0.000;1427.400
0.192;0.000;0.000;5.062;3.774;0.000;0.000;1427.600
0.193;0.000;0.000;5.103;3.800;0.000;0.000;1426.700
0.194;0.000;0.000;5.141;3.818;0.000;0.000;1426.900
0.195;0.000;0.000;5.019;3.850;0.000;0.000;1427.150
0.196;0.000;0.000;5.044;3.785;0.000;0.000;1426.350
0.197;0.000;0.000;5.019;3.719;0.000;0.000;1427.650
0.198;0.000;0.000;5.056;3.798;0.000;0.000;1426.350
0.199;0.000;0.000;5.134;3.838;0.000;0.000;1427.400
0.200;0.000;0.000;5.159;3.865;0.000;0.000;1426.950
0.201;0.000;0.000;5.172;3.857;0.000;0.000;1425.900
0.202;0.000;0.000;5.112;3.858;0.000;0.000;1426.550
0.203;0.000;0.000;5.138;3.870;0.000;0.000;1425.200
0.204;0.000;0.000;5.094;3.810;0.000;0.000;1426.850
0.205;0.000;0.000;5.100;3.892;0.000;0.000;1426.350
0.206;0.000;0.000;5.119;3.910;0.000;0.000;1426.150
0.207;0.000;0.000;5.122;3.949;0.000;0.000;1426.450
0.208;0.000;0.000;5.119;3.921;0.000;0.000;1425.250
0.209;0.000;0.000;5.069;3.820;0.000;0.000;1426.400
0.210;0.000;0.000;5.072;3.808;0.000;0.000;1425.600
0.211;0.000;0.000;5.172;3.800;0.000;0.000;1426.300
0.212;0.000;0.000;5.178;3.765;0.000;0.000;1426.800
0.213;0.000;0.000;5.175;3.740;0.000;0.000;1426.100
0.214;0.000;0.000;5.125;3.685;0.000;0.000;1426.800
0.215;0.000;0.000;5.153;3.682;0.000;0.000;1425.800
0.216;0.000;0.000;5.122;3.675;0.000;0.000;1426.400
0.217;0.000;0.000;5.159;3.712;0.000;0.000;1425.950
0.218;0.000;0.000;5.172;3.786;0.000;0.000;1426.550
0.219;0.000;0.000;5.072;3.719;0.000;0.000;1426.700
0.220;0.000;0.000;5.091;3.726;0.000;0.000;1425.850
0.221;0.000;0.000;5.059;3.742;0.000;0.000;1427.650
0.222;0.000;0.000;5.084;3.697;0.000;0.000;1426.500
0.223;0.000;0.000;5.037;3.743;0.000;0.000;1427.350
0.224;0.000;0.000;5.075;3.713;0.000;0.000;1426.650
0.225;0.000;0.000;5.125;3.685;0.000;0.000;1426.350
0.226;0.000;0.000;5.069;3.737;0.000;0.000;1427.650
0.227;0.000;0.000;5.075;3.765;0.000;0.000;1425.850
0.228;0.000;0.000;5.037;3.759;0.000;0.000;1427.400
0.229;0.000;0.000;5.062;3.848;0.000;0.000;1426.700
0.230;0.000;0.000;5.047;3.867;0.000;0.000;1427.600
0.231;0.000;0.000;4.928;3.934;0.000;0.000;1427.100
0.232;0.000;0.000;4.969;3.943;0.000;0.000;1426.300
0.233;0.000;0.000;4.944;3.943;0.000;0.000;1428.000
0.234;0.000;0.000;4.956;4.004;0.000;0.000;1426.250
0.235;0.000;0.000;4.919;4.028;0.000;0.000;1427.650
0.236;0.000;0.000;4.956;3.980;0.000;0.000;1426.800
0.237;0.000;0.000;4.925;4.036;0.000;0.000;1427.650
0.238;0.000;0.000;4.888;4.010;0.000;0.000;1427.900
0.239;0.000;0.000;4.922;4.007;0.000;0.000;1426.500
0.240;0.000;0.000;4.891;3.999;0.000;0.000;1427.950
0.241;0.000;0.000;4.919;3.932;0.000;0.000;1426.750
0.242;0.000;0.000;4.872;3.977;0.000;0.000;1427.600
0.243;0.000;0.000;4.922;3.939;0.000;0.000;1427.350
0.244;0.000;0.000;4.934;4.005;0.000;0.000;1427.450
0.245;0.000;0.000;4.881;4.064;0.000;0.000;1428.300
0.246;0.000;0.000;4.881;4.161;0.000;0.000;1426.800
0.247;0.000;0.000;4.856;4.178;0.000;0.000;1428.200
0.248;0.000;0.000;4.884;4.261;0.000;0.000;1427.000
0.249;0.000;0.000;4.950;4.342;0.000;0.000;1428.000
0.250;0.000;0.000;4.959;4.355;0.000;0.000;1427.800
0.251;0.000;0.000;4.987;4.390;0.000;0.000;1426.850
0.252;0.000;0.000;4.953;4.387;0.000;0.000;1428.200
0.253;0.000;0.000;4.969;4.462;0.000;0.000;1426.550
0.254;0.000;0.000;4.938;4.414;0.000;0.000;1428.350
0.255;0.000;0.000;4.956;4.387;0.000;0.000;1427.350
0.256;0.000;0.000;4.975;4.387;0.000;0.000;1427.700
0.257;0.000;0.000;4.987;4.394;0.000;0.000;1427.750
0.258;0.000;0.000;5.006;4.363;0.000;0.000;1427.050
0.259;0.000;0.000;4.938;4.297;0.000;0.000;1428.150
0.260;0.000;0.000;4.966;4.281;0.000;0.000;1427.300
0.261;0.000;0.000;5.022;4.300;0.000;0.000;1428.300
0.262;0.000;0.000;5.047;4.361;0.000;0.000;1428.000
0.263;0.000;0.000;5.037;4.356;0.000;0.000;1427.500
0.264;0.000;0.000;5.003;4.329;0.000;0.000;1427.850
0.265;0.000;0.000;5.022;4.318;0.000;0.000;1426.600
0.266;0.000;0.000;5.056;4.332;0.000;0.000;1428.100
0.267;0.000;0.000;5.100;4.269;0.000;0.000;1427.850
0.268;0.000;0.000;5.106;4.323;0.000;0.000;1427.300
0.269;0.000;0.000;5.022;4.413;0.000;0.000;1427.050
0.270;0.000;0.000;5.041;4.447;0.000;0.000;1426.350
0.271;0.000;0.000;5.028;4.472;0.000;0.000;1428.000
0.272;0.000;0.000;5.025;4.529;0.000;0.000;1427.050
0.273;0.000;0.000;5.016;4.515;0.000;0.000;1427.150
0.274;0.000;0.000;5.016;4.571;0.000;0.000;1427.250
0.275;0.000;0.000;5.028;4.515;0.000;0.000;1426.700
0.276;0.000;0.000;4.991;4.528;0.000;0.000;1427.900
0.277;0.000;0.000;4.987;4.520;0.000;0.000;1427.350
0.278;0.000;0.000;4.969;4.539;0.000;0.000;1427.000
0.279;0.000;0.000;5.003;4.641;0.000;0.000;1427.300
0.280;0.000;0.000;4.997;4.677;0.000;0.000;1427.300
0.281;0.000;0.000;4.963;4.703;0.000;0.000;1427.400
0.282;0.000;0.000;4.950;4.684;0.000;0.000;1427.550
0.283;0.000;0.000;4.944;4.675;0.000;0.000;1427.400
0.284;0.000;0.000;4.938;4.701;0.000;0.000;1427.550
0.285;0.000;0.000;4.950;4.725;0.000;0.000;1427.700
0.286;0.000;0.000;4.953;4.693;0.000;0.000;1427.800
0.287;0.000;0.000;4.950;4.607;0.000;0.000;1427.800
0.288;0.000;0.000;4.950;4.611;0.000;0.000;1427.700
0.289;0.000;0.000;4.953;4.517;0.000;0.000;1427.950
0.290;0.000;0.000;4.956;4.492;0.000;0.000;1428.050
0.291;0.000;0.000;4.963;4.509;0.000;0.000;1428.250
0.292;0.000;0.000;4.972;4.448;0.000;0.000;1428.250
0.293;0.000;0.000;5.013;4.389;0.000;0.000;1428.400
0.294;0.000;0.000;5.022;4.379;0.000;0.000;1428.050
0.295;0.000;0.000;5.019;4.386;0.000;0.000;1428.400
0.296;0.000;0.000;4.987;4.418;0.000;0.000;1427.700
0.297;0.000;0.000;5.003;4.404;0.000;0.000;1427.100
0.298;0.000;0.000;5.028;4.433;0.000;0.000;1428.000
0.299;0.000;0.000;5.025;4.415;0.000;0.000;1427.750
0.300;0.000;0.000;5.009;4.395;0.000;0.000;1427.250
0.301;0.000;0.000;4.944;4.444;0.000;0.000;1426.900
0.302;0.000;0.000;4.981;4.476;0.000;0.000;1426.250
0.303;0.000;0.000;5.069;4.550;0.000;0.000;1427.500
0.304;0.000;0.000;5.078;4.482;0.000;0.000;1427.100
0.305;0.000;0.000;5.056;4.505;0.000;0.000;1426.700
0.306;0.000;0.000;5.013;4.422;0.000;0.000;1426.650
0.307;0.000;0.000;5.019;4.390;0.000;0.000;1426.250
0.308;0.000;0.000;5.100;4.406;0.000;0.000;1427.700
0.309;0.000;0.000;5.122;4.321;0.000;0.000;1427.250
0.310;0.000;0.000;5.109;4.336;0.000;0.000;1426.800
0.311;0.000;0.000;5.075;4.322;0.000;0.000;1426.400
0.312;0.000;0.000;5.066;4.367;0.000;0.000;1425.800
0.313;0.000;0.000;5.166;4.400;0.000;0.000;1426.850
0.314;0.000;0.000;5.162;4.425;0.000;0.000;1427.150
0.315;0.000;0.000;5.159;4.408;0.000;0.000;1426.750
0.316;0.000;0.000;5.166;4.371;0.000;0.000;1426.750
0.317;0.000;0.000;5.172;4.357;0.000;0.000;1427.000
0.318;0.000;0.000;5.181;4.302;0.000;0.000;1426.550
0.319;0.000;0.000;5.172;4.352;0.000;0.000;1427.050
0.320;0.000;0.000;5.181;4.343;0.000;0.000;1427.250
0.321;0.000;0.000;5.237;4.275;0.000;0.000;1427.500
0.322;0.000;0.000;5.213;4.278;0.000;0.000;1428.350
0.323;0.000;0.000;5.131;4.226;0.000;0.000;1427.150
0.324;0.000;0.000;5.100;4.294;0.000;0.000;1427.150
0.325;0.000;0.000;5.112;4.240;0.000;0.000;1427.550
0.326;0.000;0.000;5.247;4.254;0.000;0.000;1427.150
0.327;0.000;0.000;5.225;4.251;0.000;0.000;1427.900
0.328;0.000;0.000;5.138;4.199;0.000;0.000;1426.600
0.329;0.000;0.000;5.128;4.150;0.000;0.000;1426.600
0.330;0.000;0.000;5.122;4.116;0.000;0.000;1426.950
0.331;0.000;0.000;5.278;4.146;0.000;0.000;1426.750
0.332;0.000;0.000;5.284;4.045;0.000;0.000;1428.000
0.333;0.000;0.000;5.172;4.093;0.000;0.000;1427.200
0.334;0.000;0.000;5.156;4.021;0.000;0.000;1426.650
0.335;0.000;0.000;5.159;4.033;0.000;0.000;1427.100
0.336;0.000;0.000;5.225;4.012;0.000;0.000;1427.000
0.337;0.000;0.000;5.213;4.043;0.000;0.000;1427.500
0.338;0.000;0.000;5.188;3.969;0.000;0.000;1427.250
0.339;0.000;0.000;5.181;3.862;0.000;0.000;1426.500
0.340;0.000;0.000;5.191;3.815;0.000;0.000;1426.800
0.341;0.000;0.000;5.275;3.730;0.000;0.000;1426.800
0.342;0.000;0.000;5.287;3.717;0.000;0.000;1426.800
0.343;0.000;0.000;5.300;3.656;0.000;0.000;1426.900
0.344;0.000;0.000;5.309;3.659;0.000;0.000;1426.900
0.345;0.000;0.000;5.316;3.615;0.000;0.000;1427.150
0.346;0.000;0.000;5.231;3.663;0.000;0.000;1427.500
0.347;0.000;0.000;5.237;3.722;0.000;0.000;1426.850
0.348;0.000;0.000;5.256;3.708;0.000;0.000;1427.000
0.349;0.000;0.000;5.247;3.697;0.000;0.000;1427.350
0.350;0.000;0.000;5.269;3.711;0.000;0.000;1427.200
0.351;0.000;0.000;5.125;3.632;0.000;0.000;1427.750
0.352;0.000;0.000;5.116;3.677;0.000;0.000;1427.000
0.353;0.000;0.000;5.109;3.726;0.000;0.000;1426.550
0.354;0.000;0.000;5.156;3.637;0.000;0.000;1427.150
0.355;0.000;0.000;5.153;3.612;0.000;0.000;1426.800
0.356;0.000;0.000;5.100;3.621;0.000;0.000;1427.350
0.357;0.000;0.000;5.100;3.598;0.000;0.000;1426.750
0.358;0.000;0.000;5.134;3.593;0.000;0.000;1426.950
0.359;0.000;0.000;5.156;3.589;0.000;0.000;1427.550
0.360;0.000;0.000;5.150;3.579;0.000;0.000;1427.100
0.361;0.000;0.000;5.016;3.570;0.000;0.000;1426.750
0.362;0.000;0.000;5.019;3.567;0.000;0.000;1426.000
0.363;0.000;0.000;5.047;3.560;0.000;0.000;1426.750
0.364;0.000;0.000;5.056;3.622;0.000;0.000;1427.000
0.365;0.000;0.000;5.053;3.584;0.000;0.000;1426.550
0.366;0.000;0.000;5.003;3.596;0.000;0.000;1426.300
0.367;0.000;0.000;5.019;3.574;0.000;0.000;1425.900
0.368;0.000;0.000;5.131;3.499;0.000;0.000;1426.850
0.369;0.000;0.000;5.144;3.473;0.000;0.000;1427.000
0.370;0.000;0.000;5.150;3.448;0.000;0.000;1426.550
0.371;0.000;0.000;5.144;3.409;0.000;0.000;1426.300
0.372;0.000;0.000;5.175;3.403;0.000;0.000;1426.000
0.373;0.000;0.000;5.269;3.377;0.000;0.000;1426.850
0.374;0.000;0.000;5.250;3.366;0.000;0.000;1426.600
0.375;0.000;0.000;5.253;3.358;0.000;0.000;1426.600
0.376;0.000;0.000;5.234;3.385;0.000;0.000;1426.150
0.377;0.000;0.000;5.247;3.405;0.000;0.000;1426.150
0.378;0.000;0.000;5.244;3.469;0.000;0.000;1426.050
0.379;0.000;0.000;5.231;3.466;0.000;0.000;1426.000
0.380;0.000;0.000;5.222;3.464;0.000;0.000;1426.050
0.381;0.000;0.000;5.294;3.462;0.000;0.000;1426.450
0.382;0.000;0.000;5.278;3.454;0.000;0.000;1427.600
0.383;0.000;0.000;5.253;3.444;0.000;0.000;1426.600
0.384;0.000;0.000;5.247;3.448;0.000;0.000;1426.250
0.385;0.000;0.000;5.244;3.457;0.000;0.000;1426.400
0.386;0.000;0.000;5.309;3.500;0.000;0.000;1426.200
0.387;0.000;0.000;5.287;3.490;0.000;0.000;1427.150
0.388;0.000;0.000;5.169;3.541;0.000;0.000;1426.150
0.389;0.000;0.000;5.144;3.539;0.000;0.000;1425.700
0.390;0.000;0.000;5.125;3.543;0.000;0.000;1426.300
0.391;0.000;0.000;5.166;3.572;0.000;0.000;1426.050
0.392;0.000;0.000;5.128;3.607;0.000;0.000;1426.800
0.393;0.000;0.000;5.047;3.568;0.000;0.000;1426.050
0.394;0.000;0.000;5.044;3.641;0.000;0.000;1426.100
0.395;0.000;0.000;5.037;3.685;0.000;0.000;1426.050
0.396;0.000;0.000;5.141;3.683;0.000;0.000;1426.700
0.397;0.000;0.000;5.116;3.692;0.000;0.000;1427.450
0.398;0.000;0.000;5.084;3.731;0.000;0.000;1427.350
0.399;0.000;0.000;5.088;3.804;0.000;0.000;1427.350
0.400;0.000;0.000;5.097;3.857;0.000;0.000;1427.550
0.401;0.000;0.000;5.066;3.937;0.000;0.000;1427.500
0.402;0.000;0.000;5.084;3.951;0.000;0.000;1426.700
0.403;0.000;0.000;5.078;4.021;0.000;0.000;1426.900
0.404;0.000;0.000;5.109;4.044;0.000;0.000;1427.100
0.405;0.000;0.000;5.109;4.125;0.000;0.000;1426.850
0.406;0.000;0.000;5.047;4.064;0.000;0.000;1427.050
0.407;0.000;0.000;5.047;4.054;0.000;0.000;1426.150
0.408;0.000;0.000;5.066;4.084;0.000;0.000;1427.050
0.409;0.000;0.000;5.081;4.142;0.000;0.000;1427.350
0.410;0.000;0.000;5.081;4.148;0.000;0.000;1427.150
0.411;0.000;0.000;5.025;4.136;0.000;0.000;1427.400
0.412;0.000;0.000;5.069;4.130;0.000;0.000;1426.350
0.413;0.000;0.000;5.091;4.103;0.000;0.000;1428.000
0.414;0.000;0.000;5.106;4.151;0.000;0.000;1427.300
0.415;0.000;0.000;5.128;4.126;0.000;0.000;1427.200
0.416;0.000;0.000;5.044;4.052;0.000;0.000;1427.350
0.417;0.000;0.000;5.075;4.033;0.000;0.000;1426.000
0.418;0.000;0.000;5.047;3.968;0.000;0.000;1427.000
0.419;0.000;0.000;5.053;4.053;0.000;0.000;1425.650
