EXP_Time;EXP_PosRef;EXP_PosFb;EXP_Pressure_A;EXP_Pressure_B;EXP_Speed;EXP_Velocity;Exp_Current
0.058;0.000;0.000;4.950;0.000;0.000;0.000;1424.850
0.059;0.000;0.000;4.916;5.665;0.000;0.000;1426.550
0.060;0.000;0.000;4.934;5.678;0.000;0.000;1425.250
0.061;0.000;0.000;4.922;5.744;0.000;0.000;1426.950
0.062;0.000;0.000;4.953;5.793;0.000;0.000;1425.950
0.063;0.000;0.000;4.906;5.733;0.000;0.000;1427.200
0.064;0.000;0.000;4.925;5.670;0.000;0.000;1426.200
0.065;0.000;0.000;4.894;5.721;0.000;0.000;1427.250
0.066;0.000;0.000;4.909;5.736;0.000;0.000;1425.750
0.067;0.000;0.000;4.881;5.718;0.000;0.000;1426.900
0.068;0.000;0.000;4.884;5.716;0.000;0.000;1426.000
0.069;0.000;0.000;4.822;5.673;0.000;0.000;1426.050
0.070;0.000;0.000;4.841;5.760;0.000;0.000;1425.500
0.071;0.000;0.000;4.809;5.754;0.000;0.000;1425.350
0.072;0.000;0.000;4.828;5.732;0.000;0.000;1424.550
0.073;0.000;0.000;4.862;5.653;0.000;0.000;1424.600
0.074;0.000;0.000;4.866;5.658;0.000;0.000;1424.050
0.075;0.000;0.000;4.900;5.555;0.000;0.000;1424.150
0.076;0.000;0.000;4.906;5.582;0.000;0.000;1423.800
0.077;0.000;0.000;4.941;5.553;0.000;0.000;1424.350
0.078;0.000;0.000;4.931;5.569;0.000;0.000;1424.300
0.079;0.000;0.000;4.956;5.579;0.000;0.000;1424.100
0.080;0.000;0.000;4.966;5.579;0.000;0.000;1424.100
0.081;0.000;0.000;4.972;5.581;0.000;0.000;1423.350
0.082;0.000;0.000;5.000;5.616;0.000;0.000;1423.950
0.083;0.000;0.000;5.009;5.596;0.000;0.000;1423.600
0.084;0.000;0.000;5.069;5.545;0.000;0.000;1425.000
0.085;0.000;0.000;5.066;5.519;0.000;0.000;1423.900
0.086;0.000;0.000;5.059;5.458;0.000;0.000;1425.650
0.087;0.000;0.000;5.062;5.470;0.000;0.000;1424.350
0.088;0.000;0.000;5.031;5.549;0.000;0.000;1425.600
0.089;0.000;0.000;5.069;5.568;0.000;0.000;1424.450
0.090;0.000;0.000;5.044;5.567;0.000;0.000;1425.850
0.091;0.000;0.000;5.047;5.488;0.000;0.000;1424.500
0.092;0.000;0.000;5.016;5.531;0.000;0.000;1425.950
0.093;0.000;0.000;5.022;5.467;0.000;0.000;1424.600
0.094;0.000;0.000;5.009;5.462;0.000;0.000;1425.400
0.095;0.000;0.000;5.041;5.415;0.000;0.000;1424.850
0.096;0.000;0.000;5.025;5.495;0.000;0.000;1426.000
0.097;0.000;0.000;5.044;5.482;0.000;0.000;1425.800
0.098;0.000;0.000;5.050;5.543;0.000;0.000;1426.300
0.099;0.000;0.000;5.041;5.568;0.000;0.000;1425.750
0.100;0.000;0.000;5.028;5.581;0.000;0.000;1426.100
0.101;0.000;0.000;5.022;5.536;0.000;0.000;1426.500
0.102;0.000;0.000;4.984;5.629;0.000;0.000;1425.550
0.103;0.000;0.000;4.975;5.704;0.000;0.000;1426.100
0.104;0.000;0.000;4.944;5.667;0.000;0.000;1425.250
0.105;0.000;0.000;4.947;5.632;0.000;0.000;1425.700
0.106;0.000;0.000;4.959;5.622;0.000;0.000;1425.700
0.107;0.000;0.000;4.981;5.624;0.000;0.000;1426.000
0.108;0.000;0.000;4.984;5.620;0.000;0.000;1425.650
0.109;0.000;0.000;4.963;5.673;0.000;0.000;1425.950
0.110;0.000;0.000;4.972;5.667;0.000;0.000;1425.750
0.111;0.000;0.000;4.969;5.675;0.000;0.000;1426.050
0.112;0.000;0.000;4.969;5.665;0.000;0.000;1426.000
0.113;0.000;0.000;5.006;5.664;0.000;0.000;1426.250
0.114;0.000;0.000;4.997;5.640;0.000;0.000;1426.200
0.115;0.000;0.000;4.975;5.685;0.000;0.000;1426.950
0.116;0.000;0.000;5.000;5.658;0.000;0.000;1426.450
0.117;0.000;0.000;4.963;5.725;0.000;0.000;1426.000
0.118;0.000;0.000;4.956;5.778;0.000;0.000;1425.500
0.119;0.000;0.000;4.959;5.842;0.000;0.000;1426.200
0.120;0.000;0.000;4.959;5.818;0.000;0.000;1425.700
0.121;0.000;0.000;4.969;5.795;0.000;0.000;1425.650
0.122;0.000;0.000;4.997;5.788;0.000;0.000;1425.400
0.123;0.000;0.000;5.009;5.776;0.000;0.000;1424.950
0.124;0.000;0.000;5.019;5.861;0.000;0.000;1424.750
0.125;0.000;0.000;5.006;5.885;0.000;0.000;1424.650
0.126;0.000;0.000;5.056;5.879;0.000;0.000;1424.700
0.127;0.000;0.000;5.028;5.891;0.000;0.000;1424.400
0.128;0.000;0.000;5.031;5.952;0.000;0.000;1424.900
0.129;0.000;0.000;5.031;5.963;0.000;0.000;1424.800
0.130;0.000;0.000;5.013;5.891;0.000;0.000;1424.850
0.131;0.000;0.000;5.022;5.841;0.000;0.000;1424.750
0.132;0.000;0.000;5.019;5.893;0.000;0.000;1425.150
0.133;0.000;0.000;4.978;5.964;0.000;0.000;1424.500
0.134;0.000;0.000;4.972;5.948;0.000;0.000;1425.150
0.135;0.000;0.000;4.963;5.990;0.000;0.000;1423.650
0.136;0.000;0.000;4.931;5.988;0.000;0.000;1424.650
0.137;0.000;0.000;4.963;5.933;0.000;0.000;1423.400
0.138;0.000;0.000;4.938;5.914;0.000;0.000;1424.700
0.139;0.000;0.000;4.994;5.973;0.000;0.000;1423.900
0.140;0.000;0.000;4.975;5.959;0.000;0.000;1424.550
0.141;0.000;0.000;5.103;5.992;0.000;0.000;1424.250
0.142;0.000;0.000;5.075;5.927;0.000;0.000;1425.200
0.143;0.000;0.000;5.134;5.918;0.000;0.000;1425.500
0.144;0.000;0.000;5.091;5.938;0.000;0.000;1425.600
0.145;0.000;0.000;5.078;5.903;0.000;0.000;1426.350
0.146;0.000;0.000;5.006;5.951;0.000;0.000;1425.300
0.147;0.000;0.000;4.969;5.877;0.000;0.000;1426.000
0.148;0.000;0.000;4.997;5.831;0.000;0.000;1424.850
0.149;0.000;0.000;4.947;5.880;0.000;0.000;1425.650
0.150;0.000;0.000;4.975;5.848;0.000;0.000;1424.400
0.151;0.000;0.000;4.912;5.937;0.000;0.000;1425.400
0.152;0.000;0.000;4.934;5.928;0.000;0.000;1424.200
0.153;0.000;0.000;4.903;5.956;0.000;0.000;1425.550
0.154;0.000;0.000;4.922;6.024;0.000;0.000;1424.050
0.155;0.000;0.000;4.906;6.057;0.000;0.000;1425.500
0.156;0.000;0.000;4.925;6.031;0.000;0.000;1424.000
0.157;0.000;0.000;4.872;6.033;0.000;0.000;1425.000
0.158;0.000;0.000;4.881;6.016;0.000;0.000;1424.200
0.159;0.000;0.000;4.806;5.981;0.000;0.000;1425.000
0.160;0.000;0.000;4.803;6.004;0.000;0.000;1424.250
0.161;0.000;0.000;4.656;5.961;0.000;0.000;1424.650
0.162;0.000;0.000;4.666;5.920;0.000;0.000;1424.150
0.163;0.000;0.000;4.584;5.882;0.000;0.000;1424.150
0.164;0.000;0.000;4.584;5.956;0.000;0.000;1423.600
0.165;0.000;0.000;4.588;5.980;0.000;0.000;1423.700
0.166;0.000;0.000;4.606;5.952;0.000;0.000;1423.450
0.167;0.000;0.000;4.628;5.887;0.000;0.000;1423.600
0.168;0.000;0.000;4.634;5.903;0.000;0.000;1423.800
0.169;0.000;0.000;4.662;5.839;0.000;0.000;1424.050
0.170;0.000;0.000;4.675;5.857;0.000;0.000;1424.200
0.171;0.000;0.000;4.713;5.778;0.000;0.000;1424.200
0.172;0.000;0.000;4.713;5.783;0.000;0.000;1424.100
0.173;0.000;0.000;4.713;5.765;0.000;0.000;1424.550
0.174;0.000;0.000;4.731;5.794;0.000;0.000;1424.400
0.175;0.000;0.000;4.719;5.776;0.000;0.000;1424.050
0.176;0.000;0.000;4.716;5.779;0.000;0.000;1424.300
0.177;0.000;0.000;4.741;5.766;0.000;0.000;1424.650
0.178;0.000;0.000;4.759;5.683;0.000;0.000;1424.300
0.179;0.000;0.000;4.775;5.619;0.000;0.000;1424.300
0.180;0.000;0.000;4.797;5.655;0.000;0.000;1424.450
0.181;0.000;0.000;4.787;5.591;0.000;0.000;1424.100
0.182;0.000;0.000;4.791;5.591;0.000;0.000;1424.700
0.183;0.000;0.000;4.791;5.597;0.000;0.000;1424.250
0.184;0.000;0.000;4.806;5.519;0.000;0.000;1424.350
0.185;0.000;0.000;4.787;5.446;0.000;0.000;1423.950
0.186;0.000;0.000;4.772;5.396;0.000;0.000;1424.000
0.187;0.000;0.000;4.772;5.345;0.000;0.000;1423.950
0.188;0.000;0.000;4.766;5.255;0.000;0.000;1423.900
0.189;0.000;0.000;4.766;5.233;0.000;0.000;1423.350
0.190;0.000;0.000;4.769;5.236;0.000;0.000;1423.350
0.191;0.000;0.000;4.759;5.295;0.000;0.000;1423.450
0.192;0.000;0.000;4.759;5.308;0.000;0.000;1423.350
0.193;0.000;0.000;4.763;5.294;0.000;0.000;1423.500
0.194;0.000;0.000;4.759;5.377;0.000;0.000;1423.250
0.195;0.000;0.000;4.766;5.387;0.000;0.000;1423.650
0.196;0.000;0.000;4.769;5.446;0.000;0.000;1423.150
0.197;0.000;0.000;4.784;5.520;0.000;0.000;1423.450
0.198;0.000;0.000;4.803;5.521;0.000;0.000;1423.300
0.199;0.000;0.000;4.809;5.456;0.000;0.000;1423.350
0.200;0.000;0.000;4.844;5.452;0.000;0.000;1424.000
0.201;0.000;0.000;4.872;5.433;0.000;0.000;1423.800
0.202;0.000;0.000;4.938;5.444;0.000;0.000;1424.450
0.203;0.000;0.000;4.966;5.449;0.000;0.000;1423.950
0.204;0.000;0.000;4.928;5.438;0.000;0.000;1425.100
0.205;0.000;0.000;4.969;5.480;0.000;0.000;1424.400
0.206;0.000;0.000;4.931;5.447;0.000;0.000;1425.200
0.207;0.000;0.000;4.947;5.459;0.000;0.000;1424.500
0.208;0.000;0.000;4.919;5.443;0.000;0.000;1425.450
0.209;0.000;0.000;4.938;5.429;0.000;0.000;1424.900
0.210;0.000;0.000;4.900;5.389;0.000;0.000;1426.100
0.211;0.000;0.000;4.922;5.377;0.000;0.000;1424.650
0.212;0.000;0.000;4.894;5.337;0.000;0.000;1426.100
0.213;0.000;0.000;4.916;5.350;0.000;0.000;1424.400
0.214;0.000;0.000;4.891;5.297;0.000;0.000;1425.950
0.215;0.000;0.000;4.906;5.213;0.000;0.000;1424.750
0.216;0.000;0.000;4.891;5.151;0.000;0.000;1426.050
0.217;0.000;0.000;4.922;5.113;0.000;0.000;1424.650
0.218;0.000;0.000;4.884;5.055;0.000;0.000;1425.750
0.219;0.000;0.000;4.925;5.103;0.000;0.000;1424.600
0.220;0.000;0.000;4.866;5.063;0.000;0.000;1425.000
0.221;0.000;0.000;4.903;5.072;0.000;0.000;1425.050
0.222;0.000;0.000;4.812;5.041;0.000;0.000;1424.450
0.223;0.000;0.000;4.841;5.107;0.000;0.000;1425.300
0.224;0.000;0.000;4.859;5.028;0.000;0.000;1424.350
0.225;0.000;0.000;4.825;5.000;0.000;0.000;1425.100
0.226;0.000;0.000;4.869;4.970;0.000;0.000;1424.400
0.227;0.000;0.000;4.841;4.975;0.000;0.000;1425.050
0.228;0.000;0.000;4.878;4.970;0.000;0.000;1424.000
0.229;0.000;0.000;4.850;5.016;0.000;0.000;1424.750
0.230;0.000;0.000;4.891;5.067;0.000;0.000;1424.300
0.231;0.000;0.000;4.866;5.117;0.000;0.000;1425.500
0.232;0.000;0.000;4.903;5.129;0.000;0.000;1424.150
0.233;0.000;0.000;4.881;5.125;0.000;0.000;1425.600
0.234;0.000;0.000;4.900;5.078;0.000;0.000;1424.550
0.235;0.000;0.000;4.881;5.065;0.000;0.000;1425.800
0.236;0.000;0.000;4.906;5.024;0.000;0.000;1424.750
0.237;0.000;0.000;4.862;4.968;0.000;0.000;1426.150
0.238;0.000;0.000;4.875;5.033;0.000;0.000;1424.900
0.239;0.000;0.000;4.844;5.028;0.000;0.000;1425.700
0.240;0.000;0.000;4.906;4.934;0.000;0.000;1425.300
0.241;0.000;0.000;4.866;5.019;0.000;0.000;1425.350
0.242;0.000;0.000;4.900;5.047;0.000;0.000;1425.850
0.243;0.000;0.000;4.859;5.115;0.000;0.000;1425.200
0.244;0.000;0.000;4.859;5.192;0.000;0.000;1426.350
0.245;0.000;0.000;4.922;5.218;0.000;0.000;1425.400
0.246;0.000;0.000;4.891;5.279;0.000;0.000;1426.100
0.247;0.000;0.000;4.941;5.261;0.000;0.000;1425.100
0.248;0.000;0.000;4.909;5.317;0.000;0.000;1426.550
0.249;0.000;0.000;4.950;5.339;0.000;0.000;1425.400
0.250;0.000;0.000;4.922;5.351;0.000;0.000;1426.000
0.251;0.000;0.000;4.959;5.338;0.000;0.000;1424.700
0.252;0.000;0.000;4.941;5.257;0.000;0.000;1425.850
0.253;0.000;0.000;5.006;5.240;0.000;0.000;1424.650
0.254;0.000;0.000;4.997;5.194;0.000;0.000;1425.050
0.255;0.000;0.000;5.119;5.216;0.000;0.000;1424.750
0.256;0.000;0.000;5.097;5.170;0.000;0.000;1425.200
0.257;0.000;0.000;5.147;5.132;0.000;0.000;1425.250
0.258;0.000;0.000;5.153;5.130;0.000;0.000;1425.750
0.259;0.000;0.000;5.178;5.237;0.000;0.000;1426.100
0.260;0.000;0.000;5.150;5.236;0.000;0.000;1426.150
0.261;0.000;0.000;5.166;5.185;0.000;0.000;1426.550
0.262;0.000;0.000;5.153;5.242;0.000;0.000;1426.000
0.263;0.000;0.000;5.125;5.255;0.000;0.000;1426.600
0.264;0.000;0.000;5.144;5.247;0.000;0.000;1425.450
0.265;0.000;0.000;5.091;5.242;0.000;0.000;1426.350
0.266;0.000;0.000;5.141;5.222;0.000;0.000;1425.800
0.267;0.000;0.000;5.097;5.216;0.000;0.000;1426.750
0.268;0.000;0.000;5.103;5.302;0.000;0.000;1425.550
0.269;0.000;0.000;5.066;5.314;0.000;0.000;1426.500
0.270;0.000;0.000;5.084;5.400;0.000;0.000;1425.400
0.271;0.000;0.000;5.062;5.315;0.000;0.000;1427.100
0.272;0.000;0.000;5.072;5.338;0.000;0.000;1425.750
0.273;0.000;0.000;5.009;5.304;0.000;0.000;1427.100
0.274;0.000;0.000;5.034;5.351;0.000;0.000;1426.400
0.275;0.000;0.000;4.931;5.342;0.000;0.000;1426.450
0.276;0.000;0.000;4.975;5.424;0.000;0.000;1426.500
0.277;0.000;0.000;4.938;5.496;0.000;0.000;1425.900
0.278;0.000;0.000;5.044;5.545;0.000;0.000;1426.600
0.279;0.000;0.000;5.019;5.545;0.000;0.000;1425.900
0.280;0.000;0.000;5.000;5.560;0.000;0.000;1426.700
0.281;0.000;0.000;5.016;5.544;0.000;0.000;1425.850
0.282;0.000;0.000;4.972;5.549;0.000;0.000;1425.850
0.283;0.000;0.000;4.991;5.504;0.000;0.000;1425.250
0.284;0.000;0.000;4.934;5.544;0.000;0.000;1425.850
0.285;0.000;0.000;4.963;5.549;0.000;0.000;1424.950
0.286;0.000;0.000;4.912;5.553;0.000;0.000;1425.850
0.287;0.000;0.000;4.938;5.574;0.000;0.000;1425.000
0.288;0.000;0.000;4.941;5.581;0.000;0.000;1426.250
0.289;0.000;0.000;4.956;5.624;0.000;0.000;1425.400
0.290;0.000;0.000;4.928;5.588;0.000;0.000;1426.550
0.291;0.000;0.000;4.941;5.525;0.000;0.000;1425.100
0.292;0.000;0.000;4.934;5.499;0.000;0.000;1426.350
0.293;0.000;0.000;4.994;5.429;0.000;0.000;1425.250
0.294;0.000;0.000;4.969;5.400;0.000;0.000;1426.300
0.295;0.000;0.000;5.006;5.390;0.000;0.000;1426.050
0.296;0.000;0.000;4.972;5.448;0.000;0.000;1426.350
0.297;0.000;0.000;5.016;5.581;0.000;0.000;1426.850
0.298;0.000;0.000;4.912;5.496;0.000;0.000;1426.100
0.299;0.000;0.000;4.891;5.509;0.000;0.000;1426.750
0.300;0.000;0.000;4.897;5.583;0.000;0.000;1425.800
0.301;0.000;0.000;4.838;5.567;0.000;0.000;1426.200
0.302;0.000;0.000;4.888;5.507;0.000;0.000;1426.200
0.303;0.000;0.000;4.884;5.424;0.000;0.000;1426.600
0.304;0.000;0.000;4.925;5.387;0.000;0.000;1425.950
0.305;0.000;0.000;4.912;5.366;0.000;0.000;1427.200
0.306;0.000;0.000;4.953;5.350;0.000;0.000;1425.850
0.307;0.000;0.000;4.938;5.328;0.000;0.000;1426.950
0.308;0.000;0.000;4.978;5.351;0.000;0.000;1424.800
0.309;0.000;0.000;4.991;5.336;0.000;0.000;1426.350
0.310;0.000;0.000;5.056;5.323;0.000;0.000;1424.900
0.311;0.000;0.000;5.059;5.257;0.000;0.000;1426.150
0.312;0.000;0.000;5.203;5.305;0.000;0.000;1425.850
0.313;0.000;0.000;5.162;5.298;0.000;0.000;1426.000
0.314;0.000;0.000;5.200;5.337;0.000;0.000;1426.650
0.315;0.000;0.000;5.175;5.333;0.000;0.000;1426.000
0.316;0.000;0.000;5.141;5.319;0.000;0.000;1426.400
0.317;0.000;0.000;5.109;5.369;0.000;0.000;1425.150
0.318;0.000;0.000;5.075;5.385;0.000;0.000;1426.200
0.319;0.000;0.000;5.116;5.351;0.000;0.000;1424.800
0.320;0.000;0.000;5.075;5.380;0.000;0.000;1425.650
0.321;0.000;0.000;5.112;5.429;0.000;0.000;1424.700
0.322;0.000;0.000;5.088;5.380;0.000;0.000;1425.400
0.323;0.000;0.000;5.119;5.365;0.000;0.000;1424.450
0.324;0.000;0.000;5.119;5.408;0.000;0.000;1425.650
0.325;0.000;0.000;5.178;5.416;0.000;0.000;1424.600
0.326;0.000;0.000;5.162;5.462;0.000;0.000;1425.300
0.327;0.000;0.000;5.272;5.535;0.000;0.000;1425.100
0.328;0.000;0.000;5.247;5.511;0.000;0.000;1425.900
0.329;0.000;0.000;5.225;5.523;0.000;0.000;1426.150
0.330;0.000;0.000;5.188;5.473;0.000;0.000;1426.150
0.331;0.000;0.000;5.162;5.504;0.000;0.000;1426.400
0.332;0.000;0.000;5.034;5.504;0.000;0.000;1425.500
0.333;0.000;0.000;5.009;5.544;0.000;0.000;1426.150
0.334;0.000;0.000;4.987;5.547;0.000;0.000;1424.350
0.335;0.000;0.000;4.969;5.545;0.000;0.000;1425.350
0.336;0.000;0.000;5.009;5.552;0.000;0.000;1423.950
0.337;0.000;0.000;4.997;5.480;0.000;0.000;1425.050
0.338;0.000;0.000;5.059;5.435;0.000;0.000;1423.850
0.339;0.000;0.000;5.041;5.382;0.000;0.000;1424.850
0.340;0.000;0.000;5.100;5.444;0.000;0.000;1423.950
0.341;0.000;0.000;5.091;5.533;0.000;0.000;1425.100
0.342;0.000;0.000;5.131;5.540;0.000;0.000;1424.000
0.343;0.000;0.000;5.112;5.473;0.000;0.000;1424.850
0.344;0.000;0.000;5.231;5.462;0.000;0.000;1424.250
0.345;0.000;0.000;5.178;5.512;0.000;0.000;1424.250
0.346;0.000;0.000;5.159;5.519;0.000;0.000;1424.850
0.347;0.000;0.000;5.066;5.577;0.000;0.000;1424.250
0.348;0.000;0.000;5.019;5.655;0.000;0.000;1424.950
0.349;0.000;0.000;5.047;5.624;0.000;0.000;1423.550
0.350;0.000;0.000;5.022;5.597;0.000;0.000;1424.550
0.351;0.000;0.000;5.044;5.621;0.000;0.000;1423.250
0.352;0.000;0.000;5.009;5.617;0.000;0.000;1424.650
0.353;0.000;0.000;5.037;5.646;0.000;0.000;1423.800
0.354;0.000;0.000;5.016;5.644;0.000;0.000;1425.150
0.355;0.000;0.000;5.025;5.693;0.000;0.000;1423.950
0.356;0.000;0.000;5.006;5.625;0.000;0.000;1425.050
0.357;0.000;0.000;5.031;5.597;0.000;0.000;1424.000
0.358;0.000;0.000;4.981;5.581;0.000;0.000;1425.150
0.359;0.000;0.000;5.031;5.562;0.000;0.000;1424.450
0.360;0.000;0.000;4.997;5.475;0.000;0.000;1425.150
0.361;0.000;0.000;5.128;5.510;0.000;0.000;1425.000
0.362;0.000;0.000;5.078;5.478;0.000;0.000;1425.450
0.363;0.000;0.000;5.081;5.564;0.000;0.000;1425.800
0.364;0.000;0.000;4.966;5.584;0.000;0.000;1425.500
0.365;0.000;0.000;4.925;5.644;0.000;0.000;1426.350
0.366;0.000;0.000;4.950;5.651;0.000;0.000;1425.450
0.367;0.000;0.000;4.931;5.692;0.000;0.000;1426.000
0.368;0.000;0.000;4.978;5.637;0.000;0.000;1425.100
0.369;0.000;0.000;4.941;5.697;0.000;0.000;1425.650
0.370;0.000;0.000;4.956;5.727;0.000;0.000;1424.600
0.371;0.000;0.000;4.919;5.803;0.000;0.000;1425.750
0.372;0.000;0.000;4.938;5.845;0.000;0.000;1424.700
0.373;0.000;0.000;4.909;5.889;0.000;0.000;1425.450
0.374;0.000;0.000;4.916;5.881;0.000;0.000;1424.250
0.375;0.000;0.000;4.891;5.857;0.000;0.000;1425.150
0.376;0.000;0.000;4.900;5.917;0.000;0.000;1424.600
0.377;0.000;0.000;4.856;5.838;0.000;0.000;1425.650
0.378;0.000;0.000;4.881;5.794;0.000;0.000;1424.400
0.379;0.000;0.000;4.816;5.716;0.000;0.000;1425.450
0.380;0.000;0.000;4.828;5.725;0.000;0.000;1424.500
0.381;0.000;0.000;4.678;5.701;0.000;0.000;1424.700
0.382;0.000;0.000;4.700;5.707;0.000;0.000;1424.150
0.383;0.000;0.000;4.678;5.740;0.000;0.000;1424.050
0.384;0.000;0.000;4.659;5.741;0.000;0.000;1423.600
0.385;0.000;0.000;4.678;5.749;0.000;0.000;1423.600
0.386;0.000;0.000;4.669;5.770;0.000;0.000;1423.300
0.387;0.000;0.000;4.653;5.751;0.000;0.000;1423.500
0.388;0.000;0.000;4.638;5.783;0.000;0.000;1423.450
0.389;0.000;0.000;4.638;5.702;0.000;0.000;1423.750
0.390;0.000;0.000;4.631;5.760;0.000;0.000;1423.500
0.391;0.000;0.000;4.641;5.756;0.000;0.000;1423.750
0.392;0.000;0.000;4.650;5.761;0.000;0.000;1423.100
0.393;0.000;0.000;4.647;5.702;0.000;0.000;1423.500
0.394;0.000;0.000;4.659;5.680;0.000;0.000;1423.700
0.395;0.000;0.000;4.672;5.670;0.000;0.000;1424.300
0.396;0.000;0.000;4.669;5.601;0.000;0.000;1424.100
0.397;0.000;0.000;4.669;5.600;0.000;0.000;1424.500
0.398;0.000;0.000;4.647;5.602;0.000;0.000;1424.350
0.399;0.000;0.000;4.647;5.587;0.000;0.000;1424.500
0.400;0.000;0.000;4.644;5.549;0.000;0.000;1424.500
0.401;0.000;0.000;4.659;5.477;0.000;0.000;1424.700
0.402;0.000;0.000;4.647;5.559;0.000;0.000;1424.650
0.403;0.000;0.000;4.662;5.620;0.000;0.000;1424.900
0.404;0.000;0.000;4.678;5.677;0.000;0.000;1424.600
0.405;0.000;0.000;4.694;5.622;0.000;0.000;1424.700
0.406;0.000;0.000;4.706;5.672;0.000;0.000;1424.800
0.407;0.000;0.000;4.722;5.630;0.000;0.000;1425.000
0.408;0.000;0.000;4.737;5.612;0.000;0.000;1424.700
0.409;0.000;0.000;4.756;5.529;0.000;0.000;1424.750
0.410;0.000;0.000;4.769;5.602;0.000;0.000;1425.100
0.411;0.000;0.000;4.787;5.572;0.000;0.000;1424.900
0.412;0.000;0.000;4.784;5.600;0.000;0.000;1425.350
0.413;0.000;0.000;4.778;5.624;0.000;0.000;1424.950
0.414;0.000;0.000;4.769;5.624;0.000;0.000;1424.900
0.415;0.000;0.000;4.741;5.606;0.000;0.000;1424.050
0.416;0.000;0.000;4.756;5.605;0.000;0.000;1424.300
0.417;0.000;0.000;4.756;5.550;0.000;0.000;1423.900
0.418;0.000;0.000;4.772;5.650;0.000;0.000;1424.250
0.419;0.000;0.000;4.778;5.745;0.000;0.000;1424.050
