EXP_Time;EXP_PosRef;EXP_PosFb;EXP_Pressure_A;EXP_Pressure_B;EXP_Speed;EXP_Velocity;Exp_Current
0.058;0.000;0.000;5.084;0.000;0.000;0.000;1422.900
0.059;0.000;0.000;5.091;3.967;0.000;0.000;1423.550
0.060;0.000;0.000;5.088;3.958;0.000;0.000;1423.800
0.061;0.000;0.000;5.109;3.978;0.000;0.000;1422.600
0.062;0.000;0.000;5.088;4.017;0.000;0.000;1423.200
0.063;0.000;0.000;5.078;3.987;0.000;0.000;1422.950
0.064;0.000;0.000;4.972;3.990;0.000;0.000;1422.550
0.065;0.000;0.000;4.963;4.020;0.000;0.000;1422.800
0.066;0.000;0.000;4.944;4.103;0.000;0.000;1422.500
0.067;0.000;0.000;4.925;4.146;0.000;0.000;1422.800
0.068;0.000;0.000;4.912;4.218;0.000;0.000;1423.700
0.069;0.000;0.000;5.047;4.188;0.000;0.000;1423.800
0.070;0.000;0.000;5.047;4.218;0.000;0.000;1423.900
0.071;0.000;0.000;5.034;4.260;0.000;0.000;1424.350
0.072;0.000;0.000;5.125;4.204;0.000;0.000;1423.750
0.073;0.000;0.000;5.128;4.185;0.000;0.000;1424.600
0.074;0.000;0.000;5.122;4.131;0.000;0.000;1424.050
0.075;0.000;0.000;5.006;4.214;0.000;0.000;1422.800
0.076;0.000;0.000;4.975;4.226;0.000;0.000;1423.250
0.077;0.000;0.000;4.963;4.264;0.000;0.000;1423.350
0.078;0.000;0.000;4.941;4.264;0.000;0.000;1424.000
0.079;0.000;0.000;4.925;4.241;0.000;0.000;1424.750
0.080;0.000;0.000;4.972;4.300;0.000;0.000;1425.100
0.081;0.000;0.000;4.978;4.346;0.000;0.000;1425.050
0.082;0.000;0.000;4.972;4.410;0.000;0.000;1425.800
0.083;0.000;0.000;5.066;4.367;0.000;0.000;1425.650
0.084;0.000;0.000;5.056;4.305;0.000;0.000;1425.550
0.085;0.000;0.000;5.053;4.333;0.000;0.000;1426.550
0.086;0.000;0.000;5.122;4.333;0.000;0.000;1426.050
0.087;0.000;0.000;5.125;4.334;0.000;0.000;1425.950
0.088;0.000;0.000;5.122;4.323;0.000;0.000;1426.250
0.089;0.000;0.000;5.069;4.297;0.000;0.000;1425.550
0.090;0.000;0.000;5.062;4.280;0.000;0.000;1425.550
0.091;0.000;0.000;5.075;4.249;0.000;0.000;1425.700
0.092;0.000;0.000;5.066;4.209;0.000;0.000;1425.900
0.093;0.000;0.000;5.069;4.284;0.000;0.000;1425.250
0.094;0.000;0.000;5.075;4.342;0.000;0.000;1425.350
0.095;0.000;0.000;5.078;4.350;0.000;0.000;1425.350
0.096;0.000;0.000;5.081;4.361;0.000;0.000;1425.350
0.097;0.000;0.000;5.088;4.331;0.000;0.000;1425.000
0.098;0.000;0.000;5.088;4.365;0.000;0.000;1424.600
0.099;0.000;0.000;5.097;4.381;0.000;0.000;1424.150
0.100;0.000;0.000;5.041;4.331;0.000;0.000;1423.900
0.101;0.000;0.000;5.019;4.281;0.000;0.000;1423.300
0.102;0.000;0.000;5.019;4.307;0.000;0.000;1422.350
0.103;0.000;0.000;4.909;4.271;0.000;0.000;1422.450
0.104;0.000;0.000;4.891;4.298;0.000;0.000;1421.850
0.105;0.000;0.000;4.881;4.270;0.000;0.000;1420.700
0.106;0.000;0.000;4.806;4.250;0.000;0.000;1421.200
0.107;0.000;0.000;4.787;4.260;0.000;0.000;1420.700
0.108;0.000;0.000;4.784;4.308;0.000;0.000;1420.100
0.109;0.000;0.000;4.678;4.351;0.000;0.000;1420.700
0.110;0.000;0.000;4.669;4.414;0.000;0.000;1420.850
0.111;0.000;0.000;4.659;4.490;0.000;0.000;1420.500
0.112;0.000;0.000;4.675;4.482;0.000;0.000;1421.300
0.113;0.000;0.000;4.694;4.543;0.000;0.000;1421.250
0.114;0.000;0.000;4.694;4.548;0.000;0.000;1421.700
0.115;0.000;0.000;4.797;4.491;0.000;0.000;1422.850
0.116;0.000;0.000;4.803;4.565;0.000;0.000;1421.950
0.117;0.000;0.000;4.809;4.531;0.000;0.000;1422.500
0.118;0.000;0.000;4.841;4.581;0.000;0.000;1423.500
0.119;0.000;0.000;4.859;4.611;0.000;0.000;1423.150
0.120;0.000;0.000;4.872;4.500;0.000;0.000;1423.300
0.121;0.000;0.000;4.931;4.437;0.000;0.000;1424.200
0.122;0.000;0.000;4.966;4.382;0.000;0.000;1423.850
0.123;0.000;0.000;4.991;4.334;0.000;0.000;1424.100
0.124;0.000;0.000;5.047;4.304;0.000;0.000;1425.100
0.125;0.000;0.000;5.066;4.262;0.000;0.000;1424.900
0.126;0.000;0.000;5.088;4.252;0.000;0.000;1425.250
0.127;0.000;0.000;5.144;4.183;0.000;0.000;1425.750
0.128;0.000;0.000;5.162;4.169;0.000;0.000;1425.250
0.129;0.000;0.000;5.194;4.192;0.000;0.000;1424.850
0.130;0.000;0.000;5.228;4.151;0.000;0.000;1424.250
0.131;0.000;0.000;5.247;4.151;0.000;0.000;1424.150
0.132;0.000;0.000;5.181;4.141;0.000;0.000;1424.200
0.133;0.000;0.000;5.162;4.170;0.000;0.000;1424.100
0.134;0.000;0.000;5.162;4.235;0.000;0.000;1423.650
0.135;0.000;0.000;5.141;4.180;0.000;0.000;1424.150
0.136;0.000;0.000;5.153;4.182;0.000;0.000;1424.450
0.137;0.000;0.000;5.153;4.144;0.000;0.000;1424.450
0.138;0.000;0.000;5.147;4.222;0.000;0.000;1423.950
0.139;0.000;0.000;5.122;4.247;0.000;0.000;1424.150
0.140;0.000;0.000;5.116;4.124;0.000;0.000;1424.200
0.141;0.000;0.000;5.088;4.105;0.000;0.000;1423.300
0.142;0.000;0.000;5.059;4.007;0.000;0.000;1423.400
0.143;0.000;0.000;5.044;4.054;0.000;0.000;1423.050
0.144;0.000;0.000;5.009;4.067;0.000;0.000;1422.600
0.145;0.000;0.000;5.003;4.025;0.000;0.000;1423.650
0.146;0.000;0.000;5.022;4.059;0.000;0.000;1423.450
0.147;0.000;0.000;5.003;3.981;0.000;0.000;1423.250
0.148;0.000;0.000;5.000;3.973;0.000;0.000;1424.200
0.149;0.000;0.000;5.062;4.025;0.000;0.000;1424.400
0.150;0.000;0.000;5.041;3.971;0.000;0.000;1425.350
0.151;0.000;0.000;5.041;3.964;0.000;0.000;1425.550
0.152;0.000;0.000;5.078;4.009;0.000;0.000;1423.900
0.153;0.000;0.000;5.075;4.000;0.000;0.000;1424.650
0.154;0.000;0.000;5.050;4.000;0.000;0.000;1424.900
0.155;0.000;0.000;4.959;4.009;0.000;0.000;1423.200
0.156;0.000;0.000;4.931;4.012;0.000;0.000;1423.850
0.157;0.000;0.000;4.956;4.096;0.000;0.000;1424.200
0.158;0.000;0.000;4.922;4.070;0.000;0.000;1423.950
0.159;0.000;0.000;4.919;4.039;0.000;0.000;1424.650
0.160;0.000;0.000;4.969;4.103;0.000;0.000;1424.400
0.161;0.000;0.000;4.950;4.106;0.000;0.000;1425.150
0.162;0.000;0.000;4.941;4.047;0.000;0.000;1425.850
0.163;0.000;0.000;5.003;4.086;0.000;0.000;1424.700
0.164;0.000;0.000;4.987;4.091;0.000;0.000;1425.150
0.165;0.000;0.000;4.950;4.086;0.000;0.000;1425.150
0.166;0.000;0.000;4.950;4.132;0.000;0.000;1423.600
0.167;0.000;0.000;4.909;4.072;0.000;0.000;1424.650
0.168;0.000;0.000;4.862;4.043;0.000;0.000;1424.500
0.169;0.000;0.000;4.822;4.093;0.000;0.000;1423.250
0.170;0.000;0.000;4.787;4.069;0.000;0.000;1423.700
0.171;0.000;0.000;4.888;4.039;0.000;0.000;1423.700
0.172;0.000;0.000;4.862;4.012;0.000;0.000;1424.650
0.173;0.000;0.000;4.841;3.943;0.000;0.000;1425.300
0.174;0.000;0.000;4.909;3.921;0.000;0.000;1424.200
0.175;0.000;0.000;4.909;3.891;0.000;0.000;1424.700
0.176;0.000;0.000;4.900;3.829;0.000;0.000;1425.000
0.177;0.000;0.000;4.900;3.822;0.000;0.000;1423.400
0.178;0.000;0.000;4.891;3.822;0.000;0.000;1424.100
0.179;0.000;0.000;4.906;3.812;0.000;0.000;1423.950
0.180;0.000;0.000;4.884;3.863;0.000;0.000;1423.000
0.181;0.000;0.000;4.847;3.890;0.000;0.000;1423.950
0.182;0.000;0.000;4.872;3.928;0.000;0.000;1422.900
0.183;0.000;0.000;4.825;3.995;0.000;0.000;1423.650
0.184;0.000;0.000;4.784;3.967;0.000;0.000;1423.950
0.185;0.000;0.000;4.838;3.967;0.000;0.000;1422.550
0.186;0.000;0.000;4.825;3.882;0.000;0.000;1424.250
0.187;0.000;0.000;4.944;3.973;0.000;0.000;1424.300
0.188;0.000;0.000;5.003;3.934;0.000;0.000;1423.350
0.189;0.000;0.000;4.987;3.865;0.000;0.000;1424.550
0.190;0.000;0.000;5.034;3.924;0.000;0.000;1423.200
0.191;0.000;0.000;4.922;3.903;0.000;0.000;1422.950
0.192;0.000;0.000;4.875;3.942;0.000;0.000;1423.500
0.193;0.000;0.000;4.900;3.924;0.000;0.000;1422.200
0.194;0.000;0.000;4.844;3.828;0.000;0.000;1422.800
0.195;0.000;0.000;4.825;3.829;0.000;0.000;1423.900
0.196;0.000;0.000;4.844;3.820;0.000;0.000;1423.200
0.197;0.000;0.000;4.822;3.843;0.000;0.000;1424.200
0.198;0.000;0.000;4.947;3.803;0.000;0.000;1424.250
0.199;0.000;0.000;4.959;3.766;0.000;0.000;1423.350
0.200;0.000;0.000;4.934;3.857;0.000;0.000;1424.800
0.201;0.000;0.000;4.994;3.812;0.000;0.000;1423.450
0.202;0.000;0.000;4.981;3.850;0.000;0.000;1423.600
0.203;0.000;0.000;4.981;3.838;0.000;0.000;1424.050
0.204;0.000;0.000;5.044;3.872;0.000;0.000;1422.900
0.205;0.000;0.000;5.022;3.980;0.000;0.000;1423.550
0.206;0.000;0.000;4.991;3.993;0.000;0.000;1423.450
0.207;0.000;0.000;4.881;4.084;0.000;0.000;1421.950
0.208;0.000;0.000;4.853;4.002;0.000;0.000;1422.500
0.209;0.000;0.000;4.834;3.943;0.000;0.000;1422.650
0.210;0.000;0.000;4.809;4.012;0.000;0.000;1423.000
0.211;0.000;0.000;4.816;4.070;0.000;0.000;1422.900
0.212;0.000;0.000;4.822;4.081;0.000;0.000;1422.500
0.213;0.000;0.000;4.822;4.039;0.000;0.000;1422.400
0.214;0.000;0.000;4.838;4.026;0.000;0.000;1422.900
0.215;0.000;0.000;4.816;4.064;0.000;0.000;1422.400
0.216;0.000;0.000;4.828;4.035;0.000;0.000;1421.850
0.217;0.000;0.000;4.844;3.982;0.000;0.000;1421.900
0.218;0.000;0.000;4.725;4.069;0.000;0.000;1422.050
0.219;0.000;0.000;4.725;4.098;0.000;0.000;1422.100
0.220;0.000;0.000;4.725;4.078;0.000;0.000;1422.100
0.221;0.000;0.000;4.822;4.158;0.000;0.000;1423.200
0.222;0.000;0.000;4.828;4.221;0.000;0.000;1423.100
0.223;0.000;0.000;4.822;4.212;0.000;0.000;1423.550
0.224;0.000;0.000;4.847;4.182;0.000;0.000;1424.500
0.225;0.000;0.000;4.866;4.166;0.000;0.000;1423.950
0.226;0.000;0.000;4.881;4.163;0.000;0.000;1423.900
0.227;0.000;0.000;4.900;4.150;0.000;0.000;1424.300
0.228;0.000;0.000;4.919;4.165;0.000;0.000;1424.050
0.229;0.000;0.000;4.931;4.111;0.000;0.000;1423.800
0.230;0.000;0.000;4.938;4.150;0.000;0.000;1423.650
0.231;0.000;0.000;4.956;4.111;0.000;0.000;1423.850
0.232;0.000;0.000;4.969;4.177;0.000;0.000;1424.250
0.233;0.000;0.000;4.975;4.174;0.000;0.000;1424.200
0.234;0.000;0.000;4.975;4.179;0.000;0.000;1424.200
0.235;0.000;0.000;5.097;4.257;0.000;0.000;1424.400
0.236;0.000;0.000;5.097;4.332;0.000;0.000;1424.200
0.237;0.000;0.000;5.066;4.363;0.000;0.000;1424.400
0.238;0.000;0.000;5.144;4.338;0.000;0.000;1424.250
0.239;0.000;0.000;5.134;4.309;0.000;0.000;1424.050
0.240;0.000;0.000;5.125;4.300;0.000;0.000;1424.200
0.241;0.000;0.000;5.103;4.312;0.000;0.000;1423.800
0.242;0.000;0.000;5.091;4.342;0.000;0.000;1424.050
0.243;0.000;0.000;5.088;4.328;0.000;0.000;1424.350
0.244;0.000;0.000;5.075;4.372;0.000;0.000;1423.950
0.245;0.000;0.000;5.059;4.419;0.000;0.000;1423.950
0.246;0.000;0.000;5.059;4.511;0.000;0.000;1424.150
0.247;0.000;0.000;5.075;4.486;0.000;0.000;1424.300
0.248;0.000;0.000;5.056;4.539;0.000;0.000;1423.600
0.249;0.000;0.000;5.062;4.592;0.000;0.000;1424.050
0.250;0.000;0.000;5.072;4.548;0.000;0.000;1423.950
0.251;0.000;0.000;5.041;4.615;0.000;0.000;1423.350
0.252;0.000;0.000;5.037;4.608;0.000;0.000;1423.500
0.253;0.000;0.000;5.028;4.661;0.000;0.000;1423.450
0.254;0.000;0.000;5.025;4.679;0.000;0.000;1422.700
0.255;0.000;0.000;4.903;4.674;0.000;0.000;1422.600
0.256;0.000;0.000;4.894;4.735;0.000;0.000;1422.700
0.257;0.000;0.000;4.897;4.726;0.000;0.000;1421.900
0.258;0.000;0.000;4.791;4.774;0.000;0.000;1421.850
0.259;0.000;0.000;4.781;4.783;0.000;0.000;1421.700
0.260;0.000;0.000;4.784;4.765;0.000;0.000;1420.750
0.261;0.000;0.000;4.644;4.797;0.000;0.000;1421.000
0.262;0.000;0.000;4.653;4.803;0.000;0.000;1421.000
0.263;0.000;0.000;4.672;4.837;0.000;0.000;1419.950
0.264;0.000;0.000;4.591;4.837;0.000;0.000;1420.800
0.265;0.000;0.000;4.584;4.836;0.000;0.000;1420.800
0.266;0.000;0.000;4.597;4.788;0.000;0.000;1419.750
0.267;0.000;0.000;4.547;4.713;0.000;0.000;1420.400
0.268;0.000;0.000;4.569;4.778;0.000;0.000;1420.600
0.269;0.000;0.000;4.572;4.826;0.000;0.000;1420.400
0.270;0.000;0.000;4.513;4.819;0.000;0.000;1421.750
0.271;0.000;0.000;4.525;4.751;0.000;0.000;1421.550
0.272;0.000;0.000;4.544;4.742;0.000;0.000;1421.400
0.273;0.000;0.000;4.519;4.750;0.000;0.000;1422.900
0.274;0.000;0.000;4.531;4.701;0.000;0.000;1422.750
0.275;0.000;0.000;4.559;4.663;0.000;0.000;1423.000
0.276;0.000;0.000;4.559;4.630;0.000;0.000;1424.200
0.277;0.000;0.000;4.578;4.683;0.000;0.000;1424.100
0.278;0.000;0.000;4.597;4.588;0.000;0.000;1424.800
0.279;0.000;0.000;4.669;4.528;0.000;0.000;1426.200
0.280;0.000;0.000;4.691;4.571;0.000;0.000;1425.450
0.281;0.000;0.000;4.725;4.529;0.000;0.000;1425.850
0.282;0.000;0.000;4.769;4.507;0.000;0.000;1426.400
0.283;0.000;0.000;4.794;4.456;0.000;0.000;1425.850
0.284;0.000;0.000;4.825;4.423;0.000;0.000;1426.050
0.285;0.000;0.000;4.872;4.422;0.000;0.000;1426.350
0.286;0.000;0.000;4.903;4.370;0.000;0.000;1426.400
0.287;0.000;0.000;4.919;4.374;0.000;0.000;1426.850
0.288;0.000;0.000;4.963;4.334;0.000;0.000;1427.050
0.289;0.000;0.000;4.994;4.344;0.000;0.000;1426.450
0.290;0.000;0.000;5.034;4.344;0.000;0.000;1426.350
0.291;0.000;0.000;5.084;4.405;0.000;0.000;1426.050
0.292;0.000;0.000;5.100;4.425;0.000;0.000;1425.200
0.293;0.000;0.000;5.112;4.401;0.000;0.000;1424.850
0.294;0.000;0.000;5.150;4.440;0.000;0.000;1424.650
0.295;0.000;0.000;5.166;4.444;0.000;0.000;1423.450
0.296;0.000;0.000;5.153;4.337;0.000;0.000;1423.600
0.297;0.000;0.000;5.206;4.357;0.000;0.000;1423.450
0.298;0.000;0.000;5.219;4.294;0.000;0.000;1421.850
0.299;0.000;0.000;5.156;4.303;0.000;0.000;1421.950
0.300;0.000;0.000;5.197;4.382;0.000;0.000;1422.700
0.301;0.000;0.000;5.197;4.375;0.000;0.000;1421.800
0.302;0.000;0.000;5.138;4.352;0.000;0.000;1422.150
0.303;0.000;0.000;5.209;4.302;0.000;0.000;1422.850
0.304;0.000;0.000;5.247;4.254;0.000;0.000;1421.800
0.305;0.000;0.000;5.216;4.190;0.000;0.000;1422.300
0.306;0.000;0.000;5.175;4.180;0.000;0.000;1423.500
0.307;0.000;0.000;5.194;4.193;0.000;0.000;1422.500
0.308;0.000;0.000;5.141;4.089;0.000;0.000;1423.250
0.309;0.000;0.000;5.181;4.112;0.000;0.000;1424.050
0.310;0.000;0.000;5.197;4.174;0.000;0.000;1423.300
0.311;0.000;0.000;5.153;4.069;0.000;0.000;1424.900
0.312;0.000;0.000;5.181;4.115;0.000;0.000;1425.950
0.313;0.000;0.000;5.203;4.120;0.000;0.000;1425.300
0.314;0.000;0.000;5.169;4.139;0.000;0.000;1426.600
0.315;0.000;0.000;5.206;4.158;0.000;0.000;1427.200
0.316;0.000;0.000;5.222;4.136;0.000;0.000;1426.200
0.317;0.000;0.000;5.159;4.135;0.000;0.000;1427.200
0.318;0.000;0.000;5.200;4.146;0.000;0.000;1428.000
0.319;0.000;0.000;5.206;4.094;0.000;0.000;1427.000
0.320;0.000;0.000;5.162;4.048;0.000;0.000;1427.450
0.321;0.000;0.000;5.194;4.100;0.000;0.000;1427.850
0.322;0.000;0.000;5.222;4.078;0.000;0.000;1426.950
0.323;0.000;0.000;5.138;4.016;0.000;0.000;1427.150
0.324;0.000;0.000;5.156;3.966;0.000;0.000;1427.750
0.325;0.000;0.000;5.156;3.956;0.000;0.000;1427.100
0.326;0.000;0.000;5.178;3.972;0.000;0.000;1426.650
0.327;0.000;0.000;5.209;3.975;0.000;0.000;1427.250
0.328;0.000;0.000;5.231;3.969;0.000;0.000;1426.500
0.329;0.000;0.000;5.162;3.952;0.000;0.000;1426.450
0.330;0.000;0.000;5.197;3.944;0.000;0.000;1426.800
0.331;0.000;0.000;5.200;3.993;0.000;0.000;1425.800
0.332;0.000;0.000;5.156;3.919;0.000;0.000;1425.950
0.333;0.000;0.000;5.188;3.951;0.000;0.000;1425.800
0.334;0.000;0.000;5.184;3.988;0.000;0.000;1425.000
0.335;0.000;0.000;5.119;4.053;0.000;0.000;1425.700
0.336;0.000;0.000;5.159;4.020;0.000;0.000;1425.050
0.337;0.000;0.000;5.172;3.962;0.000;0.000;1424.300
0.338;0.000;0.000;5.122;4.010;0.000;0.000;1424.650
0.339;0.000;0.000;5.138;4.044;0.000;0.000;1424.200
0.340;0.000;0.000;5.144;4.044;0.000;0.000;1423.450
0.341;0.000;0.000;5.103;4.020;0.000;0.000;1423.650
0.342;0.000;0.000;5.116;3.983;0.000;0.000;1422.850
0.343;0.000;0.000;5.103;4.014;0.000;0.000;1422.500
0.344;0.000;0.000;5.041;4.064;0.000;0.000;1423.100
0.345;0.000;0.000;5.050;4.047;0.000;0.000;1422.850
0.346;0.000;0.000;5.050;4.052;0.000;0.000;1422.300
0.347;0.000;0.000;4.981;4.057;0.000;0.000;1422.550
0.348;0.000;0.000;4.975;4.097;0.000;0.000;1422.350
0.349;0.000;0.000;4.969;4.098;0.000;0.000;1422.150
0.350;0.000;0.000;4.881;4.043;0.000;0.000;1422.400
0.351;0.000;0.000;4.881;4.000;0.000;0.000;1421.800
0.352;0.000;0.000;4.894;3.914;0.000;0.000;1421.750
0.353;0.000;0.000;4.850;4.045;0.000;0.000;1423.050
0.354;0.000;0.000;4.850;4.086;0.000;0.000;1422.250
0.355;0.000;0.000;4.859;3.997;0.000;0.000;1422.150
0.356;0.000;0.000;4.941;4.024;0.000;0.000;1423.650
0.357;0.000;0.000;4.941;3.975;0.000;0.000;1423.450
0.358;0.000;0.000;4.934;3.961;0.000;0.000;1423.550
0.359;0.000;0.000;4.953;3.988;0.000;0.000;1423.850
0.360;0.000;0.000;4.947;3.995;0.000;0.000;1423.900
0.361;0.000;0.000;4.941;4.004;0.000;0.000;1423.900
0.362;0.000;0.000;4.928;3.971;0.000;0.000;1424.100
0.363;0.000;0.000;4.928;4.012;0.000;0.000;1424.050
0.364;0.000;0.000;4.919;4.072;0.000;0.000;1423.550
0.365;0.000;0.000;4.934;4.091;0.000;0.000;1423.550
0.366;0.000;0.000;4.925;4.024;0.000;0.000;1423.700
0.367;0.000;0.000;4.916;3.953;0.000;0.000;1423.800
0.368;0.000;0.000;4.922;3.978;0.000;0.000;1423.850
0.369;0.000;0.000;4.931;4.001;0.000;0.000;1423.350
0.370;0.000;0.000;4.941;3.985;0.000;0.000;1423.700
0.371;0.000;0.000;4.963;4.010;0.000;0.000;1423.850
0.372;0.000;0.000;4.956;3.991;0.000;0.000;1422.800
0.373;0.000;0.000;4.934;4.002;0.000;0.000;1422.200
0.374;0.000;0.000;4.938;4.054;0.000;0.000;1422.700
0.375;0.000;0.000;4.956;4.031;0.000;0.000;1422.300
0.376;0.000;0.000;4.794;4.048;0.000;0.000;1422.300
0.377;0.000;0.000;4.816;4.019;0.000;0.000;1421.700
0.378;0.000;0.000;4.828;3.959;0.000;0.000;1421.100
0.379;0.000;0.000;4.763;4.012;0.000;0.000;1421.700
0.380;0.000;0.000;4.778;4.087;0.000;0.000;1421.150
0.381;0.000;0.000;4.809;4.070;0.000;0.000;1420.550
0.382;0.000;0.000;4.781;4.130;0.000;0.000;1421.950
0.383;0.000;0.000;4.834;4.199;0.000;0.000;1421.150
0.384;0.000;0.000;4.888;4.201;0.000;0.000;1420.450
0.385;0.000;0.000;4.847;4.190;0.000;0.000;1421.900
0.386;0.000;0.000;4.906;4.163;0.000;0.000;1421.350
0.387;0.000;0.000;4.953;4.245;0.000;0.000;1420.400
0.388;0.000;0.000;4.931;4.245;0.000;0.000;1421.650
0.389;0.000;0.000;4.997;4.208;0.000;0.000;1421.300
0.390;0.000;0.000;5.047;4.197;0.000;0.000;1420.450
0.391;0.000;0.000;5.013;4.129;0.000;0.000;1421.800
0.392;0.000;0.000;5.059;4.174;0.000;0.000;1422.050
0.393;0.000;0.000;5.088;4.194;0.000;0.000;1421.550
0.394;0.000;0.000;5.081;4.124;0.000;0.000;1422.500
0.395;0.000;0.000;5.166;4.144;0.000;0.000;1422.400
0.396;0.000;0.000;5.209;4.213;0.000;0.000;1421.300
0.397;0.000;0.000;5.178;4.243;0.000;0.000;1422.850
0.398;0.000;0.000;5.200;4.308;0.000;0.000;1423.800
0.399;0.000;0.000;5.222;4.291;0.000;0.000;1422.950
0.400;0.000;0.000;5.194;4.262;0.000;0.000;1424.150
0.401;0.000;0.000;5.178;4.259;0.000;0.000;1425.050
0.402;0.000;0.000;5.209;4.257;0.000;0.000;1423.850
0.403;0.000;0.000;5.162;4.230;0.000;0.000;1425.100
0.404;0.000;0.000;5.112;4.257;0.000;0.000;1426.300
0.405;0.000;0.000;5.131;4.243;0.000;0.000;1424.650
0.406;0.000;0.000;5.066;4.238;0.000;0.000;1425.700
0.407;0.000;0.000;5.022;4.231;0.000;0.000;1426.600
0.408;0.000;0.000;5.031;4.241;0.000;0.000;1425.050
0.409;0.000;0.000;4.950;4.265;0.000;0.000;1425.750
0.410;0.000;0.000;4.897;4.312;0.000;0.000;1426.300
0.411;0.000;0.000;4.922;4.302;0.000;0.000;1424.950
0.412;0.000;0.000;4.897;4.339;0.000;0.000;1424.500
0.413;0.000;0.000;4.869;4.213;0.000;0.000;1425.150
0.414;0.000;0.000;4.912;4.223;0.000;0.000;1424.050
0.415;0.000;0.000;4.825;4.249;0.000;0.000;1423.350
0.416;0.000;0.000;4.809;4.291;0.000;0.000;1424.700
0.417;0.000;0.000;4.853;4.347;0.000;0.000;1423.900
0.418;0.000;0.000;4.850;4.444;0.000;0.000;1422.900
0.419;0.000;0.000;4.847;4.420;0.000;0.000;1424.400
