time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4
0;22;36;363;0
1;14;35;374;0
2;16;32;364;0
3;25;35;363;0
4;22;24;359;0
5;14;36;362;0
6;16;36;363;0
7;16;31;361;0
8;22;34;359;0
9;22;36;362;0
10;15;36;366;0
11;17;50;362;0
12;23;35;361;0
13;21;37;362;0
14;17;36;365;0
15;15;35;362;0
16;25;34;362;0
17;22;33;358;0
18;8;35;362;0
19;14;35;361;0
20;16;33;362;0
21;22;35;367;0
22;22;36;364;0
23;14;35;357;0
24;18;48;356;0
25;22;35;361;0
26;22;31;362;0
27;32;36;362;0
28;15;35;361;0
29;23;34;363;0
30;23;36;364;0
31;22;37;362;0
32;14;37;362;0
33;25;36;362;0
34;26;37;361;0
35;22;38;363;0
36;11;36;362;0
37;15;15;361;0
38;22;34;363;0
39;22;29;362;0
40;47;35;362;0
41;15;36;363;0
42;25;35;362;0
43;21;34;360;0
44;21;35;361;0
45;15;36;366;0
46;33;31;362;0
47;22;35;359;0
48;22;37;361;0
49;11;36;358;0
50;16;29;362;0
51;21;34;362;0
52;22;13;358;0
53;27;36;363;0
54;14;37;362;0
55;28;33;361;0
56;22;34;368;0
57;17;42;365;0
58;12;35;366;0
59;16;45;363;0
60;21;34;362;0
61;22;40;363;0
62;9;35;373;0
63;16;35;364;0
64;21;34;362;0
65;22;27;363;0
66;26;34;361;0
67;15;35;366;0
68;21;34;361;0
69;22;35;359;0
70;22;36;365;0
71;16;36;369;0
72;21;32;362;0
73;21;35;361;0
74;22;38;366;0
75;12;36;347;0
76;15;39;361;0
77;24;35;365;0
78;20;35;364;0
79;33;35;362;0
80;13;39;365;0
81;18;34;362;0
82;22;36;367;0
83;22;36;361;0
84;14;36;361;0
85;21;32;361;0
86;22;35;361;0
87;22;37;364;0
88;16;35;363;0
89;16;34;364;0
90;22;35;362;0
91;21;31;361;0
92;17;36;362;0
93;16;35;365;0
94;19;33;361;0
95;22;36;362;0
96;22;35;362;0
97;15;36;367;0
98;7;31;362;0
99;22;36;352;0
100;22;35;362;0
101;15;36;357;0
102;17;35;362;0
103;20;41;364;0
104;22;39;363;0
105;16;35;362;0
106;15;35;359;0
107;20;33;362;0
108;22;36;358;0
109;22;36;362;0
110;14;35;361;0
111;22;33;365;0
112;22;35;361;0
113;22;33;361;0
114;14;35;347;0
115;16;23;362;0
116;21;34;363;0
117;22;10;360;0
118;18;36;364;0
119;17;36;363;0
120;24;35;362;0
121;21;35;365;0
122;22;35;364;0
123;11;36;355;0
124;16;38;364;0
125;21;34;364;0
126;18;41;358;0
127;15;36;361;0
128;16;36;362;0
129;21;34;362;0
130;21;48;358;0
131;17;35;365;0
132;15;35;361;0
133;23;33;362;0
134;22;35;367;0
135;22;37;364;0
136;14;35;362;0
137;16;57;362;0
138;22;35;362;0
139;22;38;362;0
140;11;36;363;0
141;16;37;364;0
142;25;35;362;0
143;22;45;364;0
144;17;35;363;0
145;16;34;362;0
146;1;32;362;0
147;22;35;367;0
148;22;36;362;0
149;16;41;366;0
150;16;52;362;0
151;23;34;362;0
152;22;41;362;0
153;16;35;364;0
154;16;36;362;0
155;20;34;364;0
156;22;34;360;0
157;21;35;361;0
158;13;36;363;0
159;15;36;362;0
160;22;35;362;0
161;23;35;361;0
162;13;37;361;0
163;16;34;363;0
164;23;33;362;0
165;22;16;365;0
166;21;36;364;0
167;15;36;362;0
168;20;36;362;0
169;22;35;365;0
170;22;36;362;0
171;14;35;370;0
172;15;45;357;0
173;21;34;364;0
174;22;35;362;0
175;18;36;362;0
176;16;36;362;0
177;27;35;362;0
178;22;48;358;0
179;21;36;362;0
180;16;36;365;0
181;25;36;363;0
182;27;37;360;0
183;22;37;362;0
184;16;34;352;0
185;15;32;363;0
186;22;35;362;0
187;22;11;360;0
188;23;35;361;0
189;15;37;364;0
190;12;32;364;0
191;22;35;359;0
192;21;36;362;0
193;13;35;354;0
194;16;34;365;0
195;23;33;358;0
196;21;37;362;0
197;41;36;361;0
198;12;36;365;0
199;29;35;364;0
200;21;34;380;0
201;21;36;364;0
202;14;36;370;0
203;16;44;364;0
204;22;34;362;0
205;16;36;364;0
206;10;36;376;0
207;16;34;362;0
208;23;34;362;0
209;22;29;359;0
210;21;36;361;0
211;15;35;363;0
212;17;34;362;0
213;21;34;380;0
214;21;37;362;0
215;12;35;360;0
216;16;38;364;0
217;24;35;363;0
218;21;39;358;0
219;13;36;363;0
220;15;26;364;0
221;22;35;365;0
222;22;10;360;0
223;26;35;362;0
224;15;36;365;0
225;18;34;362;0
226;22;36;362;0
