time;null;null;VEL;VEL_filter
437;0;0;0;0.0
438;0;0;-3;-0.3
439;0;0;-6;-0.9
440;0;0;-18;-2.7
441;0;0;-30;-5.7
442;0;0;-45;-10.2
443;0;0;-51;-15.3
444;0;0;-81;-23.4
445;0;0;-84;-31.8
446;0;0;-66;-38.4
447;0;0;-93;-47.7
448;0;0;-120;-59.4
449;0;0;-102;-69.0
450;0;0;-126;-79.8
451;0;0;-153;-92.1
452;0;0;-132;-100.8
453;0;0;-165;-112.2
454;0;0;-144;-118.5
455;0;0;-183;-128.4
456;0;0;-153;-137.1
457;0;0;-186;-146.4
458;0;0;-204;-154.8
459;0;0;-189;-163.5
460;0;0;-228;-173.7
461;0;0;-237;-182.1
462;0;0;-219;-190.8
463;0;0;-180;-192.3
464;0;0;-255;-203.4
465;0;0;-282;-213.3
466;0;0;-219;-219.9
467;0;0;-222;-223.5
468;0;0;-207;-223.8
469;0;0;-279;-232.8
470;0;0;-315;-241.5
471;0;0;-276;-245.4
472;0;0;-297;-253.2
473;0;0;-237;-258.9
474;0;0;-264;-259.8
475;0;0;-264;-258.0
476;0;0;-231;-259.2
477;0;0;-273;-264.3
478;0;0;-288;-272.4
479;0;0;-297;-274.2
480;0;0;-285;-271.2
481;0;0;-252;-268.8
482;0;0;-300;-269.1
483;0;0;-297;-275.1
484;0;0;-261;-274.8
485;0;0;-309;-279.3
486;0;0;-279;-284.1
487;0;0;-336;-290.4
488;0;0;-375;-299.1
489;0;0;-318;-301.2
490;0;0;-387;-311.4
491;0;0;-345;-320.7
492;0;0;-369;-327.6
493;0;0;-348;-332.7
494;0;0;-306;-337.2
495;0;0;-315;-337.8
496;0;0;-306;-340.5
497;0;0;-273;-334.2
498;0;0;-321;-328.8
499;0;0;-363;-333.3
500;0;0;-369;-331.5
501;0;0;-399;-336.9
502;0;0;-357;-335.7
503;0;0;-369;-337.8
504;0;0;-342;-341.4
505;0;0;-288;-338.7
506;0;0;-336;-341.7
507;0;0;-366;-351.0
508;0;0;-408;-359.7
509;0;0;-420;-365.4
510;0;0;-321;-360.6
511;0;0;-342;-354.9
512;0;0;-339;-353.1
513;0;0;-345;-350.7
514;0;0;-405;-357.0
515;0;0;-420;-370.2
516;0;0;-360;-372.6
517;0;0;-345;-370.5
518;0;0;-327;-362.4
519;0;0;-435;-363.9
520;0;0;-411;-372.9
521;0;0;-315;-370.2
522;0;0;-345;-370.8
523;0;0;-411;-377.4
524;0;0;-363;-373.2
525;0;0;-417;-372.9
526;0;0;-348;-371.7
527;0;0;-321;-369.3
528;0;0;-426;-379.2
529;0;0;-381;-373.8
530;0;0;-366;-369.3
531;0;0;-360;-373.8
532;0;0;-372;-376.5
533;0;0;-468;-382.2
534;0;0;-375;-383.4
535;0;0;-321;-373.8
536;0;0;-459;-384.9
537;0;0;-423;-395.1
538;0;0;-381;-390.6
539;0;0;-420;-394.5
540;0;0;-387;-396.6
541;0;0;-411;-401.7
542;0;0;-387;-403.2
543;0;0;-387;-395.1
544;0;0;-438;-401.4
545;0;0;-378;-407.1
546;0;0;-390;-400.2
547;0;0;-456;-403.5
548;0;0;-381;-403.5
549;0;0;-390;-400.5
550;0;0;-462;-408.0
551;0;0;-384;-405.3
552;0;0;-396;-406.2
553;0;0;-456;-413.1
554;0;0;-399;-409.2
555;0;0;-468;-418.2
556;0;0;-432;-422.4
557;0;0;-378;-414.6
558;0;0;-468;-423.3
559;0;0;-405;-424.8
560;0;0;-426;-421.2
561;0;0;-441;-426.9
562;0;0;-411;-428.4
563;0;0;-438;-426.6
564;0;0;-411;-427.8
565;0;0;-477;-428.7
566;0;0;-393;-424.8
567;0;0;-423;-429.3
568;0;0;-504;-432.9
569;0;0;-357;-428.1
570;0;0;-492;-434.7
571;0;0;-426;-433.2
572;0;0;-405;-432.6
573;0;0;-486;-437.4
574;0;0;-441;-440.4
575;0;0;-423;-435.0
576;0;0;-417;-437.4
577;0;0;-525;-447.6
578;0;0;-372;-434.4
579;0;0;-516;-450.3
580;0;0;-432;-444.3
581;0;0;-429;-444.6
582;0;0;-450;-449.1
583;0;0;-477;-448.2
584;0;0;-423;-446.4
585;0;0;-474;-451.5
586;0;0;-474;-457.2
587;0;0;-387;-443.4
588;0;0;-504;-456.6
589;0;0;-435;-448.5
590;0;0;-456;-450.9
591;0;0;-429;-450.9
592;0;0;-522;-458.1
593;0;0;-369;-447.3
594;0;0;-504;-455.4
595;0;0;-429;-450.9
596;0;0;-462;-449.7
597;0;0;-432;-454.2
598;0;0;-519;-455.7
599;0;0;-378;-450.0
600;0;0;-501;-454.5
601;0;0;-441;-455.7
602;0;0;-432;-446.7
603;0;0;-468;-456.6
604;0;0;-510;-457.2
605;0;0;-399;-454.2
606;0;0;-477;-455.7
607;0;0;-471;-459.6
608;0;0;-408;-448.5
609;0;0;-486;-459.3
610;0;0;-459;-455.1
611;0;0;-441;-455.1
612;0;0;-456;-457.5
613;0;0;-489;-459.6
614;0;0;-441;-452.7
615;0;0;-447;-457.5
616;0;0;-438;-453.6
617;0;0;-519;-458.4
618;0;0;-384;-456.0
619;0;0;-525;-459.9
620;0;0;-438;-457.8
621;0;0;-438;-457.5
622;0;0;-429;-454.8
623;0;0;-528;-458.7
624;0;0;-378;-452.4
625;0;0;-534;-461.1
626;0;0;-429;-460.2
627;0;0;-528;-461.1
628;0;0;-369;-459.6
629;0;0;-510;-458.1
630;0;0;-432;-457.5
631;0;0;-471;-460.8
632;0;0;-432;-461.1
633;0;0;-522;-460.5
634;0;0;-381;-460.8
635;0;0;-507;-458.1
636;0;0;-435;-458.7
637;0;0;-498;-455.7
638;0;0;-399;-458.7
639;0;0;-522;-459.9
640;0;0;-453;-462.0
641;0;0;-432;-458.1
642;0;0;-459;-460.8
643;0;0;-483;-456.9
644;0;0;-408;-459.6
645;0;0;-474;-456.3
646;0;0;-489;-461.7
647;0;0;-489;-460.8
648;0;0;-411;-462.0
649;0;0;-459;-455.7
650;0;0;-486;-459.0
651;0;0;-396;-455.4
652;0;0;-501;-459.6
653;0;0;-450;-456.3
654;0;0;-513;-466.8
655;0;0;-375;-456.9
656;0;0;-489;-456.9
657;0;0;-414;-449.4
658;0;0;-447;-453.0
659;0;0;-426;-449.7
660;0;0;-408;-441.9
661;0;0;-417;-444.0
662;0;0;-342;-428.1
663;0;0;-369;-420.0
664;0;0;-444;-413.1
665;0;0;-360;-411.6
666;0;0;-384;-401.1
667;0;0;-324;-392.1
668;0;0;-291;-376.5
669;0;0;-351;-369.0
670;0;0;-384;-366.6
671;0;0;-345;-359.4
672;0;0;-315;-356.7
673;0;0;-372;-357.0
674;0;0;-366;-349.2
675;0;0;-354;-348.6
676;0;0;-297;-339.9
677;0;0;-303;-337.8
678;0;0;-300;-338.7
679;0;0;-288;-332.4
680;0;0;-282;-322.2
681;0;0;-255;-313.2
682;0;0;-207;-302.4
683;0;0;-213;-286.5
684;0;0;-279;-277.8
685;0;0;-282;-270.6
686;0;0;-213;-262.2
687;0;0;-210;-252.9
688;0;0;-231;-246.0
689;0;0;-234;-240.6
690;0;0;-192;-231.6
691;0;0;-201;-226.2
692;0;0;-216;-227.1
693;0;0;-189;-224.7
694;0;0;-174;-214.2
695;0;0;-228;-208.8
696;0;0;-165;-204.0
697;0;0;-183;-201.3
698;0;0;-213;-199.5
699;0;0;-132;-189.3
700;0;0;-216;-191.7
701;0;0;-147;-186.3
702;0;0;-180;-182.7
703;0;0;-135;-177.3
704;0;0;-168;-176.7
705;0;0;-147;-168.6
706;0;0;-147;-166.8
707;0;0;-129;-161.4
708;0;0;-165;-156.6
709;0;0;-114;-154.8
710;0;0;-147;-147.9
711;0;0;-108;-144.0
712;0;0;-141;-140.1
713;0;0;-108;-137.4
714;0;0;-108;-131.4
715;0;0;-141;-130.8
716;0;0;-90;-125.1
717;0;0;-102;-122.4
718;0;0;-132;-119.1
719;0;0;-84;-116.1
720;0;0;-87;-110.1
721;0;0;-123;-111.6
722;0;0;-84;-105.9
723;0;0;-75;-102.6
724;0;0;-108;-102.6
725;0;0;-90;-97.5
726;0;0;-66;-95.1
727;0;0;-75;-92.4
728;0;0;-99;-89.1
729;0;0;-75;-88.2
730;0;0;-60;-85.5
731;0;0;-84;-81.6
732;0;0;-93;-82.5
733;0;0;-60;-81.0
734;0;0;-60;-76.2
735;0;0;-72;-74.4
736;0;0;-72;-75.0
737;0;0;-57;-73.2
738;0;0;-57;-69.0
739;0;0;-57;-67.2
740;0;0;-57;-66.9
741;0;0;-69;-65.4
742;0;0;-60;-62.1
743;0;0;-45;-60.6
744;0;0;-51;-59.7
745;0;0;-54;-57.9
746;0;0;-51;-55.8
747;0;0;-57;-55.8
748;0;0;-51;-55.2
749;0;0;-48;-54.3
750;0;0;-39;-52.5
751;0;0;-48;-50.4
752;0;0;-51;-49.5
753;0;0;-45;-49.5
754;0;0;-45;-48.9
755;0;0;-39;-47.4
756;0;0;-33;-45.6
757;0;0;-36;-43.5
758;0;0;-39;-42.3
759;0;0;-39;-41.4
760;0;0;-39;-41.4
761;0;0;-39;-40.5
762;0;0;-33;-38.7
763;0;0;-27;-36.9
764;0;0;-33;-35.7
765;0;0;-30;-34.8
766;0;0;-30;-34.5
767;0;0;-27;-33.6
768;0;0;-30;-32.7
769;0;0;-30;-31.8
770;0;0;-30;-30.9
771;0;0;-24;-29.4
772;0;0;-27;-28.8
773;0;0;-27;-28.8
774;0;0;-21;-27.6
775;0;0;-24;-27.0
776;0;0;-24;-26.4
777;0;0;-18;-25.5
778;0;0;-21;-24.6
779;0;0;-21;-23.7
780;0;0;-21;-22.8
781;0;0;-21;-22.5
782;0;0;-21;-21.9
783;0;0;-18;-21.0
784;0;0;-18;-20.7
785;0;0;-18;-20.1
786;0;0;-21;-19.8
787;0;0;-15;-19.5
788;0;0;-15;-18.9
789;0;0;-15;-18.3
790;0;0;-12;-17.4
791;0;0;-18;-17.1
792;0;0;-15;-16.5
793;0;0;-12;-15.9
794;0;0;-15;-15.6
795;0;0;-15;-15.3
796;0;0;-9;-14.1
797;0;0;-15;-14.1
798;0;0;-12;-13.8
799;0;0;-12;-13.5
800;0;0;-12;-13.5
801;0;0;-12;-12.9
802;0;0;-12;-12.6
803;0;0;-12;-12.6
804;0;0;-12;-12.3
805;0;0;-9;-11.7
806;0;0;-9;-11.7
807;0;0;-9;-11.1
808;0;0;-9;-10.8
809;0;0;-9;-10.5
810;0;0;-12;-10.5
811;0;0;-6;-9.9
812;0;0;-9;-9.6
813;0;0;-9;-9.3
814;0;0;-6;-8.7
815;0;0;-6;-8.4
816;0;0;-9;-8.4
817;0;0;-9;-8.4
818;0;0;-6;-8.1
819;0;0;-6;-7.8
820;0;0;-6;-7.2
821;0;0;-6;-7.2
822;0;0;-6;-6.9
823;0;0;-6;-6.6
824;0;0;-6;-6.6
825;0;0;-6;-6.6
826;0;0;-6;-6.3
827;0;0;-6;-6.0
828;0;0;-3;-5.7
829;0;0;-6;-5.7
830;0;0;-6;-5.7
831;0;0;-3;-5.4
832;0;0;-6;-5.4
833;0;0;-6;-5.4
834;0;0;-6;-5.4
835;0;0;-6;-5.4
836;0;0;-6;-5.4
837;0;0;-3;-5.1
838;0;0;-6;-5.4
839;0;0;-3;-5.1
840;0;0;-6;-5.1
841;0;0;-3;-5.1
842;0;0;-3;-4.8
843;0;0;-3;-4.5
844;0;0;-3;-4.2
845;0;0;-6;-4.2
846;0;0;-3;-3.9
847;0;0;-3;-3.9
848;0;0;-6;-3.9
849;0;0;-3;-3.9
850;0;0;-3;-3.6
851;0;0;-3;-3.6
852;0;0;-3;-3.6
853;0;0;-3;-3.6
854;0;0;-3;-3.6
855;0;0;-3;-3.3
856;0;0;-6;-3.6
857;0;0;-3;-3.6
858;0;0;-3;-3.3
859;0;0;-3;-3.3
860;0;0;-3;-3.3
861;0;0;0;-3.0
862;0;0;-3;-3.0
863;0;0;-3;-3.0
864;0;0;-3;-3.0
865;0;0;0;-2.7
866;0;0;-3;-2.4
867;0;0;-3;-2.4
868;0;0;-3;-2.4
869;0;0;-3;-2.4
870;0;0;0;-2.1
871;0;0;-3;-2.4
872;0;0;0;-2.1
873;0;0;-3;-2.1
874;0;0;-3;-2.1
875;0;0;0;-2.1
876;0;0;0;-1.8
877;0;0;0;-1.5
878;0;0;0;-1.2
879;0;0;0;-0.9
880;0;0;0;-0.9
881;0;0;0;-0.6
882;0;0;0;-0.6
883;0;0;-3;-0.6
884;0;0;0;-0.3
885;0;0;0;-0.3
886;0;0;-3;-0.6
887;0;0;-3;-0.9
888;0;0;0;-0.9
889;0;0;-3;-1.2
890;0;0;0;-1.2
891;0;0;0;-1.2
892;0;0;-3;-1.5
893;0;0;0;-1.2
894;0;0;0;-1.2
895;0;0;0;-1.2
896;0;0;0;-0.9
897;0;0;0;-0.6
898;0;0;-3;-0.9
899;0;0;0;-0.6
900;0;0;0;-0.6
901;0;0;0;-0.6
902;0;0;0;-0.3
903;0;0;0;-0.3
904;0;0;-3;-0.6
905;0;0;-3;-0.9
906;0;0;-3;-1.2
907;0;0;0;-1.2
908;0;0;-3;-1.2
909;0;0;0;-1.2
910;0;0;0;-1.2
911;0;0;0;-1.2
912;0;0;0;-1.2
913;0;0;-3;-1.5
914;0;0;0;-1.2
915;0;0;-3;-1.2
916;0;0;-3;-1.2
917;0;0;-3;-1.5
918;0;0;0;-1.2
919;0;0;-3;-1.5
920;0;0;0;-1.5
921;0;0;-3;-1.8
922;0;0;0;-1.8
923;0;0;0;-1.5
924;0;0;-3;-1.8
925;0;0;-3;-1.8
926;0;0;-3;-1.8
927;0;0;0;-1.5
928;0;0;0;-1.5
929;0;0;0;-1.2
930;0;0;0;-1.2
931;0;0;0;-0.9
932;0;0;0;-0.9
933;0;0;0;-0.9
934;0;0;3;-0.3
935;0;0;0;0.0
936;0;0;0;0.3
937;0;0;0;0.3
938;0;0;0;0.3
939;0;0;0;0.3
940;0;0;0;0.3
941;0;0;0;0.3
942;0;0;0;0.3
943;0;0;0;0.3
944;0;0;0;0.0
945;0;0;0;0.0
946;0;0;0;0.0
947;0;0;0;0.0
948;0;0;0;0.0
949;0;0;0;0.0
950;0;0;0;0.0
951;0;0;0;0.0
952;0;0;0;0.0
953;0;0;0;0.0
954;0;0;0;0.0
955;0;0;0;0.0
956;0;0;0;0.0
957;0;0;0;0.0
958;0;0;0;0.0
959;0;0;0;0.0
960;0;0;0;0.0
961;0;0;0;0.0
962;0;0;0;0.0
963;0;0;0;0.0
964;0;0;0;0.0
965;0;0;0;0.0
966;0;0;0;0.0
967;0;0;0;0.0
968;0;0;0;0.0
969;0;0;0;0.0
970;0;0;0;0.0
971;0;0;0;0.0
972;0;0;0;0.0
973;0;0;0;0.0
974;0;0;0;0.0
975;0;0;0;0.0
976;0;0;0;0.0
977;0;0;0;0.0
978;0;0;0;0.0
979;0;0;0;0.0
980;0;0;0;0.0
981;0;0;0;0.0
982;0;0;0;0.0
983;0;0;0;0.0
984;0;0;0;0.0
985;0;0;0;0.0
986;0;0;0;0.0
987;0;0;0;0.0
988;0;0;0;0.0
989;0;0;0;0.0
990;0;0;0;0.0
991;0;0;0;0.0
992;0;0;0;0.0
993;0;0;0;0.0
994;0;0;0;0.0
995;0;0;0;0.0
996;0;0;0;0.0
997;0;0;0;0.0
998;0;0;0;0.0
999;0;0;0;0.0
1000;0;0;0;0.0
1001;0;0;0;0.0
1002;0;0;0;0.0
1003;0;0;0;0.0
1004;0;0;0;0.0
1005;0;0;0;0.0
1006;0;0;0;0.0
1007;0;0;0;0.0
1008;0;0;0;0.0
1009;0;0;0;0.0
1010;0;0;0;0.0
1011;0;0;0;0.0
1012;0;0;0;0.0
1013;0;0;0;0.0
1014;0;0;0;0.0
1015;0;0;0;0.0
1016;0;0;0;0.0
1017;0;0;0;0.0
1018;0;0;0;0.0
1019;0;0;0;0.0
1020;0;0;0;0.0
1021;0;0;0;0.0
1022;0;0;0;0.0
1023;0;0;0;0.0
1024;0;0;0;0.0
1025;0;0;0;0.0
1026;0;0;0;0.0
1027;0;0;0;0.0
1028;0;0;0;0.0
1029;0;0;0;0.0
1030;0;0;0;0.0
1031;0;0;0;0.0
1032;0;0;0;0.0
1033;0;0;0;0.0
1034;0;0;0;0.0
1035;0;0;0;0.0
1036;0;0;0;0.0
1037;0;0;0;0.0
1038;0;0;0;0.0
1039;0;0;-3;-0.3
1040;0;0;3;0.0
1041;0;0;21;2.1
1042;0;0;42;6.3
1043;0;0;45;10.8
1044;0;0;63;17.1
1045;0;0;84;25.5
1046;0;0;90;34.5
1047;0;0;90;43.5
1048;0;0;99;53.4
1049;0;0;126;66.3
1050;0;0;117;77.7
1051;0;0;141;89.7
1052;0;0;156;101.1
1053;0;0;147;111.3
1054;0;0;171;122.1
1055;0;0;156;129.3
1056;0;0;180;138.3
1057;0;0;225;151.8
1058;0;0;153;157.2
1059;0;0;228;167.4
1060;0;0;252;180.9
1061;0;0;171;183.9
1062;0;0;225;190.8
1063;0;0;243;200.4
1064;0;0;216;204.9
1065;0;0;207;210.0
1066;0;0;228;214.8
1067;0;0;240;216.3
1068;0;0;288;229.8
1069;0;0;255;232.5
1070;0;0;201;227.4
1071;0;0;240;234.3
1072;0;0;273;239.1
