time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4
0;21;36;354;0
1;9;56;362;0
2;10;37;367;0
3;21;11;361;0
4;27;36;363;0
5;14;36;365;0
6;21;37;362;0
7;21;37;362;0
8;14;34;361;0
9;27;37;362;0
10;21;37;359;0
11;0;37;362;0
12;12;37;360;0
13;20;41;365;0
14;21;33;364;0
15;16;37;363;0
16;21;37;361;0
17;20;36;357;0
18;15;49;362;0
19;10;37;366;0
20;20;29;358;0
21;18;34;360;0
22;14;37;368;0
23;20;37;362;0
24;21;36;362;0
25;15;36;361;0
26;21;38;364;0
27;25;34;376;0
28;27;36;363;0
29;14;37;365;0
30;22;34;364;0
31;24;37;362;0
32;15;36;361;0
33;22;38;362;0
34;21;37;360;0
35;16;44;364;0
36;23;37;363;0
37;22;34;359;0
38;11;36;363;0
39;13;38;365;0
40;22;37;362;0
41;22;36;362;0
42;15;37;362;0
43;12;31;366;0
44;22;36;372;0
45;36;32;362;0
46;14;35;357;0
47;20;38;364;0
48;20;36;362;0
49;15;36;362;0
50;22;39;362;0
51;20;36;367;0
52;15;45;362;0
53;16;37;359;0
54;20;35;363;0
55;18;34;362;0
56;14;34;363;0
57;20;36;362;0
58;21;35;362;0
59;14;34;366;0
60;22;37;365;0
61;20;36;357;0
62;12;36;362;0
63;13;37;361;0
64;21;40;364;0
65;21;35;362;0
66;16;37;361;0
67;19;36;362;0
68;21;37;369;0
69;19;36;362;0
70;12;36;354;0
71;21;42;362;0
72;19;36;365;0
73;14;37;361;0
74;22;38;362;0
75;21;36;348;0
76;15;49;362;0
77;11;37;372;0
78;20;32;361;0
79;21;35;362;0
80;15;38;368;0
81;22;37;362;0
82;18;37;364;0
83;15;37;362;0
84;26;37;365;0
85;21;32;355;0
86;36;32;364;0
87;14;36;365;0
88;21;34;363;0
89;24;36;364;0
90;15;37;364;0
91;21;38;364;0
92;22;37;361;0
93;15;32;363;0
94;23;37;362;0
95;21;21;363;0
96;19;33;364;0
97;16;37;366;0
98;25;31;357;0
99;22;37;362;0
100;15;37;365;0
101;23;36;364;0
102;22;37;368;0
103;7;32;364;0
104;13;37;359;0
105;21;42;363;0
106;21;36;362;0
107;16;37;366;0
108;22;37;362;0
109;22;36;360;0
110;16;42;363;0
111;11;40;363;0
112;21;35;363;0
113;20;35;361;0
114;15;37;362;0
115;22;37;361;0
116;22;36;353;0
117;15;57;364;0
118;9;37;368;0
119;21;29;359;0
120;24;36;364;0
121;16;37;365;0
122;21;38;362;0
123;22;36;361;0
124;19;56;362;0
125;18;39;376;0
126;22;32;359;0
127;27;36;366;0
128;15;36;364;0
129;21;37;365;0
130;20;36;363;0
131;16;40;362;0
132;14;37;364;0
133;21;33;360;0
134;29;36;363;0
135;14;37;362;0
136;22;40;362;0
137;22;36;363;0
138;15;35;364;0
139;16;36;362;0
140;22;31;368;0
141;29;33;362;0
142;10;36;361;0
143;22;41;362;0
144;21;35;362;0
145;16;38;364;0
146;21;36;362;0
147;22;37;361;0
148;16;35;362;0
149;9;37;365;0
150;20;10;362;0
151;24;34;364;0
152;16;37;365;0
153;16;37;361;0
154;23;35;362;0
155;15;29;363;0
156;48;37;362;0
157;21;42;363;0
158;1;34;362;0
159;15;36;368;0
160;23;38;361;0
161;21;36;362;0
162;15;37;363;0
163;22;36;362;0
164;21;36;369;0
165;16;44;362;0
166;11;39;364;0
167;21;23;362;0
168;21;38;363;0
169;15;36;362;0
170;21;38;364;0
171;22;36;361;0
172;16;37;364;0
173;26;36;362;0
174;21;36;364;0
175;27;36;361;0
176;13;38;356;0
177;21;35;363;0
178;25;36;362;0
179;10;37;361;0
180;21;37;362;0
181;20;36;361;0
182;15;37;363;0
183;18;37;362;0
184;21;29;365;0
185;29;36;363;0
186;16;38;366;0
187;21;37;365;0
188;21;36;364;0
189;15;37;363;0
190;7;37;361;0
191;22;37;370;0
192;33;33;364;0
193;16;36;364;0
194;21;38;363;0
195;17;38;367;0
196;15;36;362;0
197;21;37;364;0
198;21;36;361;0
199;15;53;364;0
200;11;37;369;0
201;21;28;358;0
202;19;37;364;0
203;13;38;365;0
204;21;39;363;0
205;21;36;362;0
206;14;37;361;0
207;18;37;362;0
208;21;31;362;0
209;26;35;363;0
210;14;37;358;0
211;21;37;363;0
212;25;36;362;0
213;14;36;363;0
214;21;37;362;0
215;21;37;359;0
216;15;37;360;0
217;23;36;362;0
218;22;25;363;0
219;28;34;362;0
220;16;37;364;0
221;21;38;363;0
222;21;36;363;0
223;15;36;361;0
224;22;36;356;0
225;21;37;357;0
226;0;36;362;0
227;14;37;360;0
228;22;40;363;0
229;22;36;365;0
230;15;37;362;0
231;21;36;364;0
232;21;36;365;0
233;16;43;363;0
234;17;37;360;0
235;21;24;363;0
236;22;37;361;0
237;14;39;376;0
238;21;36;363;0
239;21;37;362;0
240;16;21;363;0
241;18;37;362;0
242;21;33;357;0
243;20;36;365;0
244;14;37;362;0
245;22;38;362;0
246;22;36;362;0
247;15;36;364;0
248;1;38;362;0
249;21;36;374;0
250;22;29;368;0
251;10;37;351;0
252;20;41;364;0
253;21;32;365;0
254;15;37;360;0
255;22;38;363;0
256;20;36;359;0
257;15;53;363;0
258;16;38;363;0
259;21;19;363;0
260;20;33;362;0
261;16;37;363;0
262;21;37;365;0
263;16;40;361;0
264;15;36;361;0
265;11;37;364;0
266;21;37;371;0
267;35;33;363;0
268;15;37;362;0
269;21;34;363;0
270;22;36;364;0
271;15;38;361;0
272;22;37;364;0
273;21;36;364;0
274;16;36;360;0
275;11;38;366;0
276;18;30;359;0
277;28;34;361;0
278;15;38;366;0
279;21;38;368;0
280;22;36;364;0
281;15;33;362;0
282;46;37;362;0
283;21;41;363;0
284;3;33;362;0
285;13;37;360;0
286;21;41;363;0
287;21;35;362;0
288;16;36;362;0
289;3;38;362;0
290;22;38;373;0
291;23;35;365;0
292;15;41;358;0
293;22;38;363;0
294;24;37;363;0
295;15;37;364;0
296;21;37;362;0
297;21;36;370;0
298;16;33;362;0
299;15;37;354;0
300;21;42;362;0
301;19;36;363;0
302;14;37;363;0
303;21;37;361;0
304;21;36;350;0
305;8;50;362;0
306;18;37;376;0
307;21;19;364;0
308;23;34;362;0
309;15;37;363;0
310;20;38;363;0
311;21;36;362;0
312;16;23;363;0
313;28;38;362;0
314;21;43;362;0
315;20;33;362;0
316;13;37;364;0
317;22;40;362;0
318;26;36;364;0
319;14;37;364;0
320;5;37;361;0
321;22;36;368;0
322;26;36;364;0
323;14;36;370;0
324;21;37;363;0
325;24;37;362;0
326;16;37;363;0
327;22;37;363;0
328;21;35;366;0
329;15;47;363;0
330;9;37;348;0
331;22;34;361;0
332;20;36;364;0
333;14;37;364;0
334;22;41;365;0
335;22;37;360;0
336;15;52;362;0
337;13;37;367;0
338;22;10;361;0
339;23;33;362;0
340;14;36;361;0
341;22;39;362;0
342;20;36;362;0
343;15;27;363;0
344;28;36;363;0
345;21;43;363;0
346;24;33;362;0
347;9;38;364;0
348;21;36;363;0
349;22;36;364;0
350;15;36;362;0
351;16;38;361;0
352;21;36;377;0
353;16;36;363;0
354;16;37;360;0
355;21;32;361;0
356;18;37;362;0
357;15;37;361;0
358;22;36;362;0
359;21;36;362;0
360;19;34;364;0
361;29;37;364;0
362;21;49;357;0
363;0;34;360;0
364;13;37;360;0
365;21;39;364;0
366;22;37;363;0
367;14;36;363;0
368;20;37;361;0
369;21;36;360;0
370;20;32;362;0
371;12;37;371;0
372;21;35;362;0
373;28;37;365;0
374;15;37;363;0
375;21;37;362;0
376;21;36;365;0
377;16;45;364;0
378;11;37;351;0
379;21;34;361;0
380;22;36;361;0
381;14;36;361;0
382;22;38;362;0
383;21;35;363;0
384;16;19;363;0
385;35;37;363;0
386;21;50;362;0
387;12;34;362;0
388;13;37;361;0
389;23;39;356;0
390;23;35;364;0
391;17;37;363;0
392;19;37;364;0
393;22;36;357;0
394;0;36;364;0
395;15;37;366;0
396;22;41;365;0
397;22;37;362;0
398;15;37;364;0
399;14;38;362;0
400;22;36;364;0
401;0;36;362;0
402;16;40;366;0
403;21;40;363;0
404;22;37;362;0
405;16;37;364;0
406;5;36;362;0
407;21;37;371;0
408;21;37;363;0
409;12;37;368;0
410;21;41;362;0
411;22;36;362;0
412;16;36;362;0
413;18;36;361;0
414;22;35;367;0
415;0;38;361;0
416;12;37;363;0
417;21;41;363;0
418;21;36;359;0
419;16;39;364;0
420;17;38;362;0
421;22;38;364;0
422;8;36;363;0
423;15;38;367;0
424;22;38;363;0
425;22;35;363;0
426;15;34;362;0
427;47;37;365;0
428;21;46;359;0
429;4;36;362;0
430;12;37;365;0
431;21;33;368;0
432;22;36;362;0
433;16;37;362;0
434;18;37;364;0
435;22;43;360;0
436;18;33;362;0
437;15;37;364;0
438;22;37;362;0
439;20;37;362;0
440;15;24;363;0
441;14;37;362;0
442;21;32;358;0
443;16;36;365;0
444;9;31;364;0
445;22;39;363;0
446;22;35;362;0
447;15;35;362;0
448;25;37;362;0
449;22;45;361;0
450;19;36;361;0
451;14;37;366;0
452;21;37;363;0
453;21;37;361;0
454;15;36;365;0
455;20;38;362;0
456;21;40;363;0
457;31;33;361;0
458;13;36;360;0
459;21;37;363;0
460;22;36;361;0
461;16;24;362;0
462;35;37;363;0
463;21;41;358;0
464;28;34;364;0
465;14;36;363;0
466;22;37;365;0
467;22;36;363;0
468;16;41;362;0
469;23;37;362;0
470;18;20;358;0
471;18;35;365;0
472;16;37;366;0
473;22;38;363;0
474;19;36;362;0
475;15;51;363;0
476;10;37;365;0
477;22;24;362;0
478;22;37;363;0
479;15;37;361;0
480;21;37;365;0
481;21;36;366;0
482;16;44;362;0
483;12;37;348;0
484;20;35;363;0
485;20;35;362;0
486;16;42;369;0
487;21;37;362;0
488;22;36;386;0
489;19;41;362;0
490;14;37;357;0
491;21;39;361;0
492;22;36;363;0
493;15;38;363;0
494;17;37;362;0
495;22;36;375;0
496;27;37;362;0
497;12;37;361;0
498;22;40;363;0
499;30;37;361;0
500;16;37;364;0
501;23;37;365;0
502;22;39;365;0
503;15;38;365;0
504;14;37;359;0
505;22;38;364;0
506;23;36;362;0
507;16;31;362;0
508;31;36;362;0
509;22;37;358;0
510;18;35;363;0
511;14;37;364;0
512;22;39;362;0
513;22;36;363;0
514;15;39;360;0
515;16;38;366;0
516;22;19;366;0
517;19;36;362;0
518;14;36;368;0
519;22;39;364;0
520;21;36;364;0
521;16;19;362;0
522;18;39;361;0
523;21;32;360;0
524;18;34;362;0
525;17;37;365;0
526;22;39;362;0
527;22;37;362;0
528;16;37;365;0
529;20;37;364;0
530;21;25;358;0
531;25;34;363;0
532;15;37;361;0
533;21;38;362;0
534;22;36;362;0
535;16;33;362;0
536;22;36;361;0
537;21;20;361;0
538;19;36;363;0
539;14;37;365;0
540;23;38;362;0
541;20;33;359;0
542;16;33;362;0
543;10;37;364;0
544;21;14;363;0
545;20;36;362;0
546;15;37;364;0
547;22;37;363;0
548;22;35;363;0
549;16;36;364;0
550;10;36;366;0
551;22;14;363;0
552;18;36;362;0
553;14;36;364;0
554;19;33;364;0
555;22;37;361;0
556;16;32;362;0
557;9;39;367;0
558;21;11;362;0
559;18;36;362;0
560;14;37;364;0
561;21;36;364;0
562;22;36;362;0
563;15;37;367;0
564;20;37;363;0
565;22;22;360;0
566;18;36;364;0
567;16;37;365;0
568;22;38;361;0
569;22;36;363;0
570;16;40;364;0
571;22;38;362;0
572;21;22;359;0
573;24;33;365;0
574;14;37;361;0
575;21;38;362;0
576;21;40;365;0
577;16;36;364;0
578;13;37;366;0
579;22;14;360;0
580;23;34;361;0
581;20;37;360;0
582;22;36;363;0
583;20;42;369;0
584;16;40;362;0
585;19;38;376;0
586;21;29;360;0
587;20;34;363;0
588;15;36;364;0
589;21;38;362;0
590;21;41;360;0
591;15;64;365;0
592;14;37;370;0
593;21;40;361;0
594;26;36;361;0
595;16;37;362;0
596;20;38;364;0
597;20;36;359;0
598;15;52;365;0
599;16;37;369;0
600;25;31;363;0
601;17;36;362;0
602;15;37;364;0
603;21;37;364;0
604;20;30;360;0
605;15;55;362;0
606;15;37;367;0
607;22;29;360;0
608;22;35;362;0
609;15;36;362;0
610;22;37;363;0
611;20;36;355;0
612;15;50;362;0
613;10;36;370;0
614;21;34;362;0
615;22;37;362;0
616;14;36;366;0
617;25;46;356;0
618;21;35;365;0
619;15;52;365;0
620;12;37;356;0
621;20;32;362;0
622;19;37;362;0
623;15;36;364;0
624;20;37;364;0
625;21;36;366;0
626;15;45;363;0
627;12;37;350;0
628;21;42;363;0
629;24;37;365;0
630;14;37;363;0
631;16;31;367;0
632;22;35;365;0
633;17;45;362;0
634;14;37;351;0
635;22;35;361;0
636;24;36;362;0
637;15;36;361;0
638;22;37;362;0
639;21;36;360;0
640;11;34;365;0
641;11;38;365;0
642;18;40;367;0
643;24;37;362;0
644;15;37;362;0
645;21;37;362;0
646;21;36;375;0
647;23;37;362;0
648;18;41;354;0
649;22;36;362;0
650;21;36;362;0
651;15;36;361;0
652;20;37;362;0
653;21;36;384;0
654;23;36;364;0
655;15;38;359;0
656;21;40;361;0
657;22;34;362;0
658;17;36;365;0
659;18;37;361;0
660;21;37;367;0
661;22;38;363;0
662;16;37;365;0
663;20;42;361;0
664;22;36;362;0
665;15;37;365;0
666;23;37;364;0
667;21;36;360;0
668;16;37;363;0
669;15;38;352;0
670;21;41;361;0
671;24;34;363;0
672;14;37;362;0
673;21;36;362;0
674;22;36;366;0
675;13;50;362;0
676;16;36;362;0
677;22;40;362;0
678;21;36;367;0
679;15;38;363;0
