time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4
0;22;38;362;0
1;15;39;366;0
2;4;33;362;0
3;21;37;380;0
4;24;39;363;0
5;13;39;360;0
6;27;37;362;0
7;22;49;363;0
8;44;38;361;0
9;16;38;362;0
10;24;40;364;0
11;21;42;363;0
12;12;38;362;0
13;16;42;362;0
14;21;38;366;0
15;21;38;362;0
16;14;39;359;0
17;24;33;361;0
18;21;50;363;0
19;24;39;362;0
20;16;38;362;0
21;23;37;364;0
22;21;33;360;0
23;14;38;372;0
24;16;41;364;0
25;23;38;363;0
26;22;41;363;0
27;14;38;363;0
28;23;39;363;0
29;22;38;362;0
30;22;34;365;0
31;15;38;364;0
32;18;34;365;0
33;21;44;364;0
34;16;40;365;0
35;15;38;363;0
36;22;38;362;0
37;21;33;363;0
38;16;39;362;0
39;15;36;361;0
40;15;33;362;0
41;21;38;361;0
42;14;37;367;0
43;15;44;362;0
44;21;38;360;0
45;22;41;363;0
46;14;40;360;0
47;9;34;365;0
48;21;39;369;0
49;19;39;362;0
50;15;39;364;0
51;26;38;364;0
52;22;13;359;0
53;17;42;357;0
54;15;37;362;0
55;21;38;365;0
56;21;40;362;0
57;12;39;363;0
58;16;51;363;0
59;21;38;353;0
60;22;39;363;0
61;15;37;365;0
62;16;37;362;0
63;16;39;361;0
64;19;38;362;0
65;16;40;366;0
66;19;37;361;0
67;23;15;362;0
68;21;38;363;0
69;15;38;363;0
70;21;37;364;0
71;23;42;364;0
72;11;38;360;0
73;16;34;364;0
74;22;37;362;0
75;23;41;362;0
76;17;44;362;0
77;23;44;362;0
78;23;38;359;0
79;23;41;363;0
80;14;40;361;0
81;12;37;363;0
82;22;38;366;0
83;21;39;362;0
84;16;39;362;0
85;24;37;362;0
86;20;24;362;0
87;46;40;364;0
88;17;38;364;0
89;24;38;366;0
90;22;33;361;0
91;19;38;367;0
92;15;35;362;0
93;22;39;362;0
94;23;41;363;0
95;12;38;355;0
96;17;49;363;0
97;23;37;359;0
98;22;41;363;0
99;13;38;363;0
100;0;37;362;0
101;22;38;380;0
102;21;38;362;0
103;14;37;364;0
104;28;38;363;0
105;21;39;361;0
106;19;39;362;0
107;16;39;365;0
108;26;37;362;0
109;22;29;364;0
110;47;39;363;0
111;15;38;363;0
112;22;37;368;0
113;21;33;358;0
114;18;40;366;0
115;20;34;365;0
116;22;39;362;0
117;22;40;361;0
118;12;39;346;0
119;16;65;363;0
120;21;37;362;0
121;21;38;364;0
122;8;36;367;0
123;5;33;362;0
124;21;38;385;0
125;22;39;362;0
126;15;40;363;0
127;23;35;362;0
128;21;47;361;0
129;24;38;361;0
130;16;40;362;0
131;24;38;364;0
132;21;32;361;0
133;20;39;363;0
134;15;39;362;0
135;24;34;369;0
136;21;44;363;0
137;8;40;376;0
138;16;22;365;0
139;22;37;363;0
140;25;41;362;0
141;15;38;365;0
142;16;47;364;0
143;22;39;362;0
144;22;40;363;0
145;12;35;369;0
146;30;34;364;0
147;22;38;350;0
148;22;38;362;0
149;15;39;367;0
150;21;37;362;0
151;22;39;357;0
152;0;38;362;0
153;16;39;361;0
154;27;38;361;0
155;21;13;358;0
156;32;38;364;0
157;15;38;364;0
158;24;42;358;0
159;21;37;361;0
160;14;39;368;0
161;16;40;361;0
162;21;38;362;0
163;22;41;363;0
164;16;39;366;0
165;16;57;362;0
166;21;38;362;0
167;22;42;362;0
168;7;38;362;0
169;23;35;361;0
170;21;37;366;0
171;22;39;365;0
172;15;38;365;0
173;23;36;363;0
174;21;37;361;0
175;20;39;363;0
176;14;38;362;0
177;19;36;362;0
178;22;47;364;0
179;28;38;364;0
180;16;39;362;0
181;24;36;364;0
182;23;31;361;0
183;16;40;362;0
184;16;37;364;0
185;22;37;364;0
186;23;42;363;0
187;10;37;357;0
188;17;56;365;0
189;23;40;361;0
190;22;41;362;0
191;12;38;359;0
192;21;42;364;0
193;22;38;358;0
194;22;38;368;0
195;16;38;366;0
196;20;34;363;0
197;23;37;358;0
198;19;38;365;0
199;15;39;362;0
200;21;38;363;0
201;22;30;362;0
202;29;38;363;0
203;16;39;362;0
204;26;34;361;0
205;24;39;361;0
206;14;39;369;0
207;16;40;362;0
208;22;38;362;0
209;22;41;363;0
210;12;38;360;0
211;32;40;362;0
212;23;38;366;0
213;22;40;365;0
214;15;39;363;0
215;14;36;364;0
216;22;38;360;0
217;20;36;358;0
218;16;39;363;0
219;26;38;362;0
220;22;25;361;0
221;21;38;362;0
222;16;34;366;0
223;22;37;365;0
