time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4
0;20;36;362;0
1;16;48;364;0
2;22;35;366;0
3;1;37;362;0
4;16;36;364;0
5;21;35;362;0
6;22;36;362;0
7;15;36;363;0
8;22;32;366;0
9;22;40;363;0
10;15;37;362;0
11;18;34;363;0
12;22;32;361;0
13;13;37;351;0
14;8;32;362;0
15;21;46;361;0
16;21;37;363;0
17;16;49;363;0
18;25;38;362;0
19;10;36;362;0
20;15;35;362;0
21;23;36;364;0
22;23;37;362;0
23;16;37;362;0
24;22;36;362;0
25;22;40;364;0
26;14;37;362;0
27;28;35;362;0
28;20;40;364;0
29;10;38;352;0
30;27;37;364;0
31;22;31;358;0
32;28;37;362;0
33;16;34;363;0
34;21;36;366;0
35;20;37;363;0
36;16;35;366;0
37;21;36;364;0
38;22;37;363;0
39;14;36;362;0
40;20;34;362;0
41;17;38;364;0
42;14;36;368;0
43;3;31;363;0
44;21;46;363;0
45;15;37;362;0
46;16;51;364;0
47;21;36;348;0
48;22;37;362;0
49;15;35;363;0
50;23;35;362;0
51;21;38;364;0
52;16;38;368;0
53;22;34;363;0
54;22;28;364;0
55;14;36;347;0
56;21;41;362;0
57;22;36;377;0
58;28;37;362;0
59;15;35;361;0
60;21;35;364;0
61;22;38;363;0
62;16;36;363;0
63;22;36;362;0
64;22;36;365;0
65;16;37;368;0
66;20;33;362;0
67;24;28;359;0
68;13;36;374;0
69;16;42;362;0
70;22;36;366;0
71;2;37;366;0
72;15;37;361;0
73;21;34;361;0
74;21;38;365;0
75;16;37;364;0
76;23;35;364;0
77;25;28;358;0
78;14;36;362;0
79;0;37;362;0
80;22;44;362;0
81;24;37;362;0
82;16;37;363;0
83;23;37;358;0
84;23;37;365;0
85;16;37;363;0
86;24;36;364;0
87;24;39;363;0
88;13;36;363;0
89;25;36;362;0
90;23;29;368;0
91;11;36;358;0
92;16;36;362;0
93;22;37;376;0
94;18;36;362;0
95;15;31;364;0
96;22;35;363;0
97;22;38;365;0
98;15;37;364;0
99;25;36;364;0
100;28;43;362;0
101;14;37;360;0
102;27;37;361;0
103;22;30;361;0
104;10;36;357;0
105;19;38;362;0
106;22;35;373;0
107;28;36;362;0
108;16;35;365;0
109;21;36;363;0
110;21;37;362;0
111;15;36;361;0
112;24;36;362;0
113;22;42;358;0
114;13;35;359;0
115;25;36;362;0
116;22;28;362;0
117;12;36;374;0
118;15;42;364;0
119;21;34;378;0
120;18;37;362;0
121;16;33;364;0
122;21;37;364;0
123;26;37;362;0
124;15;37;361;0
125;25;36;362;0
126;21;35;362;0
127;15;37;367;0
128;19;34;361;0
129;21;39;362;0
130;11;38;351;0
131;25;37;362;0
132;22;36;357;0
133;34;37;362;0
134;15;38;365;0
135;21;36;361;0
136;18;40;366;0
137;16;36;363;0
138;22;36;365;0
139;21;38;365;0
140;15;36;365;0
141;20;35;362;0
142;22;40;362;0
143;11;36;357;0
144;21;35;363;0
145;22;36;364;0
146;33;36;362;0
147;16;36;362;0
148;22;35;359;0
149;22;38;358;0
150;15;37;361;0
151;22;37;363;0
152;22;40;362;0
153;16;37;365;0
154;25;34;362;0
155;22;32;361;0
156;13;37;365;0
157;0;35;363;0
158;22;43;363;0
159;26;40;364;0
160;16;36;363;0
161;21;36;360;0
162;22;36;365;0
163;16;37;364;0
164;21;36;362;0
165;21;36;361;0
166;14;37;362;0
167;18;35;362;0
168;21;28;361;0
169;12;38;363;0
170;16;49;363;0
171;22;36;362;0
172;19;36;368;0
173;15;37;362;0
174;24;37;363;0
175;24;39;363;0
176;15;37;367;0
177;27;35;363;0
178;21;25;360;0
179;15;37;366;0
180;16;47;362;0
181;21;37;385;0
182;19;41;360;0
183;16;36;364;0
184;22;36;362;0
185;22;38;362;0
186;15;37;364;0
187;27;36;363;0
188;23;38;361;0
189;12;38;354;0
190;0;32;364;0
191;22;37;364;0
192;35;37;365;0
193;15;32;362;0
194;22;36;363;0
195;22;31;366;0
196;15;37;362;0
197;24;35;362;0
198;22;37;362;0
199;14;37;362;0
200;23;35;364;0
201;22;26;361;0
202;10;36;356;0
203;17;35;365;0
204;22;36;370;0
205;6;38;362;0
206;16;37;366;0
207;23;36;365;0
208;22;38;362;0
209;15;37;366;0
210;20;35;362;0
211;20;34;364;0
212;13;37;370;0
213;2;32;363;0
214;21;48;365;0
215;15;38;364;0
216;16;49;362;0
217;20;34;365;0
218;17;40;367;0
219;15;37;362;0
220;21;33;361;0
221;22;39;363;0
222;15;37;362;0
223;19;35;364;0
224;21;32;364;0
225;12;37;355;0
226;0;36;364;0
227;22;42;365;0
228;30;37;361;0
229;15;40;361;0
230;21;36;361;0
231;22;36;362;0
232;16;36;364;0
233;23;36;361;0
234;21;37;362;0
235;12;37;360;0
236;12;33;363;0
237;21;35;358;0
238;9;37;365;0
239;16;54;363;0
240;21;36;363;0
241;17;31;360;0
242;15;36;364;0
243;22;36;363;0
244;22;37;362;0
245;13;38;362;0
246;24;34;362;0
247;22;31;362;0
248;17;37;372;0
249;17;46;362;0
250;21;35;377;0
251;10;36;362;0
252;16;37;361;0
253;22;36;362;0
254;23;37;357;0
255;15;36;361;0
256;19;35;362;0
257;22;33;363;0
258;12;37;356;0
259;35;33;362;0
260;22;36;366;0
261;21;37;362;0
262;16;32;364;0
263;22;36;362;0
264;26;36;363;0
265;16;36;364;0
266;25;37;362;0
267;23;40;363;0
268;16;37;366;0
269;0;34;362;0
270;22;38;363;0
271;35;37;363;0
272;16;37;364;0
273;21;36;361;0
274;22;36;362;0
275;15;36;361;0
276;22;35;362;0
277;22;39;357;0
278;15;36;369;0
279;24;35;362;0
280;21;51;364;0
281;21;38;366;0
282;16;47;363;0
283;22;35;349;0
284;22;37;362;0
285;15;35;364;0
286;21;35;362;0
287;21;33;364;0
288;14;37;362;0
289;18;34;364;0
290;22;12;362;0
291;16;38;370;0
292;17;38;364;0
293;22;36;371;0
294;3;37;362;0
295;16;36;365;0
296;22;36;364;0
297;22;37;363;0
298;15;36;363;0
299;22;36;362;0
300;21;39;355;0
301;14;36;363;0
302;16;35;365;0
303;22;36;364;0
304;47;37;362;0
305;16;37;362;0
306;22;36;362;0
307;22;37;363;0
308;15;36;361;0
309;21;36;365;0
310;23;36;362;0
311;13;37;361;0
312;5;35;365;0
313;22;42;359;0
314;16;37;362;0
315;16;47;362;0
316;21;35;364;0
317;22;38;362;0
318;16;37;362;0
319;22;36;364;0
320;22;38;364;0
321;15;37;363;0
322;18;34;363;0
323;16;5;359;0
324;10;37;364;0
325;15;42;365;0
326;21;35;362;0
327;16;37;363;0
328;16;36;363;0
329;22;36;362;0
330;21;39;366;0
331;16;37;364;0
332;20;35;362;0
333;23;26;361;0
334;12;36;352;0
335;17;34;364;0
336;21;35;377;0
337;21;36;362;0
338;15;37;363;0
339;20;35;363;0
340;22;38;363;0
341;15;37;363;0
342;20;34;363;0
343;23;33;362;0
344;12;36;355;0
345;3;32;362;0
346;18;35;362;0
347;33;37;365;0
348;15;19;362;0
349;22;37;362;0
350;21;37;363;0
351;15;35;362;0
352;24;37;362;0
353;22;39;361;0
354;15;37;368;0
355;28;35;365;0
356;23;24;361;0
357;10;36;363;0
358;16;45;363;0
359;22;37;379;0
360;10;36;361;0
361;16;36;363;0
362;22;36;362;0
363;22;38;364;0
364;16;36;364;0
365;26;37;364;0
366;22;40;362;0
367;11;36;359;0
368;0;34;362;0
369;17;37;364;0
370;17;37;364;0
371;16;41;363;0
372;22;36;365;0
373;22;36;362;0
374;16;36;362;0
375;22;38;362;0
376;22;36;363;0
377;15;37;364;0
378;21;34;363;0
379;22;26;361;0
380;13;36;347;0
381;18;37;362;0
382;22;39;370;0
383;25;36;361;0
384;15;36;365;0
385;22;37;363;0
386;22;37;363;0
387;16;37;364;0
388;24;36;362;0
389;21;38;364;0
390;16;36;365;0
391;26;37;362;0
392;25;37;366;0
393;39;37;363;0
394;16;26;365;0
395;22;36;362;0
396;22;37;362;0
397;15;37;361;0
398;21;37;362;0
399;22;36;362;0
400;12;36;359;0
401;12;34;362;0
402;21;24;361;0
403;13;37;376;0
404;15;44;362;0
405;18;31;385;0
406;12;36;362;0
407;14;36;362;0
408;22;36;365;0
409;22;37;362;0
410;14;36;365;0
411;26;35;362;0
412;22;36;362;0
413;16;36;349;0
414;21;40;362;0
415;25;36;370;0
416;19;36;362;0
417;15;34;364;0
418;22;35;360;0
419;22;38;362;0
420;15;36;363;0
421;23;35;365;0
422;22;35;362;0
423;12;36;361;0
424;1;32;362;0
425;22;44;360;0
