time;SPEED;SPEED_filter
17.86;2.499999999999467;0.9999999999999112
17.87;0.0;0.7499999999999645
17.88;0.0;0.7499999999999645
17.89;0.0;0.49999999999998224
17.900000000000002;2.5000000000007105;0.7500000000000533
17.91;0.0;0.7500000000000533
17.92;0.0;0.7500000000000533
17.93;0.0;0.5000000000000178
17.94;2.5000000000003553;0.7500000000000533
17.95;0.0;0.7500000000000533
17.96;0.0;0.5000000000001066
17.97;0.0;0.5000000000001066
17.98;2.4999999999998224;0.7500000000000888
17.990000000000002;0.0;0.7500000000000888
18.0;0.0;0.5000000000000178
18.01;0.0;0.5000000000000178
18.02;0.0;0.5000000000000178
18.03;2.5000000000003553;0.7500000000000533
18.04;0.0;0.5000000000000178
18.05;0.0;0.5000000000000178
18.06;0.0;0.5000000000000178
18.07;0.0;0.5000000000000178
18.080000000000002;0.0;0.2500000000000355
18.09;2.499999999999467;0.49999999999998224
18.1;0.0;0.49999999999998224
18.11;0.0;0.49999999999998224
18.12;0.0;0.49999999999998224
18.13;0.0;0.2499999999999467
18.14;0.0;0.2499999999999467
18.150000000000002;2.5000000000007105;0.5000000000000178
18.16;0.0;0.5000000000000178
18.17;0.0;0.5000000000000178
18.18;0.0;0.5000000000000178
18.19;0.0;0.25000000000007105
18.2;0.0;0.25000000000007105
18.21;0.0;0.25000000000007105
18.22;2.499999999999467;0.5000000000000178
18.23;0.0;0.5000000000000178
18.240000000000002;0.0;0.5000000000000178
18.25;0.0;0.2499999999999467
18.26;0.0;0.2499999999999467
18.27;0.0;0.2499999999999467
18.28;0.0;0.2499999999999467
18.29;0.0;0.2499999999999467
18.3;0.0;0.2499999999999467
18.31;2.4999999999998224;0.49999999999992895
18.32;0.0;0.24999999999998224
18.330000000000002;0.0;0.24999999999998224
18.34;0.0;0.24999999999998224
18.35;0.0;0.24999999999998224
18.36;0.0;0.24999999999998224
18.37;0.0;0.24999999999998224
18.38;0.0;0.24999999999998224
18.39;0.0;0.24999999999998224
18.400000000000002;0.0;0.24999999999998224
18.41;0.0;0.0
18.42;0.0;0.0
18.43;0.0;0.0
18.44;0.0;0.0
18.45;0.0;0.0
18.46;2.5000000000003553;0.2500000000000355
18.47;0.0;0.2500000000000355
18.48;0.0;0.2500000000000355
18.490000000000002;0.0;0.2500000000000355
18.5;0.0;0.2500000000000355
18.51;0.0;0.2500000000000355
18.52;0.0;0.2500000000000355
18.53;-2.5000000000003553;0.0
18.54;-9.999999999998579;-0.9999999999998579
18.55;-7.500000000001421;-1.75
18.56;-4.9999999999992895;-2.4999999999999645
