time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1405;97;339;0;0;2898;0;0;0;0;0;0;0;0;2699;0
1;1409;87;282;0;0;2898;0;0;0;0;0;0;0;0;2699;0
2;1395;92;320;0;0;2898;0;0;0;0;0;0;0;0;2699;0
3;1414;87;260;0;0;2898;0;0;0;0;0;0;0;0;2699;0
4;1387;92;281;0;0;2898;0;0;0;0;0;0;0;0;2699;0
5;1421;86;291;0;0;2898;0;0;0;0;0;0;0;0;2699;0
6;1394;92;268;0;0;2898;0;0;0;0;0;0;0;0;2699;0
7;1413;84;271;0;0;2898;0;0;0;0;0;0;0;0;2699;0
8;1396;91;325;4;0;2898;0;0;0;0;0;0;0;0;2699;0
9;1412;84;276;0;0;2898;0;0;0;0;0;0;0;0;2699;0
10;1397;94;332;0;0;2898;0;0;0;0;0;0;0;0;2699;0
11;1415;80;332;0;0;2898;0;0;0;0;0;0;0;0;2699;0
12;1392;93;316;0;0;2898;0;0;0;0;0;0;0;0;2699;0
13;1417;106;286;0;0;2898;0;0;0;0;0;0;0;0;2699;0
14;1405;84;327;0;0;2898;0;0;0;0;0;0;0;0;2699;0
15;1399;99;328;0;0;2898;0;0;0;0;0;0;0;0;2699;0
16;1413;93;281;0;0;2898;0;0;0;0;0;0;0;0;2699;0
17;1383;95;266;0;0;2898;0;0;0;0;0;0;0;0;2699;0
18;1420;85;302;0;0;2898;0;0;0;0;0;0;0;0;2699;0
19;1392;96;324;0;0;2898;0;0;0;0;0;0;0;0;2699;0
20;1413;85;317;0;0;2898;0;0;0;0;0;0;0;0;2699;0
21;1387;91;332;3;0;2898;0;0;0;0;0;0;0;0;2699;0
22;1416;82;320;0;0;2898;0;0;0;0;0;0;0;0;2699;0
23;1395;95;299;0;0;2898;0;0;0;0;0;0;0;0;2699;0
24;1411;87;349;0;0;2898;0;0;0;0;0;0;0;0;2699;0
25;1404;93;295;0;0;2898;0;0;0;0;0;0;0;0;2699;0
26;1411;121;344;0;0;2898;0;0;0;0;0;0;0;0;2699;0
27;1408;84;322;0;0;2898;0;0;0;0;0;0;0;0;2699;0
28;1383;91;285;0;0;2898;0;0;0;0;0;0;0;0;2699;0
29;1418;86;322;0;0;2898;0;0;0;0;0;0;0;0;2699;0
30;1384;97;290;0;0;2898;0;0;0;0;0;0;0;0;2699;0
31;1414;83;333;0;0;2898;0;0;0;0;0;0;0;0;2699;0
32;1390;96;287;0;0;2898;0;0;0;0;0;0;0;0;2699;0
33;1410;88;294;0;0;2898;0;0;0;0;0;0;0;0;2699;0
34;1400;90;291;0;0;2898;0;0;0;0;0;0;0;0;2699;0
35;1405;97;363;0;0;2898;0;0;0;0;0;0;0;0;2699;0
36;1409;88;300;0;0;2898;0;0;0;0;0;0;0;0;2699;0
37;1388;92;269;0;0;2898;0;0;0;0;0;0;0;0;2699;0
38;1418;87;329;0;0;2898;0;0;0;0;0;0;0;0;2699;0
39;1393;96;355;1;0;2898;0;0;0;0;0;0;0;0;2699;0
40;1416;88;271;0;0;2898;0;0;0;0;0;0;0;0;2699;0
41;1392;99;296;0;0;2898;0;0;0;0;0;0;0;0;2699;0
42;1416;86;326;0;0;2898;0;0;0;0;0;0;0;0;2699;0
43;1394;98;333;0;0;2898;0;0;0;0;0;0;0;0;2699;0
44;1419;111;315;0;0;2898;0;0;0;0;0;0;0;0;2699;0
45;1406;94;342;0;0;2898;0;0;0;0;0;0;0;0;2699;0
46;1405;102;348;0;0;2898;0;0;0;0;0;0;0;0;2699;0
47;1410;84;331;0;0;2898;0;0;0;0;0;0;0;0;2699;0
48;1389;87;321;0;0;2898;0;0;0;0;0;0;0;0;2699;0
49;1421;84;328;0;0;2898;0;0;0;0;0;0;0;0;2699;0
50;1389;93;302;0;0;2898;0;0;0;0;0;0;0;0;2699;0
51;1410;78;307;0;0;2898;0;0;0;0;0;0;0;0;2699;0
52;1391;88;318;0;0;2898;0;0;0;0;0;0;0;0;2699;0
53;1413;82;265;0;0;2898;0;0;0;0;0;0;0;0;2699;0
54;1397;90;318;0;0;2898;0;0;0;0;0;0;0;0;2699;0
55;1414;122;338;0;0;2898;0;0;0;0;0;0;0;0;2699;0
56;1410;86;312;0;0;2898;0;0;0;0;0;0;0;0;2699;0
57;1396;95;317;0;0;2898;0;0;0;0;0;0;0;0;2699;0
58;1411;88;310;0;0;2898;0;0;0;0;0;0;0;0;2699;0
59;1389;89;279;0;0;2898;0;0;0;0;0;0;0;0;2699;0
60;1421;85;264;0;0;2898;0;0;0;0;0;0;0;0;2699;0
61;1387;92;328;0;0;2898;0;0;0;0;0;0;0;0;2699;0
62;1412;84;325;0;0;2898;0;0;0;0;0;0;0;0;2699;0
63;1396;94;334;0;0;2898;0;0;0;0;0;0;0;0;2699;0
64;1415;90;286;0;0;2898;0;0;0;0;0;0;0;0;2699;0
65;1395;94;298;0;0;2898;0;0;0;0;0;0;0;0;2699;0
66;1419;140;306;0;0;2898;0;0;0;0;0;0;0;0;2699;0
67;1412;85;338;0;0;2898;0;0;0;0;0;0;0;0;2699;0
68;1388;84;345;0;0;2898;0;0;0;0;0;0;0;0;2699;0
69;1420;85;296;0;0;2898;0;0;0;0;0;0;0;0;2699;0
70;1396;89;336;0;0;2898;0;0;0;0;0;0;0;0;2699;0
71;1409;73;323;0;0;2898;0;0;0;0;0;0;0;0;2699;0
72;1399;93;293;0;0;2898;0;0;0;0;0;0;0;0;2699;0
73;1418;107;361;0;0;2898;0;0;0;0;0;0;0;0;2699;0
74;1413;81;271;0;0;2898;0;0;0;0;0;0;0;0;2699;0
75;1393;88;308;0;0;2898;0;0;0;0;0;0;0;0;2699;0
76;1412;84;313;0;0;2898;0;0;0;0;0;0;0;0;2699;0
77;1387;90;344;0;0;2898;0;0;0;0;0;0;0;0;2699;0
78;1417;84;301;0;0;2898;0;0;0;0;0;0;0;0;2699;0
79;1398;95;336;0;0;2898;0;0;0;0;0;0;0;0;2699;0
80;1412;84;343;0;0;2898;0;0;0;0;0;0;0;0;2699;0
81;1401;94;345;0;0;2898;0;0;0;0;0;0;0;0;2699;0
82;1417;115;350;0;0;2898;0;0;0;0;0;0;0;0;2699;0
83;1405;88;320;0;0;2898;0;0;0;0;0;0;0;0;2699;0
84;1405;97;354;0;0;2898;0;0;0;0;0;0;0;0;2699;0
85;1406;88;282;0;0;2898;0;0;0;0;0;0;0;0;2699;0
86;1389;94;298;0;0;2898;0;0;0;0;0;0;0;0;2699;0
87;1418;91;283;0;0;2898;0;0;0;0;0;0;0;0;2699;0
88;1393;92;316;0;0;2898;0;0;0;0;0;0;0;0;2699;0
89;1419;88;267;0;0;2898;0;0;0;0;0;0;0;0;2699;0
90;1395;91;265;0;0;2898;0;0;0;0;0;0;0;0;2699;0
91;1412;78;320;0;0;2898;0;0;0;0;0;0;0;0;2699;0
92;1392;95;330;0;0;2898;0;0;0;0;0;0;0;0;2699;0
93;1419;86;285;0;0;2898;0;0;0;0;0;0;0;0;2699;0
94;1404;97;333;0;0;2898;0;0;0;0;0;0;0;0;2699;0
95;1413;122;341;0;0;2898;0;0;0;0;0;0;0;0;2699;0
96;1405;88;318;0;0;2898;0;0;0;0;0;0;0;0;2699;0
97;1401;98;267;0;0;2898;0;0;0;0;0;0;0;0;2699;0
98;1418;82;300;0;0;2898;0;0;0;0;0;0;0;0;2699;0
99;1383;91;352;0;0;2898;0;0;0;0;0;0;0;0;2699;0
100;1420;81;305;0;0;2898;0;0;0;0;0;0;0;0;2699;0
101;1392;95;280;0;0;2898;0;0;0;0;0;0;0;0;2699;0
102;1407;80;309;0;0;2898;0;0;0;0;0;0;0;0;2699;0
103;1394;96;284;0;0;2898;0;0;0;0;0;0;0;0;2699;0
104;1405;82;327;0;0;2898;0;0;0;0;0;0;0;0;2699;0
105;1399;92;330;0;0;2898;0;0;0;0;0;0;0;0;2699;0
106;1412;91;342;0;0;2898;0;0;0;0;0;0;0;0;2699;0
107;1399;92;327;0;0;2898;0;0;0;0;0;0;0;0;2699;0
108;1412;126;306;0;0;2898;0;0;0;0;0;0;0;0;2699;0
109;1402;87;320;0;0;2898;0;0;0;0;0;0;0;0;2699;0
110;1405;97;329;0;0;2898;0;0;0;0;0;0;0;0;2699;0
111;1407;92;334;0;0;2898;0;0;0;0;0;0;0;0;2699;0
112;1389;90;294;0;0;2898;0;0;0;0;0;0;0;0;2699;0
113;1410;90;323;0;0;2898;0;0;0;0;0;0;0;0;2699;0
114;1395;86;342;0;0;2898;0;0;0;0;0;0;0;0;2699;0
115;1418;86;310;0;0;2898;0;0;0;0;0;0;0;0;2699;0
116;1393;94;336;0;0;2898;0;0;0;0;0;0;0;0;2699;0
117;1416;87;285;0;0;2898;0;0;0;0;0;0;0;0;2699;0
118;1389;99;335;0;0;2898;0;0;0;0;0;0;0;0;2699;0
119;1415;80;278;0;0;2898;0;0;0;0;0;0;0;0;2699;0
120;1397;92;333;0;0;2898;0;0;0;0;0;0;0;0;2699;0
121;1407;81;282;0;0;2898;0;0;0;0;0;0;0;0;2699;0
122;1399;87;296;0;0;2898;0;0;0;0;0;0;0;0;2699;0
123;1420;104;313;0;0;2898;0;0;0;0;0;0;0;0;2699;0
124;1403;93;285;0;0;2898;0;0;0;0;0;0;0;0;2699;0
125;1404;102;301;0;0;2898;0;0;0;0;0;0;0;0;2699;0
126;1413;86;334;0;0;2898;0;0;0;0;0;0;0;0;2699;0
127;1387;88;297;0;0;2898;0;0;0;0;0;0;0;0;2699;0
128;1422;89;280;0;0;2898;0;0;0;0;0;0;0;0;2699;0
129;1389;96;275;0;0;2898;0;0;0;0;0;0;0;0;2699;0
130;1416;86;312;0;0;2898;0;0;0;0;0;0;0;0;2699;0
131;1393;93;325;0;0;2898;0;0;0;0;0;0;0;0;2699;0
132;1415;84;272;0;0;2898;0;0;0;0;0;0;0;0;2699;0
133;1403;96;283;0;0;2898;0;0;0;0;0;0;0;0;2699;0
134;1414;111;298;0;0;2898;0;0;0;0;0;0;0;0;2699;0
135;1403;93;271;0;0;2898;0;0;0;0;0;0;0;0;2699;0
136;1405;95;334;0;0;2898;0;0;0;0;0;0;0;0;2699;0
137;1410;93;271;0;0;2898;0;0;0;0;0;0;0;0;2699;0
138;1378;88;276;0;0;2898;0;0;0;0;0;0;0;0;2699;0
139;1422;85;310;0;0;2898;0;0;0;0;0;0;0;0;2699;0
140;1388;88;293;0;0;2898;0;0;0;0;0;0;0;0;2699;0
141;1416;80;306;0;0;2898;0;0;0;0;0;0;0;0;2699;0
142;1395;93;280;0;0;2898;0;0;0;0;0;0;0;0;2699;0
143;1407;77;274;0;0;2898;0;0;0;0;0;0;0;0;2699;0
144;1401;95;334;0;0;2898;0;0;0;0;0;0;0;0;2699;0
145;1413;91;346;0;0;2898;0;0;0;0;0;0;0;0;2699;0
146;1395;88;347;0;0;2898;0;0;0;0;0;0;0;0;2699;0
147;1421;102;330;0;0;2898;0;0;0;0;0;0;0;0;2699;0
148;1401;90;313;0;0;2898;0;0;0;0;0;0;0;0;2699;0
149;1402;99;336;0;0;2898;0;0;0;0;0;0;0;0;2699;0
150;1413;88;259;0;0;2898;0;0;0;0;0;0;0;0;2699;0
151;1386;86;334;0;0;2898;0;0;0;0;0;0;0;0;2699;0
152;1416;83;313;0;0;2898;0;0;0;0;0;0;0;0;2699;0
153;1383;91;335;0;0;2898;0;0;0;0;0;0;0;0;2699;0
154;1414;84;327;0;0;2898;0;0;0;0;0;0;0;0;2699;0
155;1392;97;291;0;0;2898;0;0;0;0;0;0;0;0;2699;0
156;1411;79;290;0;0;2898;0;0;0;0;0;0;0;0;2699;0
157;1397;95;295;0;0;2898;0;0;0;0;0;0;0;0;2699;0
158;1419;97;300;0;0;2898;0;0;0;0;0;0;0;0;2699;0
159;1400;89;335;0;0;2898;0;0;0;0;0;0;0;0;2699;0
160;1407;136;314;0;0;2898;0;0;0;0;0;0;0;0;2699;0
161;1413;90;277;0;0;2898;0;0;0;0;0;0;0;0;2699;0
162;1400;96;337;0;0;2898;0;0;0;0;0;0;0;0;2699;0
163;1418;88;324;0;0;2898;0;0;0;0;0;0;0;0;2699;0
164;1389;97;273;0;0;2898;0;0;0;0;0;0;0;0;2699;0
165;1416;90;327;0;0;2898;0;0;0;0;0;0;0;0;2699;0
166;1381;90;284;0;0;2898;0;0;0;0;0;0;0;0;2699;0
167;1422;93;305;0;0;2898;0;0;0;0;0;0;0;0;2699;0
168;1386;98;301;0;0;2898;0;0;0;0;0;0;0;0;2699;0
169;1416;86;317;0;0;2898;0;0;0;0;0;0;0;0;2699;0
170;1389;94;342;0;0;2898;0;0;0;0;0;0;0;0;2699;0
171;1411;83;312;0;0;2898;0;0;0;0;0;0;0;0;2699;0
172;1398;96;277;0;0;2898;0;0;0;0;0;0;0;0;2699;0
173;1414;84;280;0;0;2898;0;0;0;0;0;0;0;0;2699;0
174;1401;93;270;0;0;2898;0;0;0;0;0;0;0;0;2699;0
175;1412;125;304;0;0;2898;0;0;0;0;0;0;0;0;2699;0
176;1406;91;284;0;0;2898;0;0;0;0;0;0;0;0;2699;0
177;1404;99;295;0;0;2898;0;0;0;0;0;0;0;0;2699;0
178;1415;86;336;0;0;2898;0;0;0;0;0;0;0;0;2699;0
