time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1419;84;252;0;0;912;0;0;0;0;0;0;0;0;2699;0
1;1395;93;331;0;0;912;0;0;0;0;0;0;0;0;2699;0
2;1424;119;299;0;0;912;0;0;0;0;0;0;0;0;2699;0
3;1421;84;254;0;0;912;0;0;0;0;0;0;0;0;2699;0
4;1401;94;281;0;0;912;0;0;0;0;0;0;0;0;2699;0
5;1405;99;332;0;0;912;0;0;0;0;0;0;0;0;2699;0
6;1425;83;286;0;0;912;0;0;0;0;0;0;0;0;2699;0
7;1394;89;331;0;0;912;0;0;0;0;0;0;0;0;2699;0
8;1387;85;276;0;0;912;0;0;0;0;0;0;0;0;2699;0
9;1413;78;268;0;0;912;0;0;0;0;0;0;0;0;2699;0
10;1409;86;270;0;0;912;0;0;0;0;0;0;0;0;2699;0
11;1394;90;319;1;0;912;0;0;0;0;0;0;0;0;2699;0
12;1412;86;316;0;0;912;0;0;0;0;0;0;0;0;2699;0
13;1417;86;303;0;0;912;0;0;0;0;0;0;0;0;2699;0
14;1388;92;305;0;0;912;0;0;0;0;0;0;0;0;2699;0
15;1420;133;339;0;0;912;0;0;0;0;0;0;0;0;2699;0
16;1417;90;276;0;0;912;0;0;0;0;0;0;0;0;2699;0
17;1396;94;342;0;0;912;0;0;0;0;0;0;0;0;2699;0
18;1385;89;313;0;0;912;0;0;0;0;0;0;0;0;2699;0
19;1416;78;272;0;0;912;0;0;0;0;0;0;0;0;2699;0
20;1419;91;253;0;0;912;0;0;0;0;0;0;0;0;2699;0
21;1393;96;333;0;0;912;0;0;0;0;0;0;0;0;2699;0
22;1409;97;320;0;0;912;0;0;0;0;0;0;0;0;2699;0
23;1416;81;260;0;0;912;0;0;0;0;0;0;0;0;2699;0
24;1403;90;326;0;0;912;0;0;0;0;0;0;0;0;2699;0
25;1395;97;287;0;0;912;0;0;0;0;0;0;0;0;2699;0
26;1417;123;288;0;0;912;0;0;0;0;0;0;0;0;2699;0
27;1424;87;253;0;0;912;0;0;0;0;0;0;0;0;2699;0
28;1397;91;318;0;0;912;0;0;0;0;0;0;0;0;2699;0
29;1393;94;324;0;0;912;0;0;0;0;0;0;0;0;2699;0
30;1416;80;302;0;0;912;0;0;0;0;0;0;0;0;2699;0
31;1408;89;300;0;0;912;0;0;0;0;0;0;0;0;2699;0
32;1389;98;288;0;0;912;0;0;0;0;0;0;0;0;2699;0
33;1412;84;334;0;0;912;0;0;0;0;0;0;0;0;2699;0
34;1414;85;315;0;0;912;0;0;0;0;0;0;0;0;2699;0
35;1396;91;264;0;0;912;0;0;0;0;0;0;0;0;2699;0
36;1415;136;291;0;0;912;0;0;0;0;0;0;0;0;2699;0
37;1416;81;306;0;0;912;0;0;0;0;0;0;0;0;2699;0
38;1402;90;338;0;0;912;0;0;0;0;0;0;0;0;2699;0
