time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1426;85;318;0;0;2942;0;0;0;0;0;0;0;0;2699;0
1;1403;88;325;0;0;2942;0;0;0;0;0;0;0;0;2699;0
2;1387;92;338;0;0;2942;0;0;0;0;0;0;0;0;2699;0
3;1406;97;336;0;0;2942;0;0;0;0;0;0;0;0;2699;0
4;1415;77;354;0;0;2942;0;0;0;0;0;0;0;0;2699;0
5;1413;86;355;0;0;2942;0;0;0;0;0;0;0;0;2699;0
6;1396;93;346;0;0;2942;0;0;0;0;0;0;0;0;2699;0
7;1387;93;367;0;0;2942;0;0;0;0;0;0;0;0;2699;0
8;1419;91;385;0;0;2942;0;0;0;0;0;0;0;0;2699;0
9;1415;90;294;0;0;2942;0;0;0;0;0;0;0;0;2699;0
10;1393;96;323;0;0;2942;0;0;0;0;0;0;0;0;2699;0
11;1382;94;318;0;0;2942;0;0;0;0;0;0;0;0;2699;0
12;1417;118;394;0;0;2942;0;0;0;0;0;0;0;0;2699;0
13;1423;89;307;0;0;2942;0;0;0;0;0;0;0;0;2699;0
14;1403;92;322;0;0;2942;0;0;0;0;0;0;0;0;2699;0
15;1386;94;362;0;0;2942;0;0;0;0;0;0;0;0;2699;0
16;1391;96;322;0;0;2942;0;0;0;0;0;0;0;0;2699;0
17;1410;86;306;0;0;2942;0;0;0;0;0;0;0;0;2699;0
18;1416;91;305;0;0;2942;0;0;0;0;0;0;0;0;2699;0
19;1394;96;311;0;0;2942;0;0;0;0;0;0;0;0;2699;0
20;1384;99;381;0;0;2942;0;0;0;0;0;0;0;0;2699;0
21;1422;101;312;0;0;2942;0;0;0;0;0;0;0;0;2699;0
22;1412;90;307;0;0;2942;0;0;0;0;0;0;0;0;2699;0
23;1399;96;310;0;0;2942;0;0;0;0;0;0;0;0;2699;0
24;1387;98;328;0;0;2942;0;0;0;0;0;0;0;0;2699;0
25;1401;99;332;0;0;2942;0;0;0;0;0;0;0;0;2699;0
26;1406;85;299;0;0;2942;0;0;0;0;0;0;0;0;2699;0
27;1414;91;288;0;0;2942;0;0;0;0;0;0;0;0;2699;0
28;1390;98;312;0;0;2942;0;0;0;0;0;0;0;0;2699;0
29;1383;94;355;0;0;2942;0;0;0;0;0;0;0;0;2699;0
30;1419;130;332;0;0;2942;0;0;0;0;0;0;0;0;2699;0
31;1421;85;313;0;0;2942;0;0;0;0;0;0;0;0;2699;0
32;1399;88;372;0;0;2942;0;0;0;0;0;0;0;0;2699;0
33;1388;97;360;0;0;2942;0;0;0;0;0;0;0;0;2699;0
34;1390;96;329;0;0;2942;0;0;0;0;0;0;0;0;2699;0
35;1404;84;345;0;0;2942;0;0;0;0;0;0;0;0;2699;0
36;1413;89;354;0;0;2942;0;0;0;0;0;0;0;0;2699;0
37;1394;91;360;0;0;2942;0;0;0;0;0;0;0;0;2699;0
38;1387;94;370;0;0;2942;0;0;0;0;0;0;0;0;2699;0
39;1417;110;331;0;0;2942;0;0;0;0;0;0;0;0;2699;0
40;1417;90;315;0;0;2942;0;0;0;0;0;0;0;0;2699;0
41;1409;92;305;0;0;2942;0;0;0;0;0;0;0;0;2699;0
42;1385;94;323;0;0;2942;0;0;0;0;0;0;0;0;2699;0
43;1384;98;322;0;0;2942;0;0;0;0;0;0;0;0;2699;0
44;1415;86;328;0;0;2943;-16;0;0;0;0;0;0;0;2699;0
45;1413;87;345;0;0;2942;16;0;0;0;0;0;0;0;2699;0
46;1401;91;362;0;0;2942;0;0;0;0;0;0;0;0;2699;0
47;1395;99;318;0;0;2942;0;0;0;0;0;0;0;0;2699;0
48;1397;102;334;0;0;2942;0;0;0;0;0;0;0;0;2699;0
49;1404;85;316;0;0;2942;0;0;0;0;0;0;0;0;2699;0
50;1424;92;360;0;0;2942;0;0;0;0;0;0;0;0;2699;0
51;1395;91;363;0;0;2942;0;0;0;0;0;0;0;0;2699;0
52;1387;99;337;0;0;2942;0;0;0;0;0;0;0;0;2699;0
53;1413;146;329;0;0;2942;0;0;0;0;0;0;0;0;2699;0
54;1412;83;361;0;0;2942;0;0;0;0;0;0;0;0;2699;0
55;1412;89;298;0;0;2942;0;0;0;0;0;0;0;0;2699;0
56;1396;96;313;0;0;2942;0;0;0;0;0;0;0;0;2699;0
57;1388;101;310;0;0;2942;0;0;0;0;0;0;0;0;2699;0
58;1413;128;384;0;0;2942;0;0;0;0;0;0;0;0;2699;0
59;1410;84;315;0;0;2942;0;0;0;0;0;0;0;0;2699;0
60;1407;92;325;0;0;2942;0;0;0;0;0;0;0;0;2699;0
61;1395;98;310;0;0;2942;0;0;0;0;0;0;0;0;2699;0
62;1384;93;376;0;0;2942;0;0;0;0;0;0;0;0;2699;0
63;1412;140;370;0;0;2942;0;0;0;0;0;0;0;0;2699;0
64;1413;85;310;0;0;2942;0;0;0;0;0;0;0;0;2699;0
65;1413;91;305;0;0;2942;0;0;0;0;0;0;0;0;2699;0
66;1397;97;384;0;0;2942;0;0;0;0;0;0;0;0;2699;0
67;1377;99;325;0;0;2942;0;0;0;0;0;0;0;0;2699;0
68;1404;103;352;0;0;2942;0;0;0;0;0;0;0;0;2699;0
69;1409;81;356;0;0;2942;0;0;0;0;0;0;0;0;2699;0
70;1417;88;310;0;0;2942;0;0;0;0;0;0;0;0;2699;0
71;1399;90;364;0;0;2942;0;0;0;0;0;0;0;0;2699;0
72;1390;95;364;0;0;2942;0;0;0;0;0;0;0;0;2699;0
73;1397;102;349;0;0;2942;0;0;0;0;0;0;0;0;2699;0
74;1407;82;371;0;0;2942;0;0;0;0;0;0;0;0;2699;0
75;1420;91;347;0;0;2942;0;0;0;0;0;0;0;0;2699;0
76;1403;94;306;0;0;2942;0;0;0;0;0;0;0;0;2699;0
77;1385;96;376;0;0;2942;0;0;0;0;0;0;0;0;2699;0
78;1402;104;310;0;0;2942;0;0;0;0;0;0;0;0;2699;0
79;1407;78;317;0;0;2942;0;0;0;0;0;0;0;0;2699;0
80;1418;91;297;0;0;2942;0;0;0;0;0;0;0;0;2699;0
81;1403;92;370;0;0;2942;0;0;0;0;0;0;0;0;2699;0
82;1387;97;306;0;0;2942;0;0;0;0;0;0;0;0;2699;0
83;1408;98;328;0;0;2942;0;0;0;0;0;0;0;0;2699;0
84;1410;81;309;0;0;2942;0;0;0;0;0;0;0;0;2699;0
