time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1413;93;328;0;0;22;0;0;0;0;0;0;0;0;2699;0
1;1402;85;312;0;0;22;0;0;0;0;0;0;0;0;2699;0
2;1407;106;361;0;0;22;0;0;0;0;0;0;0;0;2699;0
3;1405;87;298;0;0;22;0;0;0;0;0;0;0;0;2699;0
4;1414;102;315;0;0;22;0;0;0;0;0;0;0;0;2699;0
5;1402;89;294;0;0;22;0;0;0;0;0;0;0;0;2699;0
6;1405;101;304;0;0;22;0;0;0;0;0;0;0;0;2699;0
7;1415;89;299;0;0;22;0;0;0;0;0;0;0;0;2699;0
8;1388;93;323;0;0;22;0;0;0;0;0;0;0;0;2699;0
9;1421;84;342;0;0;22;0;0;0;0;0;0;0;0;2699;0
10;1386;92;306;0;0;22;0;0;0;0;0;0;0;0;2699;0
11;1418;91;355;0;0;22;0;0;0;0;0;0;0;0;2699;0
12;1383;91;361;0;0;22;0;0;0;0;0;0;0;0;2699;0
13;1419;86;296;0;0;22;0;0;0;0;0;0;0;0;2699;0
14;1385;94;322;8;0;22;0;0;0;0;0;0;0;0;2699;0
15;1416;86;304;0;0;22;0;0;0;0;0;0;0;0;2699;0
16;1397;88;351;18;0;22;0;0;0;0;0;0;0;0;2699;0
17;1418;82;339;0;0;22;0;0;0;0;0;0;0;0;2699;0
18;1392;91;365;13;0;22;0;0;0;0;0;0;0;0;2699;0
19;1415;85;301;0;0;22;0;0;0;0;0;0;0;0;2699;0
20;1394;89;309;2;0;22;0;0;0;0;0;0;0;0;2699;0
21;1414;81;335;0;0;22;0;0;0;0;0;0;0;0;2699;0
22;1391;89;351;0;0;22;0;0;0;0;0;0;0;0;2699;0
23;1421;84;313;0;0;22;0;0;0;0;0;0;0;0;2699;0
24;1388;82;366;4;0;22;0;0;0;0;0;0;0;0;2699;0
25;1415;83;307;0;0;22;0;0;0;0;0;0;0;0;2699;0
26;1389;83;367;0;0;22;0;0;0;0;0;0;0;0;2699;0
27;1414;84;280;0;0;22;0;0;0;0;0;0;0;0;2699;0
28;1385;88;349;0;0;22;0;0;0;0;0;0;0;0;2699;0
