time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
95;1408;92;266;0;0;3166;0;0;0;0;0;0;0;0;2699;0
96;1429;87;329;0;0;3166;0;0;0;0;0;0;0;0;2699;0
97;1427;82;261;0;0;3166;0;0;0;0;0;0;0;0;2699;0
98;1408;92;284;0;0;3166;0;0;0;0;0;0;0;0;2699;0
99;1424;87;343;0;0;3166;0;0;0;0;0;0;0;0;2699;0
100;1431;80;262;0;0;3166;0;0;0;0;0;0;0;0;2699;0
101;1403;87;276;2;0;3166;0;0;0;0;0;0;0;0;2699;0
102;1424;84;308;4;0;3166;0;0;0;0;0;0;0;0;2699;0
103;1431;75;281;0;0;3166;0;0;0;0;0;0;0;0;2699;0
104;1402;85;309;9;0;3166;0;0;0;0;0;0;0;0;2699;0
105;1420;84;312;0;0;3166;0;0;0;0;0;0;0;0;2699;0
106;1430;77;286;0;0;3166;0;0;0;0;0;0;0;0;2699;0
107;1405;84;325;14;0;3166;0;0;0;0;0;0;0;0;2699;0
108;1431;83;299;0;0;3166;0;0;0;0;0;0;0;0;2699;0
109;1432;70;303;0;0;3166;0;0;0;0;0;0;0;0;2699;0
110;1413;88;314;18;0;3166;0;0;0;0;0;0;0;0;2699;0
111;1430;82;323;0;0;3166;0;0;0;0;0;0;0;0;2699;0
112;1436;105;279;0;0;3166;0;0;0;0;0;0;0;0;2699;0
113;1412;94;320;18;0;3166;0;0;0;0;0;0;0;0;2699;0
114;1438;84;266;0;0;3166;0;0;0;0;0;0;0;0;2699;0
115;1431;125;299;0;0;3166;0;0;0;0;0;0;0;0;2699;0
116;1411;89;327;1;0;3166;0;0;0;0;0;0;0;0;2699;0
117;1438;84;285;0;0;3166;0;0;0;0;0;0;0;0;2699;0
118;1428;102;321;0;0;3166;0;0;0;0;0;0;0;0;2699;0
119;1417;93;288;0;0;3166;0;0;0;0;0;0;0;0;2699;0
120;1434;84;238;0;0;3166;0;0;0;0;0;0;0;0;2699;0
121;1421;106;270;0;0;3166;0;0;0;0;0;0;0;0;2699;0
122;1417;95;275;0;0;3166;0;0;0;0;0;0;0;0;2699;0
123;1436;83;272;0;0;3166;0;0;0;0;0;0;0;0;2699;0
124;1422;103;302;0;0;3166;0;0;0;0;0;0;0;0;2699;0
125;1416;90;286;0;0;3166;0;0;0;0;0;0;0;0;2699;0
126;1437;84;320;0;0;3166;0;0;0;0;0;0;0;0;2699;0
127;1415;102;265;0;0;3166;0;0;0;0;0;0;0;0;2699;0
128;1421;89;318;0;0;3166;0;0;0;0;0;0;0;0;2699;0
129;1424;80;306;0;0;3166;0;0;0;0;0;0;0;0;2699;0
130;1401;99;268;11;0;3166;0;0;0;0;0;0;0;0;2699;0
131;1428;88;301;0;0;3166;0;0;0;0;0;0;0;0;2699;0
132;1437;84;275;0;0;3166;0;0;0;0;0;0;0;0;2699;0
133;1410;88;301;12;0;3166;0;0;0;0;0;0;0;0;2699;0
134;1429;84;326;0;0;3166;0;0;0;0;0;0;0;0;2699;0
135;1441;118;283;0;0;3166;0;0;0;0;0;0;0;0;2699;0
136;1417;93;286;0;0;3166;0;0;0;0;0;0;0;0;2699;0
137;1438;84;304;0;0;3166;0;0;0;0;0;0;0;0;2699;0
138;1418;100;328;0;0;3166;0;0;0;0;0;0;0;0;2699;0
139;1421;85;335;0;0;3166;0;0;0;0;0;0;0;0;2699;0
140;1435;82;256;0;0;3166;0;0;0;0;0;0;0;0;2699;0
141;1403;97;299;0;0;3166;0;0;0;0;0;0;0;0;2699;0
142;1419;86;252;0;0;3166;0;0;0;0;0;0;0;0;2699;0
143;1429;78;314;0;0;3166;0;0;0;0;0;0;0;0;2699;0
144;1413;92;293;14;0;3166;0;0;0;0;0;0;0;0;2699;0
145;1437;88;253;0;0;3166;0;0;0;0;0;0;0;0;2699;0
146;1433;90;296;0;0;3166;0;0;0;0;0;0;0;0;2699;0
147;1411;96;262;2;0;3166;0;0;0;0;0;0;0;0;2699;0
148;1440;88;310;0;0;3166;0;0;0;0;0;0;0;0;2699;0
149;1428;100;312;0;0;3166;0;0;0;0;0;0;0;0;2699;0
150;1420;92;280;0;0;3166;0;0;0;0;0;0;0;0;2699;0
151;1432;88;276;0;0;3166;0;0;0;0;0;0;0;0;2699;0
152;1404;96;312;0;0;3166;0;0;0;0;0;0;0;0;2699;0
153;1425;87;318;0;0;3166;0;0;0;0;0;0;0;0;2699;0
154;1434;76;329;0;0;3166;0;0;0;0;0;0;0;0;2699;0
155;1407;89;273;9;0;3166;0;0;0;0;0;0;0;0;2699;0
156;1430;84;332;0;0;3166;0;0;0;0;0;0;0;0;2699;0
157;1445;92;327;0;0;3166;0;0;0;0;0;0;0;0;2699;0
158;1413;89;264;12;0;3166;0;0;0;0;0;0;0;0;2699;0
159;1435;84;318;0;0;3166;0;0;0;0;0;0;0;0;2699;0
160;1430;98;313;0;0;3166;0;0;0;0;0;0;0;0;2699;0
161;1418;91;278;0;0;3166;0;0;0;0;0;0;0;0;2699;0
162;1433;83;261;0;0;3166;0;0;0;0;0;0;0;0;2699;0
163;1406;98;312;0;0;3166;0;0;0;0;0;0;0;0;2699;0
164;1422;87;313;4;0;3166;0;0;0;0;0;0;0;0;2699;0
165;1437;76;308;0;0;3166;0;0;0;0;0;0;0;0;2699;0
166;1402;90;323;9;0;3166;0;0;0;0;0;0;0;0;2699;0
167;1432;83;277;0;0;3166;0;0;0;0;0;0;0;0;2699;0
168;1437;73;276;0;0;3166;0;0;0;0;0;0;0;0;2699;0
169;1403;87;343;9;0;3166;0;0;0;0;0;0;0;0;2699;0
170;1429;81;295;0;0;3166;0;0;0;0;0;0;0;0;2699;0
171;1432;120;299;0;0;3166;0;0;0;0;0;0;0;0;2699;0
172;1423;88;258;3;0;3166;0;0;0;0;0;0;0;0;2699;0
173;1438;80;265;0;0;3166;0;0;0;0;0;0;0;0;2699;0
174;1412;98;249;0;0;3166;0;0;0;0;0;0;0;0;2699;0
175;1417;89;275;0;0;3166;0;0;0;0;0;0;0;0;2699;0
176;1436;81;278;0;0;3166;0;0;0;0;0;0;0;0;2699;0
177;1413;92;279;10;0;3166;0;0;0;0;0;0;0;0;2699;0
178;1427;86;321;0;0;3166;0;0;0;0;0;0;0;0;2699;0
179;1432;89;280;0;0;3166;0;0;0;0;0;0;0;0;2699;0
180;1411;91;279;0;0;3166;0;0;0;0;0;0;0;0;2699;0
181;1437;79;291;0;0;3166;0;0;0;0;0;0;0;0;2699;0
182;1412;91;305;0;0;3166;0;0;0;0;0;0;0;0;2699;0
183;1421;83;325;1;0;3166;0;0;0;0;0;0;0;0;2699;0
184;1428;74;280;0;0;3166;0;0;0;0;0;0;0;0;2699;0
185;1409;93;286;8;0;3166;0;0;0;0;0;0;0;0;2699;0
186;1436;86;253;0;0;3166;0;0;0;0;0;0;0;0;2699;0
187;1433;121;337;0;0;3166;0;0;0;0;0;0;0;0;2699;0
188;1418;92;287;0;0;3166;0;0;0;0;0;0;0;0;2699;0
189;1427;82;251;0;0;3166;0;0;0;0;0;0;0;0;2699;0
190;1402;96;315;0;0;3166;0;0;0;0;0;0;0;0;2699;0
191;1427;84;284;0;0;3166;0;0;0;0;0;0;0;0;2699;0
192;1434;73;306;0;0;3166;0;0;0;0;0;0;0;0;2699;0
193;1412;88;287;17;0;3166;0;0;0;0;0;0;0;0;2699;0
194;1424;80;250;0;0;3166;0;0;0;0;0;0;0;0;2699;0
195;1439;83;284;0;0;3166;0;0;0;0;0;0;0;0;2699;0
196;1422;87;279;11;0;3166;0;0;0;0;0;0;0;0;2699;0
197;1433;85;322;0;0;3166;0;0;0;0;0;0;0;0;2699;0
198;1428;126;296;0;0;3166;0;0;0;0;0;0;0;0;2699;0
199;1414;93;306;0;0;3166;0;0;0;0;0;0;0;0;2699;0
200;1440;83;328;0;0;3166;0;0;0;0;0;0;0;0;2699;0
201;1410;98;263;0;0;3166;0;0;0;0;0;0;0;0;2699;0
202;1415;87;282;0;0;3166;0;0;0;0;0;0;0;0;2699;0
203;1430;83;305;0;0;3166;0;0;0;0;0;0;0;0;2699;0
204;1405;94;320;0;0;3166;0;0;0;0;0;0;0;0;2699;0
205;1422;86;338;5;0;3166;0;0;0;0;0;0;0;0;2699;0
206;1434;76;307;0;0;3166;0;0;0;0;0;0;0;0;2699;0
207;1403;86;334;2;0;3166;0;0;0;0;0;0;0;0;2699;0
208;1429;83;245;0;0;3166;0;0;0;0;0;0;0;0;2699;0
209;1430;76;265;0;0;3166;0;0;0;0;0;0;0;0;2699;0
210;1409;88;335;8;0;3166;0;0;0;0;0;0;0;0;2699;0
211;1425;86;322;0;0;3166;0;0;0;0;0;0;0;0;2699;0
212;1426;75;320;0;0;3166;0;0;0;0;0;0;0;0;2699;0
213;1410;88;285;5;0;3166;0;0;0;0;0;0;0;0;2699;0
214;1434;85;319;2;0;3166;0;0;0;0;0;0;0;0;2699;0
215;1429;76;303;0;0;3166;0;0;0;0;0;0;0;0;2699;0
216;1411;91;309;12;0;3166;0;0;0;0;0;0;0;0;2699;0
217;1434;90;285;0;0;3166;0;0;0;0;0;0;0;0;2699;0
218;1431;88;333;0;0;3166;0;0;0;0;0;0;0;0;2699;0
219;1415;93;341;2;0;3166;0;0;0;0;0;0;0;0;2699;0
220;1440;83;297;0;0;3166;0;0;0;0;0;0;0;0;2699;0
221;1432;129;341;0;0;3166;0;0;0;0;0;0;0;0;2699;0
222;1413;89;311;0;0;3166;0;0;0;0;0;0;0;0;2699;0
223;1439;81;305;0;0;3166;0;0;0;0;0;0;0;0;2699;0
224;1424;102;289;0;0;3166;0;0;0;0;0;0;0;0;2699;0
225;1411;92;296;0;0;3166;0;0;0;0;0;0;0;0;2699;0
226;1433;81;320;0;0;3166;0;0;0;0;0;0;0;0;2699;0
227;1411;92;267;2;0;3166;0;0;0;0;0;0;0;0;2699;0
228;1424;89;288;0;0;3166;0;0;0;0;0;0;0;0;2699;0
229;1425;80;300;0;0;3166;0;0;0;0;0;0;0;0;2699;0
230;1406;90;326;9;0;3166;0;0;0;0;0;0;0;0;2699;0
231;1429;92;268;0;0;3166;0;0;0;0;0;0;0;0;2699;0
232;1434;79;310;0;0;3166;0;0;0;0;0;0;0;0;2699;0
233;1409;90;263;11;0;3166;0;0;0;0;0;0;0;0;2699;0
234;1434;85;253;0;0;3166;0;0;0;0;0;0;0;0;2699;0
235;1433;115;337;0;0;3166;0;0;0;0;0;0;0;0;2699;0
236;1407;91;337;8;0;3166;0;0;0;0;0;0;0;0;2699;0
237;1438;80;304;0;0;3166;0;0;0;0;0;0;0;0;2699;0
238;1428;113;301;0;0;3166;0;0;0;0;0;0;0;0;2699;0
239;1411;90;257;7;0;3166;0;0;0;0;0;0;0;0;2699;0
240;1443;80;272;0;0;3166;0;0;0;0;0;0;0;0;2699;0
241;1424;122;300;0;0;3166;0;0;0;0;0;0;0;0;2699;0
242;1418;85;329;0;0;3166;0;0;0;0;0;0;0;0;2699;0
243;1445;80;314;0;0;3166;0;0;0;0;0;0;0;0;2699;0
244;1416;98;315;0;0;3166;0;0;0;0;0;0;0;0;2699;0
245;1411;87;323;0;0;3166;0;0;0;0;0;0;0;0;2699;0
246;1437;81;326;0;0;3166;0;0;0;0;0;0;0;0;2699;0
247;1414;97;317;0;0;3166;0;0;0;0;0;0;0;0;2699;0
248;1410;83;329;0;0;3166;0;0;0;0;0;0;0;0;2699;0
249;1434;82;293;0;0;3166;0;0;0;0;0;0;0;0;2699;0
250;1404;93;280;0;0;3166;0;0;0;0;0;0;0;0;2699;0
251;1417;82;337;0;0;3166;0;0;0;0;0;0;0;0;2699;0
252;1437;78;301;0;0;3166;0;0;0;0;0;0;0;0;2699;0
253;1408;87;329;5;0;3166;0;0;0;0;0;0;0;0;2699;0
254;1419;84;264;34;0;3166;0;0;0;0;0;0;0;0;2699;0
255;1431;76;280;0;0;3166;0;0;0;0;0;0;0;0;2699;0
256;1409;88;327;0;0;3166;0;0;0;0;0;0;0;0;2699;0
257;1422;81;315;0;0;3166;0;0;0;0;0;0;0;0;2699;0
258;1427;79;334;0;0;3166;0;0;0;0;0;0;0;0;2699;0
259;1408;87;313;8;0;3166;0;0;0;0;0;0;0;0;2699;0
260;1424;81;314;0;0;3166;0;0;0;0;0;0;0;0;2699;0
261;1429;77;288;0;0;3166;0;0;0;0;0;0;0;0;2699;0
262;1418;88;287;11;0;3166;0;0;0;0;0;0;0;0;2699;0
263;1424;86;332;0;0;3166;0;0;0;0;0;0;0;0;2699;0
264;1433;72;320;0;0;3166;0;0;0;0;0;0;0;0;2699;0
265;1411;85;337;10;0;3166;0;0;0;0;0;0;0;0;2699;0
266;1416;85;269;0;0;3166;0;0;0;0;0;0;0;0;2699;0
267;1427;81;275;0;0;3166;0;0;0;0;0;0;0;0;2699;0
268;1414;90;296;12;0;3166;0;0;0;0;0;0;0;0;2699;0
269;1430;83;303;0;0;3166;0;0;0;0;0;0;0;0;2699;0
270;1431;74;330;0;0;3166;0;0;0;0;0;0;0;0;2699;0
271;1413;86;268;14;0;3166;0;0;0;0;0;0;0;0;2699;0
272;1434;84;313;0;0;3166;0;0;0;0;0;0;0;0;2699;0
273;1438;79;291;0;0;3166;0;0;0;0;0;0;0;0;2699;0
274;1416;88;280;5;0;3166;0;0;0;0;0;0;0;0;2699;0
275;1436;85;273;0;0;3166;0;0;0;0;0;0;0;0;2699;0
276;1433;88;283;0;0;3166;0;0;0;0;0;0;0;0;2699;0
277;1420;87;327;5;0;3166;0;0;0;0;0;0;0;0;2699;0
278;1441;85;258;0;0;3166;0;0;0;0;0;0;0;0;2699;0
279;1436;110;293;0;0;3166;0;0;0;0;0;0;0;0;2699;0
280;1409;88;331;15;0;3166;0;0;0;0;0;0;0;0;2699;0
281;1437;88;308;0;0;3166;0;0;0;0;0;0;0;0;2699;0
282;1429;102;294;0;0;3166;0;0;0;0;0;0;0;0;2699;0
283;1413;94;264;0;0;3166;0;0;0;0;0;0;0;0;2699;0
284;1437;82;263;0;0;3166;0;0;0;0;0;0;0;0;2699;0
285;1417;100;295;0;0;3166;0;0;0;0;0;0;0;0;2699;0
286;1417;95;279;0;0;3166;0;0;0;0;0;0;0;0;2699;0
287;1436;86;270;0;0;3166;0;0;0;0;0;0;0;0;2699;0
288;1418;104;257;0;0;3166;0;0;0;0;0;0;0;0;2699;0
289;1418;93;308;0;0;3166;0;0;0;0;0;0;0;0;2699;0
290;1429;87;326;0;0;3166;0;0;0;0;0;0;0;0;2699;0
291;1407;102;316;0;0;3166;0;0;0;0;0;0;0;0;2699;0
292;1417;89;326;2;0;3166;0;0;0;0;0;0;0;0;2699;0
293;1431;83;244;0;0;3166;0;0;0;0;0;0;0;0;2699;0
294;1412;100;284;0;0;3166;0;0;0;0;0;0;0;0;2699;0
295;1412;90;340;0;0;3166;0;0;0;0;0;0;0;0;2699;0
296;1436;84;252;0;0;3166;0;0;0;0;0;0;0;0;2699;0
297;1417;104;320;0;0;3166;0;0;0;0;0;0;0;0;2699;0
298;1409;89;251;0;0;3166;0;0;0;0;0;0;0;0;2699;0
299;1438;90;264;0;0;3166;0;0;0;0;0;0;0;0;2699;0
300;1424;101;335;0;0;3166;0;0;0;0;0;0;0;0;2699;0
301;1419;88;294;1;0;3166;0;0;0;0;0;0;0;0;2699;0
302;1436;83;311;0;0;3166;0;0;0;0;0;0;0;0;2699;0
303;1427;117;274;0;0;3166;0;0;0;0;0;0;0;0;2699;0
304;1416;94;277;2;0;3166;0;0;0;0;0;0;0;0;2699;0
305;1427;90;273;0;0;3166;0;0;0;0;0;0;0;0;2699;0
306;1441;82;318;0;0;3166;0;0;0;0;0;0;0;0;2699;0
307;1416;92;327;4;0;3166;0;0;0;0;0;0;0;0;2699;0
308;1433;87;247;0;0;3166;0;0;0;0;0;0;0;0;2699;0
309;1434;106;311;0;0;3166;0;0;0;0;0;0;0;0;2699;0
310;1414;92;329;10;0;3166;0;0;0;0;0;0;0;0;2699;0
311;1439;88;254;0;0;3166;0;0;0;0;0;0;0;0;2699;0
312;1438;98;337;0;0;3166;0;0;0;0;0;0;0;0;2699;0
313;1418;90;333;14;0;3166;0;0;0;0;0;0;0;0;2699;0
314;1438;89;279;0;0;3166;0;0;0;0;0;0;0;0;2699;0
315;1424;102;295;0;0;3166;0;0;0;0;0;0;0;0;2699;0
316;1416;89;310;0;0;3166;0;0;0;0;0;0;0;0;2699;0
317;1437;84;314;0;0;3166;0;0;0;0;0;0;0;0;2699;0
318;1425;102;343;0;0;3166;0;0;0;0;0;0;0;0;2699;0
319;1418;92;272;0;0;3166;0;0;0;0;0;0;0;0;2699;0
320;1433;87;277;0;0;3166;0;0;0;0;0;0;0;0;2699;0
321;1427;98;329;0;0;3166;0;0;0;0;0;0;0;0;2699;0
322;1418;92;270;0;0;3166;0;0;0;0;0;0;0;0;2699;0
323;1431;90;283;0;0;3166;0;0;0;0;0;0;0;0;2699;0
324;1428;100;280;0;0;3166;0;0;0;0;0;0;0;0;2699;0
325;1414;90;329;0;0;3166;0;0;0;0;0;0;0;0;2699;0
326;1432;89;282;0;0;3166;0;0;0;0;0;0;0;0;2699;0
327;1428;102;277;0;0;3166;0;0;0;0;0;0;0;0;2699;0
328;1418;94;292;0;0;3166;0;0;0;0;0;0;0;0;2699;0
329;1433;84;289;0;0;3166;0;0;0;0;0;0;0;0;2699;0
330;1421;103;324;0;0;3166;0;0;0;0;0;0;0;0;2699;0
331;1419;89;307;0;0;3166;0;0;0;0;0;0;0;0;2699;0
332;1441;84;254;0;0;3166;0;0;0;0;0;0;0;0;2699;0
333;1415;100;316;0;0;3166;0;0;0;0;0;0;0;0;2699;0
334;1422;88;310;0;0;3166;0;0;0;0;0;0;0;0;2699;0
335;1438;81;324;0;0;3166;0;0;0;0;0;0;0;0;2699;0
336;1403;102;257;0;0;3166;0;0;0;0;0;0;0;0;2699;0
337;1422;88;281;0;0;3166;0;0;0;0;0;0;0;0;2699;0
338;1432;86;296;0;0;3166;0;0;0;0;0;0;0;0;2699;0
339;1409;97;320;0;0;3166;0;0;0;0;0;0;0;0;2699;0
340;1418;89;331;0;0;3166;0;0;0;0;0;0;0;0;2699;0
341;1431;85;289;0;0;3166;0;0;0;0;0;0;0;0;2699;0
342;1402;96;265;0;0;3166;0;0;0;0;0;0;0;0;2699;0
343;1424;86;288;0;0;3166;0;0;0;0;0;0;0;0;2699;0
344;1440;80;303;0;0;3166;0;0;0;0;0;0;0;0;2699;0
345;1409;93;281;0;0;3166;0;0;0;0;0;0;0;0;2699;0
346;1421;89;283;0;0;3166;0;0;0;0;0;0;0;0;2699;0
347;1433;80;274;0;0;3166;0;0;0;0;0;0;0;0;2699;0
348;1414;92;289;14;0;3166;0;0;0;0;0;0;0;0;2699;0
349;1429;82;309;0;0;3166;0;0;0;0;0;0;0;0;2699;0
350;1426;75;282;0;0;3166;0;0;0;0;0;0;0;0;2699;0
351;1407;89;282;14;0;3166;0;0;0;0;0;0;0;0;2699;0
352;1440;88;258;0;0;3166;0;0;0;0;0;0;0;0;2699;0
353;1441;86;348;0;0;3166;0;0;0;0;0;0;0;0;2699;0
354;1406;88;316;6;0;3166;0;0;0;0;0;0;0;0;2699;0
355;1436;84;270;0;0;3166;0;0;0;0;0;0;0;0;2699;0
356;1433;128;273;0;0;3166;0;0;0;0;0;0;0;0;2699;0
357;1418;88;281;0;0;3166;0;0;0;0;0;0;0;0;2699;0
358;1434;84;240;0;0;3166;0;0;0;0;0;0;0;0;2699;0
359;1415;103;286;0;0;3166;0;0;0;0;0;0;0;0;2699;0
360;1419;87;340;0;0;3166;0;0;0;0;0;0;0;0;2699;0
361;1431;83;301;0;0;3166;0;0;0;0;0;0;0;0;2699;0
362;1406;92;285;1;0;3166;0;0;0;0;0;0;0;0;2699;0
363;1423;86;307;2;0;3166;0;0;0;0;0;0;0;0;2699;0
364;1430;77;324;0;0;3166;0;0;0;0;0;0;0;0;2699;0
365;1409;98;288;8;0;3166;0;0;0;0;0;0;0;0;2699;0
366;1424;86;265;0;0;3166;0;0;0;0;0;0;0;0;2699;0
367;1435;77;271;0;0;3166;0;0;0;0;0;0;0;0;2699;0
