time;ADC1_Channel_1;ADC1_Channel_2;ADC1_Channel_3;ADC1_Channel_4;ADC1_Channel_5;ADC1_Channel_6;ADC1_Channel_7;ADC1_Channel_8;ADC1_Channel_9;ADC1_Channel_10;ADC1_Channel_11;ADC1_Channel_12;ADC1_Channel_13;ADC1_Channel_14;ADC1_Channel_15;ADC1_Channel_16
0;1442;85;344;22;0;2837;0;0;0;0;0;0;0;0;2699;-1000
1;1411;96;362;21;0;2837;0;0;0;0;0;0;0;0;2699;-1000
2;1435;88;321;22;0;2836;16;0;0;0;0;0;0;0;2699;-1000
3;1439;98;340;17;0;2837;-16;0;0;0;0;0;0;0;2699;-1000
4;1417;92;321;26;0;2837;0;0;0;0;0;0;0;0;2699;-1000
5;1421;82;288;22;0;2837;0;0;0;0;0;0;0;0;2699;-1000
6;1409;89;359;35;0;2837;0;0;0;0;0;0;0;0;2699;-1000
7;1437;85;313;24;0;2837;0;0;0;0;0;0;0;0;2699;-1000
8;1427;102;304;18;0;2837;0;0;0;0;0;0;0;0;2699;-1000
9;1419;88;364;27;0;2837;0;0;0;0;0;0;0;0;2699;-1000
10;1427;80;297;19;0;2837;0;0;0;0;0;0;0;0;2699;-1000
11;1408;95;354;35;0;2837;0;0;0;0;0;0;0;0;2699;-1000
12;1436;85;282;21;0;2837;0;0;0;0;0;0;0;0;2699;-1000
13;1408;93;361;28;0;2837;0;0;0;0;0;0;0;0;2699;-1000
14;1425;89;312;24;0;2837;0;0;0;0;0;0;0;0;2699;-1000
15;1435;102;332;18;0;2837;0;0;0;0;0;0;0;0;2699;-1000
16;1418;89;352;24;0;2837;0;0;0;0;0;0;0;0;2699;-1000
17;1440;85;316;21;0;2837;0;0;0;0;0;0;0;0;2699;-1000
18;1409;90;307;39;0;2837;0;0;0;0;0;0;0;0;2699;-1000
19;1433;86;356;22;0;2837;0;0;0;0;0;0;0;0;2699;-1000
20;1416;99;363;20;0;2837;0;0;0;0;0;0;0;0;2699;-1000
21;1422;89;352;19;0;2837;0;0;0;0;0;0;0;0;2699;-1000
22;1433;81;323;20;0;2837;0;0;0;0;0;0;0;0;2699;-1000
23;1421;85;351;32;0;2837;0;0;0;0;0;0;0;0;2699;-1000
24;1440;79;289;20;0;2837;0;0;0;0;0;0;0;0;2699;-1000
25;1405;89;321;29;0;2837;0;0;0;0;0;0;0;0;2699;-1000
26;1427;87;349;18;0;2837;0;0;0;0;0;0;0;0;2699;-1000
27;1428;118;332;9;0;2837;0;0;0;0;0;0;0;0;2699;-1000
28;1418;93;306;23;0;2837;0;0;0;0;0;0;0;0;2699;-1000
29;1429;81;319;12;0;2837;0;0;0;0;0;0;0;0;2699;-1000
30;1410;93;325;27;0;2837;0;0;0;0;0;0;0;0;2699;-1000
31;1435;82;350;17;0;2837;0;0;0;0;0;0;0;0;2699;-1000
32;1411;89;374;23;0;2836;16;0;0;0;0;0;0;0;2699;-1000
33;1435;88;343;17;0;2837;-16;0;0;0;0;0;0;0;2699;-1000
34;1430;97;364;12;0;2837;0;0;0;0;0;0;0;0;2699;-1000
35;1423;92;346;23;0;2837;0;0;0;0;0;0;0;0;2699;-1000
36;1428;80;359;23;0;2837;0;0;0;0;0;0;0;0;2699;-1000
37;1406;95;381;30;0;2837;0;0;0;0;0;0;0;0;2699;-1000
38;1436;88;284;18;0;2837;0;0;0;0;0;0;0;0;2699;-1000
39;1411;97;313;26;0;2837;0;0;0;0;0;0;0;0;2699;-1000
40;1426;92;294;17;0;2837;0;0;0;0;0;0;0;0;2699;-1000
41;1432;85;328;11;0;2837;0;0;0;0;0;0;0;0;2699;-1000
42;1414;96;297;28;0;2837;0;0;0;0;0;0;0;0;2699;-1000
43;1449;86;298;18;0;2837;0;0;0;0;0;0;0;0;2699;-1000
44;1416;96;366;21;0;2837;0;0;0;0;0;0;0;0;2699;-1000
45;1432;93;344;20;0;2837;0;0;0;0;0;0;0;0;2699;-1000
46;1432;86;373;17;0;2837;0;0;0;0;0;0;0;0;2699;-1000
47;1416;93;342;37;0;2837;0;0;0;0;0;0;0;0;2699;-1000
48;1442;87;336;25;0;2837;0;0;0;0;0;0;0;0;2699;-1000
49;1409;103;324;16;0;2837;0;0;0;0;0;0;0;0;2699;-1000
50;1425;86;371;28;0;2837;0;0;0;0;0;0;0;0;2699;-1000
51;1429;82;362;17;0;2837;0;0;0;0;0;0;0;0;2699;-1000
52;1417;93;311;28;0;2837;0;0;0;0;0;0;0;0;2699;-1000
53;1437;88;348;18;0;2837;0;0;0;0;0;0;0;0;2699;-1000
54;1415;90;304;32;0;2837;0;0;0;0;0;0;0;0;2699;-1000
55;1427;90;353;22;0;2837;0;0;0;0;0;0;0;0;2699;-1000
56;1431;123;345;8;0;2837;0;0;0;0;0;0;0;0;2699;-1000
57;1414;94;303;24;0;2837;0;0;0;0;0;0;0;0;2699;-1000
58;1431;80;364;17;0;2837;0;0;0;0;0;0;0;0;2699;-1000
59;1413;92;295;39;0;2836;16;0;0;0;0;0;0;0;2699;-1000
60;1441;90;303;10;0;2837;-16;0;0;0;0;0;0;0;2699;-1000
61;1411;101;316;21;0;2837;0;0;0;0;0;0;0;0;2699;-1000
62;1427;87;308;16;0;2837;0;0;0;0;0;0;0;0;2699;-1000
63;1433;85;351;12;0;2837;0;0;0;0;0;0;0;0;2699;-1000
64;1409;92;353;18;0;2837;0;0;0;0;0;0;0;0;2699;-1000
65;1433;85;350;12;0;2837;0;0;0;0;0;0;0;0;2699;-1000
66;1410;94;318;40;0;2837;0;0;0;0;0;0;0;0;2699;-1000
67;1438;87;363;18;0;2836;16;0;0;0;0;0;0;0;2699;-1000
68;1428;105;305;17;0;2837;-16;0;0;0;0;0;0;0;2699;-1000
69;1423;92;353;20;0;2837;0;0;0;0;0;0;0;0;2699;-1000
70;1432;82;320;19;0;2837;0;0;0;0;0;0;0;0;2699;-1000
71;1418;89;351;40;0;2837;0;0;0;0;0;0;0;0;2699;-1000
72;1433;86;306;16;0;2837;0;0;0;0;0;0;0;0;2699;-1000
73;1405;93;303;16;0;2837;0;0;0;0;0;0;0;0;2699;-1000
74;1431;86;353;23;0;2837;0;0;0;0;0;0;0;0;2699;-1000
75;1431;128;359;20;0;2837;0;0;0;0;0;0;0;0;2699;-1000
76;1418;91;364;24;0;2837;0;0;0;0;0;0;0;0;2699;-1000
77;1433;80;364;18;0;2836;16;0;0;0;0;0;0;0;2699;-1000
78;1418;90;358;35;0;2837;-16;0;0;0;0;0;0;0;2699;-1000
79;1433;86;304;21;0;2837;0;0;0;0;0;0;0;0;2699;-1000
80;1405;102;305;13;0;2837;0;0;0;0;0;0;0;0;2699;-1000
81;1428;85;304;20;0;2837;0;0;0;0;0;0;0;0;2699;-1000
82;1444;88;328;16;0;2837;0;0;0;0;0;0;0;0;2699;-1000
83;1418;93;308;21;0;2837;0;0;0;0;0;0;0;0;2699;-1000
84;1438;82;302;22;0;2837;0;0;0;0;0;0;0;0;2699;-1000
85;1404;90;324;27;0;2837;0;0;0;0;0;0;0;0;2699;-1000
86;1425;84;335;28;0;2837;0;0;0;0;0;0;0;0;2699;-1000
87;1437;106;374;16;0;2837;0;0;0;0;0;0;0;0;2699;-1000
88;1423;91;371;26;0;2837;0;0;0;0;0;0;0;0;2699;-1000
